name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"-6.19466, 106.8235",9/10/2022,30,24,26.2,36.2,24,27.7,23.8,87.5,0.357,100,25,rain,0,0,38.9,24.1,247.9,1011.6,63.7,5.7,148.1,12.9,8,30,2022-09-10T05:48:41,2022-09-10T17:51:06,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,96749099999,96751099999,96745099999"
"-6.19466, 106.8235",9/11/2022,32,24,27.6,37.9,24,30.3,23.8,81.1,22.352,100,12.5,rain,0,0,20.9,20.5,9.6,1010.1,54.6,6.8,244.5,21.2,9,30,2022-09-11T05:48:10,2022-09-11T17:50:55,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,96749099999,96751099999,96745099999"
"-6.19466, 106.8235",9/12/2022,31.6,24,27.6,37.4,24,30.5,23.6,79.5,0.033,100,12.5,rain,0,0,27,17.8,276.5,1010,57.5,6.1,245.5,21.1,9,30,2022-09-12T05:47:39,2022-09-12T17:50:44,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.19466, 106.8235",9/13/2022,31.8,24,28.1,38.6,24,31.1,23.6,77.1,0.005,100,12.5,rain,0,0,19.8,21.5,261.2,1011.9,52.6,6.2,258.8,22.2,9,30,2022-09-13T05:47:08,2022-09-13T17:50:33,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.19466, 106.8235",9/14/2022,32.3,24,28.3,37.5,24,30.7,22.4,71.9,0,0,0,rain,0,0,22,18,26.1,1012.7,43.1,6,235.7,20.2,8,30,2022-09-14T05:46:37,2022-09-14T17:50:21,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.19466, 106.8235",9/15/2022,32.8,25,28.8,37,25,31.5,22.8,71.4,0,0,0,rain,0,0,18,18,306.5,1011.1,49.4,6.1,240.6,20.7,8,30,2022-09-15T05:46:05,2022-09-15T17:50:10,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.19466, 106.8235",9/16/2022,33,25,28.4,37,25,31.1,23.1,74.1,0.054,100,8.33,rain,0,0,20.5,19.8,236.7,1010.3,51.9,5.8,248.3,21.4,8,30,2022-09-16T05:45:34,2022-09-16T17:49:58,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.19466, 106.8235",9/17/2022,33,25,28.7,40.6,25,32.5,23.9,76.2,0,0,0,rain,0,0,28.1,22.3,55.3,1009.9,42.2,6.6,270.7,23.3,10,30,2022-09-17T05:45:03,2022-09-17T17:49:47,0.72,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,96749099999,96751099999,96745099999"
"-6.19466, 106.8235",9/18/2022,32,24,28.3,37.9,24,32.4,24.6,80.8,0.973,100,4.17,rain,0,0,24.1,14.6,298.5,1010.4,48.8,5.6,255,22,9,30,2022-09-18T05:44:31,2022-09-18T17:49:36,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"96737099999,96741099999,WIII,96739099999,96749099999,96751099999,96745099999"
"-6.19466, 106.8235",9/19/2022,34.1,25,28.4,38.1,25,31.3,23.6,76.6,0.117,100,4.17,rain,0,0,22.7,18.4,292.1,1010.7,47.4,5.8,243.4,21.1,8,30,2022-09-19T05:44:00,2022-09-19T17:49:24,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.19466, 106.8235",9/20/2022,32.1,24,28.4,36.2,24,31.1,22.5,71.4,0,0,0,rain,0,0,19.4,21.6,349.4,1010.3,50.5,5.9,272,23.5,9,30,2022-09-20T05:43:28,2022-09-20T17:49:13,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.19466, 106.8235",9/21/2022,32.1,24,28.4,39.3,24,32.2,24,77.5,0.186,100,20.83,rain,0,0,22.3,16.6,314.6,1010.3,62.1,6,245,21.1,8,30,2022-09-21T05:42:57,2022-09-21T17:49:02,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.19466, 106.8235",9/22/2022,31.2,25,27.7,37.9,25,30.5,24.2,81.8,20.944,100,16.67,rain,0,0,40.7,22.3,238,1009.9,56.9,4.9,237.3,20.5,8,30,2022-09-22T05:42:25,2022-09-22T17:48:51,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.19466, 106.8235",9/23/2022,32.8,25,27.9,38.3,25,30.2,24,80.7,0.18,100,20.83,rain,0,0,24.5,20.5,281.2,1010,57.3,5.6,222.5,19.3,8,30,2022-09-23T05:41:54,2022-09-23T17:48:40,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.19466, 106.8235",9/24/2022,33.6,24,28.7,42.1,24,32.5,24.1,77.2,0,0,0,rain,0,0,42.5,24.1,73.2,1009.1,47.4,6.1,270.1,23.3,9,30,2022-09-24T05:41:23,2022-09-24T17:48:29,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,96749099999,96751099999,96745099999"
"-6.19466, 106.8235",9/25/2022,32,25,28.7,38.8,25,32.5,24.2,77.5,0,0,0,rain,0,0,24.5,20.5,333.8,1009.3,43.6,7.1,278.3,23.9,9,30,2022-09-25T05:40:52,2022-09-25T17:48:18,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96737099999,96741099999,WIII,96739099999,96749099999,96751099999,96745099999"
"-6.19466, 106.8235",9/26/2022,34,24,29.1,39.3,24,31.9,23.1,72.6,10.782,100,8.33,rain,0,0,19.1,18.4,304.8,1009.1,45.9,6.2,275.3,23.8,9,30,2022-09-26T05:40:21,2022-09-26T17:48:08,0,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.19466, 106.8235",9/27/2022,33,25,28.9,38.9,25,31.9,23.1,72,0,0,0,rain,0,0,21.6,18.4,329.5,1007.8,45.6,6.7,281.7,24.3,9,10,2022-09-27T05:39:50,2022-09-27T17:47:57,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.19466, 106.8235",9/28/2022,33,25,29,37.4,25,32.2,23.4,73,0,0,0,rain,0,0,18.4,23.4,332.7,1007.2,52.1,6,272.6,23.5,9,10,2022-09-28T05:39:20,2022-09-28T17:47:47,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.19466, 106.8235",9/29/2022,32.6,26,29.1,36.9,26,32.4,23.3,72.4,0.006,100,4.17,rain,0,0,23,18.4,54.1,1007.8,53.4,6.3,264.8,22.7,9,10,2022-09-29T05:38:49,2022-09-29T17:47:37,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.19466, 106.8235",9/30/2022,32.6,25,28.6,36.7,25,31.9,23.6,75.3,0,0,0,rain,0,0,34.9,27.7,90,1009,47.5,6.2,208.2,17.9,7,10,2022-09-30T05:38:19,2022-09-30T17:47:27,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.19466, 106.8235",10/1/2022,34,26,29.8,42,26,34.8,24.6,74.5,0.003,100,4.17,rain,0,0,27,25.6,69.7,1009,50.4,7.5,244.9,21.2,8,10,2022-10-01T05:37:49,2022-10-01T17:47:18,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"96741099999,WIII,96739099999,96749099999,96751099999,96745099999"
"-6.19466, 106.8235",10/2/2022,30,24,27.1,36.2,24,29.8,24.5,86.3,16.292,100,12.5,rain,0,0,42.5,12.8,293.7,1009,59.4,6.3,231.1,20,9,10,2022-10-02T05:37:20,2022-10-02T17:47:09,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"96741099999,WIII,96739099999,96749099999,96751099999,96745099999"
"-6.19466, 106.8235",10/3/2022,33,25,28.4,40.6,25,31.7,24.4,80.2,1.987,100,12.5,rain,0,0,24.5,14.8,276.3,1008.6,65.7,5.9,197.4,17.1,8,30,2022-10-03T05:36:51,2022-10-03T17:47:00,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.19466, 106.8235",10/4/2022,32.1,25,27,39.2,25,28.7,24.1,85.2,21.862,100,20.83,rain,0,0,46.4,22.3,184.9,1008.8,59.8,5.3,172.6,15.1,8,30,2022-10-04T05:36:22,2022-10-04T17:46:51,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.19466, 106.8235",10/5/2022,30.1,25,27.3,36.2,25,30.3,24.6,85.6,3.989,100,8.33,rain,0,0,25.6,16.6,55.2,1009.5,53.8,5.9,225.6,19.5,8,10,2022-10-05T05:35:53,2022-10-05T17:46:43,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.19466, 106.8235",10/6/2022,32,25,27.3,39.2,25,29.3,24.4,85.3,43.764,100,16.67,rain,0,0,27.7,26.9,209.9,1009.7,61.9,5.3,207.5,17.8,8,10,2022-10-06T05:35:25,2022-10-06T17:46:35,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.19466, 106.8235",10/7/2022,31.1,24,26.5,37.1,24,28,24,87.1,5.341,100,16.67,rain,0,0,37.1,23.8,249,1010.4,68.1,5.8,150.7,12.9,6,30,2022-10-07T05:34:57,2022-10-07T17:46:28,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.19466, 106.8235",10/8/2022,32.6,23,27.7,36.8,23,30,23.1,77.2,0.006,100,8.33,rain,0,0,21.6,22.3,250.3,1010.2,50.4,7.6,186.4,16.2,7,30,2022-10-08T05:34:29,2022-10-08T17:46:21,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,96749099999,96751099999,96745099999"
"-6.19466, 106.8235",10/9/2022,32,25,27.7,39.2,25,30.2,24,81.6,0.133,100,8.33,rain,0,0,23,29.5,263.4,1010.3,57.9,5.8,245,21.2,9,30,2022-10-09T05:34:02,2022-10-09T17:46:14,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"96741099999,WIII,96739099999,96749099999,96751099999,96745099999"
"-6.19466, 106.8235",10/10/2022,31.6,24,27.5,35.7,24,30,23.7,80.6,0.003,100,4.17,rain,0,0,21.2,17.9,296.7,1011.2,54.8,6,193,16.6,7,30,2022-10-10T05:33:36,2022-10-10T17:46:08,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.19466, 106.8235",10/11/2022,31.8,24,27.3,36.5,24,29.5,23.8,82.5,16.845,100,8.33,rain,0,0,27.4,22.3,262.5,1010.4,54,5.6,232.1,20,9,30,2022-10-11T05:33:10,2022-10-11T17:46:02,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.19466, 106.8235",10/12/2022,31.9,24,27.6,36.7,24,30.1,23.4,78.9,0.033,100,16.67,rain,0,0,22.7,18.4,108.6,1010.3,51,6.3,201.4,17.3,8,10,2022-10-12T05:32:44,2022-10-12T17:45:56,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.19466, 106.8235",10/13/2022,32.6,25,27.5,37.2,25,29.3,23.9,82,21.377,100,8.33,rain,0,0,35.3,23.7,203.9,1009.4,61.4,5.5,210.6,18.2,7,10,2022-10-13T05:32:19,2022-10-13T17:45:52,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96737099999,96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.19466, 106.8235",10/14/2022,32.4,25,28.2,37.3,25,30.7,23.7,78.3,0.011,100,4.17,rain,0,0,26.3,26.9,296,1008.1,50.8,6.6,212.3,18.4,8,30,2022-10-14T05:31:54,2022-10-14T17:45:47,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.19466, 106.8235",10/15/2022,32,25,28,39.2,25,31.2,24.3,81.5,11.7,100,12.5,rain,0,0,21.6,18.4,177.3,1008.5,57.6,6.6,211.7,18.3,7,10,2022-10-15T05:31:30,2022-10-15T17:45:43,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,96749099999,96751099999,96745099999"
"-6.19466, 106.8235",10/16/2022,32,25,28.2,39.2,25,32.3,25,83.1,9.704,100,4.17,rain,0,0,23,13,3.6,1010.1,54,6.7,237.5,20.4,8,30,2022-10-16T05:31:07,2022-10-16T17:45:40,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"96741099999,WIII,96739099999,96749099999,96751099999,96745099999"
"-6.19466, 106.8235",10/17/2022,32.8,25,28.7,38.9,25,33.1,24.8,80.4,3.893,100,12.5,rain,0,0,24.5,22.3,189.6,1009.7,52.3,5.7,236.3,20.3,9,10,2022-10-17T05:30:44,2022-10-17T17:45:37,0.74,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.19466, 106.8235",10/18/2022,31.1,26,27.8,36.9,26,30.9,24.4,82.5,0.033,100,16.67,rain,0,0,22,15,314.6,1009.1,52.7,5.1,196.5,16.9,7,30,2022-10-18T05:30:22,2022-10-18T17:45:35,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.19466, 106.8235",10/19/2022,31.6,25,27.1,37.1,25,29,24.4,85.8,19.474,100,8.33,rain,0,0,20.5,18.4,235,1009.2,63.6,5.1,139.7,12,5,30,2022-10-19T05:30:00,2022-10-19T17:45:33,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.19466, 106.8235",10/20/2022,31,25,27.4,37.2,25,30.5,24.4,84.3,0.01,100,12.5,rain,0,0,18.4,16.3,241.8,1010,58.1,5.8,186.4,16,6,10,2022-10-20T05:29:40,2022-10-20T17:45:32,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.19466, 106.8235",10/21/2022,31,25,27.8,40.6,25,31.1,24.2,81.4,0.02,100,12.5,rain,0,0,23,16.6,253.7,1010.8,59,7.1,170.6,14.7,7,30,2022-10-21T05:29:19,2022-10-21T17:45:32,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.19466, 106.8235",10/22/2022,32,25,28.6,39.1,25,32.9,24.7,80.5,0.005,100,12.5,rain,0,0,21.2,13,290,1010.6,53.1,7.1,217.9,18.8,9,30,2022-10-22T05:29:00,2022-10-22T17:45:32,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,96749099999,96751099999,96745099999"
"-6.19466, 106.8235",10/23/2022,32.3,25,28.3,39.2,25,32.1,24.7,81.8,36.714,100,12.5,rain,0,0,23,22.3,259.3,1010.5,66.6,6.5,111.1,9.6,5,30,2022-10-23T05:28:41,2022-10-23T17:45:33,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"96741099999,WIII,96739099999,96749099999,96751099999,96745099999"
"-6.19466, 106.8235",10/24/2022,33.3,25,27.9,37.2,25,30.1,23.3,77.1,0.001,100,4.17,rain,0,0,40.7,28.1,249.8,1010.3,52.2,7.5,207,18,7,30,2022-10-24T05:28:23,2022-10-24T17:45:34,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"96737099999,96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.19466, 106.8235",10/25/2022,31.6,25,27,37.4,25,29,24.2,85.1,1.758,100,12.5,rain,0,0,36.7,23.6,263.9,1010.3,50.2,6.2,167.4,14.5,6,30,2022-10-25T05:28:06,2022-10-25T17:45:36,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
"-6.19466, 106.8235",10/26/2022,31.1,23,26.9,37.7,23,29.1,23.6,83.4,15.005,100,16.67,rain,0,0,46.4,27.7,262.6,1009.7,62.6,6.5,105.2,9.2,5,10,2022-10-26T05:27:49,2022-10-26T17:45:39,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.19466, 106.8235",10/27/2022,33,23,27.9,37.7,23,30.3,23,76,0,0,0,,0,0,25.2,22.3,261,1008.2,46.3,6.9,248.6,21.4,9,10,2022-10-27T05:27:34,2022-10-27T17:45:43,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96737099999,96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.19466, 106.8235",10/28/2022,34.6,24,28.9,37.3,24,30.4,21.4,67.3,0,0,0,rain,0,0,42.5,27.7,249.6,1007.4,42.6,7.7,295.2,25.7,9,10,2022-10-28T05:27:19,2022-10-28T17:45:47,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.19466, 106.8235",10/29/2022,33,25,28.8,37.9,25,31.9,23.2,72.9,0,0,0,,0,0,19.4,16.6,271.9,1007.2,47.5,7.7,273.4,23.4,9,10,2022-10-29T05:27:05,2022-10-29T17:45:52,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96737099999,96741099999,WIII,96739099999,96749099999,96751099999,96745099999"
"-6.19466, 106.8235",10/30/2022,34,23,28.5,38.1,23,31.1,22.7,72.1,0,0,0,,0,0,21.6,18.4,280.7,1007.4,41.6,8,307.3,26.6,10,10,2022-10-30T05:26:52,2022-10-30T17:45:57,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,96749099999,96751099999,96745099999"
"-6.19466, 106.8235",10/31/2022,32.8,25,28.7,37.4,25,32.1,23.5,74.5,0,0,0,rain,0,0,22.3,16.6,324.3,1008.4,51,6.6,247.1,21.4,8,10,2022-10-31T05:26:39,2022-10-31T17:46:04,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.19466, 106.8235",11/1/2022,32.8,24,28.8,38,24,32.4,23.8,75.4,0,0,0,rain,0,0,21.2,14.2,269.6,1009.2,46.7,6.1,262.3,22.6,9,10,2022-11-01T05:26:28,2022-11-01T17:46:11,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.19466, 106.8235",11/2/2022,32.8,25,28.6,39.2,25,32.5,24.3,78.8,0.033,100,8.33,rain,0,0,23.4,23.7,343.3,1009.1,52.8,6.2,273.3,23.6,10,30,2022-11-02T05:26:17,2022-11-02T17:46:19,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.19466, 106.8235",11/3/2022,32,24.6,28,39.1,24.6,31.3,24.2,80.5,0.026,100,12.5,rain,0,0,20.9,18.4,77.8,1009.7,56.4,5.6,219,18.8,7,30,2022-11-03T05:26:08,2022-11-03T17:46:27,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.19466, 106.8235",11/4/2022,34,24,28.1,39.4,24,30.9,23.8,79.4,26.431,100,12.5,rain,0,0,22,16.3,281.4,1010.9,59.2,6,236.2,20.3,8,30,2022-11-04T05:25:59,2022-11-04T17:46:36,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.19466, 106.8235",11/5/2022,32,24,27.1,40.7,24,29.6,24,83.5,0.057,100,8.33,rain,0,0,22.7,18.4,247.2,1011.5,54.6,6.5,186.7,16.3,7,30,2022-11-05T05:25:51,2022-11-05T17:46:46,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"96741099999,WIII,96739099999,96749099999,96751099999,96745099999"
"-6.19466, 106.8235",11/6/2022,31,24,27.6,37.7,24,30.9,24.4,83.3,0,0,0,rain,0,0,22.3,18.4,269,1011.1,52.2,7.2,185.7,16.1,7,30,2022-11-06T05:25:44,2022-11-06T17:46:57,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96737099999,96741099999,WIII,96739099999,96749099999,96751099999,96745099999"
"-6.19466, 106.8235",11/7/2022,29.6,23,27,35.8,23,29.9,24.7,87.7,2.822,100,20.83,rain,0,0,20.5,31.7,173.6,1010.9,72.5,4.9,202.5,17.4,8,30,2022-11-07T05:25:38,2022-11-07T17:47:09,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.19466, 106.8235",11/8/2022,30.1,25,26.8,35,25,28.7,24.3,86.5,7.603,100,20.83,rain,0,0,20.9,19.4,177.9,1010.3,57,5,131,11.3,5,30,2022-11-08T05:25:33,2022-11-08T17:47:21,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.19466, 106.8235",11/9/2022,31.8,24,27.6,37,24,29.8,23.5,79.7,0,0,0,,0,0,25.9,22.3,241.4,1009.8,49.4,6.2,188.5,16.2,6,30,2022-11-09T05:25:29,2022-11-09T17:47:34,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.19466, 106.8235",11/10/2022,31.6,25,27.7,37.8,25,30.8,24.3,82.4,13.798,100,16.67,rain,0,0,29.2,22.3,267.8,1009.2,56.9,7.1,119.9,10.2,5,30,2022-11-10T05:25:26,2022-11-10T17:47:48,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.19466, 106.8235",11/11/2022,31.2,25,27.2,35.5,25,28.8,23.4,80.6,0.661,100,8.33,rain,0,0,68.4,46.4,248.2,1009,53.8,7.3,199.2,17.2,7,10,2022-11-11T05:25:24,2022-11-11T17:48:02,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.19466, 106.8235",11/12/2022,32,24,26.7,40.7,24,28.8,24.2,86.5,0.501,100,12.5,rain,0,0,26.6,25.9,247.1,1008.1,59.3,6.5,213.2,18.5,9,30,2022-11-12T05:25:23,2022-11-12T17:48:17,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,96749099999,96751099999,96745099999"
"-6.19466, 106.8235",11/13/2022,30,24,26.5,37.4,24,28.4,24.2,87.5,0.376,100,16.67,rain,0,0,25.9,22.3,243.7,1008.5,57.6,6.7,179.4,15.6,7,10,2022-11-13T05:25:23,2022-11-13T17:48:33,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,96749099999,96751099999,96745099999"
"-6.19466, 106.8235",11/14/2022,32.3,24,27.8,39.2,24,30.9,24.1,81.4,0.499,100,4.17,rain,0,0,20.9,18.4,254.8,1008.4,49.7,7.3,240,20.8,9,30,2022-11-14T05:25:24,2022-11-14T17:48:50,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.19466, 106.8235",11/15/2022,32.3,25,28.1,37.7,25,31.2,24.1,79.8,0,0,0,rain,0,0,29.9,25.9,265.8,1008.1,49,6.8,188.8,16.4,6,10,2022-11-15T05:25:26,2022-11-15T17:49:07,0.72,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.19466, 106.8235",11/16/2022,32.6,26,28.8,38,26,32.7,24.2,77.2,0.002,100,4.17,rain,0,0,33.5,20,347.9,1007.3,53.4,6.7,199.7,17.1,8,30,2022-11-16T05:25:28,2022-11-16T17:49:25,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.19466, 106.8235",11/17/2022,28.6,24,26,33.6,24,27.2,24.2,89.9,56.866,100,16.67,rain,0,0,33.5,18.4,238.4,1007.9,65,5.1,80.5,6.9,3,10,2022-11-17T05:25:32,2022-11-17T17:49:44,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
