name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"-6.207349, 106.753187",7/14/2022,31.8,25,28,37.8,25,31.6,24.6,82.7,0.023,100,12.5,rain,0,0,30.6,25.9,77.6,1008.3,46.6,6.7,163.3,14.1,7,30,2022-07-14T06:05:12,2022-07-14T17:52:36,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,96749099999,96751099999,96745099999"
"-6.207349, 106.753187",7/15/2022,32.3,24,28,40.7,24,31.6,24.6,82.7,15.779,100,16.67,rain,0,0,23.8,25.9,69.6,1008.9,53,6.7,166.7,14.4,6,60,2022-07-15T06:05:14,2022-07-15T17:52:47,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,96749099999,96751099999,96745099999"
"-6.207349, 106.753187",7/16/2022,29.4,23,25.5,32.8,23,26.5,23,87,35.164,100,16.67,rain,0,0,25.9,22.3,224.3,1010.4,68.7,6.9,77.2,6.7,4,10,2022-07-16T06:05:16,2022-07-16T17:52:57,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"96741099999,WIII,96739099999,96749099999,96751099999,96745099999"
"-6.207349, 106.753187",7/17/2022,32,25,27.3,39.2,25,29.9,24.5,85.3,0,0,0,rain,0,0,30.6,22.3,95.9,1009.9,59.8,6.8,146.7,12.7,6,30,2022-07-17T06:05:16,2022-07-17T17:53:08,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,96749099999,96751099999,96745099999"
"-6.207349, 106.753187",7/18/2022,32,25,28,39.2,25,31.7,24.7,82.8,0.023,100,4.17,rain,0,0,17.6,14.8,16.9,1008.9,48.6,5.5,224.9,19.3,8,30,2022-07-18T06:05:16,2022-07-18T17:53:17,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"96741099999,WIII,96739099999,96749099999,96751099999,96745099999"
"-6.207349, 106.753187",7/19/2022,32,26,28.7,39.2,26,33,25,81.3,0,0,0,rain,0,0,17.6,25.9,68.1,1008.4,40.9,6.3,232.7,20.1,8,30,2022-07-19T06:05:16,2022-07-19T17:53:27,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,96749099999,96751099999,96745099999"
"-6.207349, 106.753187",7/20/2022,32.2,26,28.8,39.2,26,33.5,25.2,81.4,0,0,0,rain,0,0,22,20.5,64.2,1009,45.9,5.9,216.4,18.9,8,30,2022-07-20T06:05:14,2022-07-20T17:53:36,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,96749099999,96751099999,96745099999"
"-6.207349, 106.753187",7/21/2022,32,25,28.3,37.9,25,31.6,24.2,79.4,0,0,0,,0,0,20.5,16.6,341,1009.3,37.8,5.9,239.8,20.6,8,10,2022-07-21T06:05:12,2022-07-21T17:53:45,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,96749099999,96751099999,96745099999"
"-6.207349, 106.753187",7/22/2022,32,26,28.2,37.9,26,32.1,24.6,81.6,0.26,100,8.33,rain,0,0,31.7,29.5,74.2,1010.2,48,5.2,201,17.4,7,30,2022-07-22T06:05:09,2022-07-22T17:53:53,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,96749099999,96751099999,96745099999"
"-6.207349, 106.753187",7/23/2022,32.1,25,28.5,39.2,25,32.2,24.5,79.9,0.073,100,8.33,rain,0,0,23,18.4,68.1,1009.5,42.5,7.2,219.7,19,7,30,2022-07-23T06:05:05,2022-07-23T17:54:01,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"96741099999,WIII,96739099999,96749099999,96751099999,96745099999"
"-6.207349, 106.753187",7/24/2022,32,25,28.4,37.9,25,31.8,24.1,78.4,0.544,100,20.83,rain,0,0,21.2,18.4,0.2,1008.1,43.5,7.5,204.5,17.6,7,10,2022-07-24T06:05:01,2022-07-24T17:54:08,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,96749099999,96751099999,96745099999"
"-6.207349, 106.753187",7/25/2022,31.4,25,28.1,36.6,25,31.1,24.1,80,3.244,100,12.5,rain,0,0,20.5,18.4,35.2,1008.3,65.6,6.2,205.1,17.6,7,10,2022-07-25T06:04:56,2022-07-25T17:54:15,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"96741099999,WIII,96739099999,96749099999,96751099999,96745099999"
