date,location_name,latitude,longitude,hourly_observations_count,temperature_2m_c_daily_mean,temperature_2m_c_daily_min,temperature_2m_c_daily_max,dewpoint_temperature_2m_c_daily_mean,dewpoint_temperature_2m_c_daily_min,dewpoint_temperature_2m_c_daily_max,wind_speed_10m_daily_mean,wind_speed_10m_daily_max,u_wind_10m_daily_mean,v_wind_10m_daily_mean,wind_direction_10m_daily_mean,temperature_2m_c_daily_range,resultant_wind_speed
2023-01-01,bundaran_hi,-6.206,106.904,24,25.976648,24.383484,28.261383,23.18735,22.616302,24.296204,3.1795406,4.484115,3.0471623,0.21288256,126.93601,3.8778992,3.0545895
2023-01-01,jagakarsa,-6.457,106.904,24,24.473738,22.997375,27.14569,22.097193,21.468933,23.210236,2.0976603,3.2260883,1.9839478,0.022393743,183.82375,4.1483154,1.9840741
2023-01-01,kebun_jeruk,-6.206,106.653,24,25.942705,24.47647,28.065613,23.33928,22.831543,24.41397,2.6989963,3.9176462,2.494707,0.59163266,121.139565,3.5891418,2.563902
2023-01-01,kelapa_gading,-6.206,106.904,24,25.976648,24.383484,28.261383,23.18735,22.616302,24.296204,3.1795406,4.484115,3.0471623,0.21288256,126.93601,3.8778992,3.0545895
2023-01-01,lubang_buaya,-6.206,106.904,24,25.976648,24.383484,28.261383,23.18735,22.616302,24.296204,3.1795406,4.484115,3.0471623,0.21288256,126.93601,3.8778992,3.0545895
2023-01-02,bundaran_hi,-6.206,106.904,24,26.513754,24.757599,29.13919,23.185745,22.473907,23.829254,3.8781154,4.992267,3.692653,-0.04931666,165.64114,4.381592,3.6929822
2023-01-02,jagakarsa,-6.457,106.904,24,25.144293,22.979889,28.777344,22.2585,21.601349,23.62387,2.5296497,3.799185,2.4090297,-0.03615262,167.44357,5.797455,2.409301
2023-01-02,kebun_jeruk,-6.206,106.653,24,26.508924,24.734192,29.223846,23.335165,22.757782,24.238983,3.4152157,4.3177896,3.1696885,0.43295646,144.28339,4.4896545,3.1991212
2023-01-02,kelapa_gading,-6.206,106.904,24,26.513754,24.757599,29.13919,23.185745,22.473907,23.829254,3.8781154,4.992267,3.692653,-0.04931666,165.64114,4.381592,3.6929822
2023-01-02,lubang_buaya,-6.206,106.904,24,26.513754,24.757599,29.13919,23.185745,22.473907,23.829254,3.8781154,4.992267,3.692653,-0.04931666,165.64114,4.381592,3.6929822
2023-01-03,bundaran_hi,-6.206,106.904,24,25.586258,24.202911,27.626617,23.012033,22.407867,23.618195,3.6348903,5.3484592,3.5719023,0.49096736,38.469334,3.423706,3.6054866
2023-01-03,jagakarsa,-6.457,106.904,24,24.06897,22.185944,26.708557,21.868727,21.070251,22.47351,2.3389223,3.7635224,2.279972,0.38536015,41.422108,4.5226135,2.3123095
2023-01-03,kebun_jeruk,-6.206,106.653,24,25.57293,24.184967,27.633575,23.111357,22.592712,23.657135,2.9793255,4.693111,2.8289454,0.8153765,17.223127,3.4486084,2.9441078
2023-01-03,kelapa_gading,-6.206,106.904,24,25.586258,24.202911,27.626617,23.012033,22.407867,23.618195,3.6348903,5.3484592,3.5719023,0.49096736,38.469334,3.423706,3.6054866
2023-01-03,lubang_buaya,-6.206,106.904,24,25.586258,24.202911,27.626617,23.012033,22.407867,23.618195,3.6348903,5.3484592,3.5719023,0.49096736,38.469334,3.423706,3.6054866
2023-01-04,bundaran_hi,-6.206,106.904,24,25.945322,24.06726,28.847382,22.870337,22.156189,23.440613,2.7214563,5.0453315,2.5785398,-0.19685774,167.6198,4.780121,2.5860434
2023-01-04,jagakarsa,-6.457,106.904,24,24.453766,22.149414,28.242767,21.823584,21.05545,22.388245,1.9106369,3.554558,1.7398024,0.067972146,116.865685,6.0933533,1.7411296
2023-01-04,kebun_jeruk,-6.206,106.653,24,25.90477,23.889557,28.856323,23.076004,22.573608,23.579315,2.3047323,4.9758735,2.0893488,0.022625009,103.81667,4.9667664,2.0894713
2023-01-04,kelapa_gading,-6.206,106.904,24,25.945322,24.06726,28.847382,22.870337,22.156189,23.440613,2.7214563,5.0453315,2.5785398,-0.19685774,167.6198,4.780121,2.5860434
2023-01-04,lubang_buaya,-6.206,106.904,24,25.945322,24.06726,28.847382,22.870337,22.156189,23.440613,2.7214563,5.0453315,2.5785398,-0.19685774,167.6198,4.780121,2.5860434
2023-01-05,bundaran_hi,-6.206,106.904,24,26.991465,24.55539,30.266083,22.524368,22.07019,23.110687,3.0272818,4.526443,2.8788204,0.087587595,140.69733,5.7106934,2.8801525
2023-01-05,jagakarsa,-6.457,106.904,24,25.656912,22.914429,29.531342,21.422783,20.649536,22.41394,2.1027613,3.5192983,1.8250437,0.42624688,109.937874,6.616913,1.8741586
2023-01-05,kebun_jeruk,-6.206,106.653,24,26.990532,24.440369,30.319336,22.743858,22.36969,23.509094,2.6068103,3.8670673,2.3897855,0.49034825,105.07416,5.8789673,2.439573
2023-01-05,kelapa_gading,-6.206,106.904,24,26.991465,24.55539,30.266083,22.524368,22.07019,23.110687,3.0272818,4.526443,2.8788204,0.087587595,140.69733,5.7106934,2.8801525
2023-01-05,lubang_buaya,-6.206,106.904,24,26.991465,24.55539,30.266083,22.524368,22.07019,23.110687,3.0272818,4.526443,2.8788204,0.087587595,140.69733,5.7106934,2.8801525
2023-01-06,bundaran_hi,-6.206,106.904,24,27.646414,25.215332,31.098267,22.700571,22.33319,23.196564,3.5593605,5.0917377,3.3521488,0.990027,18.36064,5.8829346,3.4952903
2023-01-06,jagakarsa,-6.457,106.904,24,26.558954,23.631104,30.495178,21.592459,21.205536,22.198883,2.3431141,3.692748,2.0519826,0.96427685,28.949957,6.8640747,2.267259
2023-01-06,kebun_jeruk,-6.206,106.653,24,27.65123,25.433685,30.918365,22.845007,22.516937,23.387573,3.5131893,5.021937,3.1550133,1.4484144,26.443926,5.48468,3.471601
2023-01-06,kelapa_gading,-6.206,106.904,24,27.646414,25.215332,31.098267,22.700571,22.33319,23.196564,3.5593605,5.0917377,3.3521488,0.990027,18.36064,5.8829346,3.4952903
2023-01-06,lubang_buaya,-6.206,106.904,24,27.646414,25.215332,31.098267,22.700571,22.33319,23.196564,3.5593605,5.0917377,3.3521488,0.990027,18.36064,5.8829346,3.4952903
2023-01-07,bundaran_hi,-6.206,106.904,24,27.630823,24.676147,31.233734,23.097311,22.621552,23.844574,3.4322002,5.4279547,3.2032654,0.9782071,64.13872,6.5575867,3.3492982
2023-01-07,jagakarsa,-6.457,106.904,24,26.450401,22.943207,30.95819,22.070898,21.577545,22.79831,2.1155655,3.6615312,1.8364085,0.7915759,72.30775,8.014984,1.9997472
2023-01-07,kebun_jeruk,-6.206,106.653,24,27.588446,24.918274,31.121796,23.301447,22.91568,24.130768,3.4386928,5.3999434,3.062397,1.4140086,26.889128,6.2035217,3.373084
2023-01-07,kelapa_gading,-6.206,106.904,24,27.630823,24.676147,31.233734,23.097311,22.621552,23.844574,3.4322002,5.4279547,3.2032654,0.9782071,64.13872,6.5575867,3.3492982
2023-01-07,lubang_buaya,-6.206,106.904,24,27.630823,24.676147,31.233734,23.097311,22.621552,23.844574,3.4322002,5.4279547,3.2032654,0.9782071,64.13872,6.5575867,3.3492982
2023-01-08,bundaran_hi,-6.206,106.904,24,26.899363,24.661224,29.721252,23.162909,22.693787,24.220764,3.0785115,4.7443914,2.6991303,1.066079,86.65853,5.060028,2.9020388
2023-01-08,jagakarsa,-6.457,106.904,24,25.537745,22.9805,29.124146,22.149858,21.635895,22.926117,1.980506,3.2104154,1.596508,0.84030515,94.12325,6.1436462,1.8041482
2023-01-08,kebun_jeruk,-6.206,106.653,24,27.019583,24.999084,29.53656,23.270622,22.890106,23.938324,3.1659184,4.878517,2.64808,1.4378251,33.33743,4.5374756,3.013249
2023-01-08,kelapa_gading,-6.206,106.904,24,26.899363,24.661224,29.721252,23.162909,22.693787,24.220764,3.0785115,4.7443914,2.6991303,1.066079,86.65853,5.060028,2.9020388
2023-01-08,lubang_buaya,-6.206,106.904,24,26.899363,24.661224,29.721252,23.162909,22.693787,24.220764,3.0785115,4.7443914,2.6991303,1.066079,86.65853,5.060028,2.9020388
2023-01-09,bundaran_hi,-6.206,106.904,24,27.615005,25.064575,30.81488,23.381319,22.736908,24.098083,2.6977005,4.318267,2.3954751,-0.11998185,200.60321,5.750305,2.398478
2023-01-09,jagakarsa,-6.457,106.904,24,26.317587,23.419342,30.290192,22.409735,21.901184,23.167938,1.9408574,3.3569221,1.656592,0.25749993,170.10515,6.8708496,1.6764853
2023-01-09,kebun_jeruk,-6.206,106.653,24,27.627378,25.118896,30.93869,23.406654,22.984161,23.985474,2.5207303,4.06945,2.2466671,0.24014497,178.07063,5.8197937,2.2594652
2023-01-09,kelapa_gading,-6.206,106.904,24,27.615005,25.064575,30.81488,23.381319,22.736908,24.098083,2.6977005,4.318267,2.3954751,-0.11998185,200.60321,5.750305,2.398478
2023-01-09,lubang_buaya,-6.206,106.904,24,27.615005,25.064575,30.81488,23.381319,22.736908,24.098083,2.6977005,4.318267,2.3954751,-0.11998185,200.60321,5.750305,2.398478
2023-01-10,bundaran_hi,-6.206,106.904,24,27.563616,23.996185,31.219696,23.382034,22.447357,24.109222,2.4680557,3.2907903,2.0420597,0.87777877,103.34341,7.2235107,2.2227242
2023-01-10,jagakarsa,-6.457,106.904,24,26.467026,22.31015,30.801178,22.181799,20.896149,23.12616,1.6157507,2.1655715,1.0157098,0.9433231,73.698425,8.491028,1.3861908
2023-01-10,kebun_jeruk,-6.206,106.653,24,27.671188,24.159332,31.477936,23.276102,22.579773,23.827301,2.7448285,3.7003205,2.2703507,1.2691102,33.519985,7.3186035,2.600987
2023-01-10,kelapa_gading,-6.206,106.904,24,27.563616,23.996185,31.219696,23.382034,22.447357,24.109222,2.4680557,3.2907903,2.0420597,0.87777877,103.34341,7.2235107,2.2227242
2023-01-10,lubang_buaya,-6.206,106.904,24,27.563616,23.996185,31.219696,23.382034,22.447357,24.109222,2.4680557,3.2907903,2.0420597,0.87777877,103.34341,7.2235107,2.2227242
2023-01-11,bundaran_hi,-6.206,106.904,24,27.64592,24.3331,31.94925,23.268534,22.133392,24.281403,1.1822664,2.5769868,0.49555802,0.37462142,169.24551,7.61615,0.62122375
2023-01-11,jagakarsa,-6.457,106.904,24,26.507097,22.351288,31.89029,21.943298,20.576202,22.951721,1.0115092,1.905702,0.2176774,0.66020316,127.05505,9.539001,0.6951631
2023-01-11,kebun_jeruk,-6.206,106.653,24,27.643196,23.889618,32.325806,23.027878,22.115662,23.677948,1.6734467,2.5571015,1.1705291,0.8488295,83.07436,8.436188,1.4459081
2023-01-11,kelapa_gading,-6.206,106.904,24,27.64592,24.3331,31.94925,23.268534,22.133392,24.281403,1.1822664,2.5769868,0.49555802,0.37462142,169.24551,7.61615,0.62122375
2023-01-11,lubang_buaya,-6.206,106.904,24,27.64592,24.3331,31.94925,23.268534,22.133392,24.281403,1.1822664,2.5769868,0.49555802,0.37462142,169.24551,7.61615,0.62122375
2023-01-12,bundaran_hi,-6.206,106.904,24,28.15148,25.08368,31.658478,23.521433,22.651855,24.442291,1.26082,2.4167376,-0.27311417,-0.05558373,178.90431,6.5747986,0.27871296
2023-01-12,jagakarsa,-6.457,106.904,24,27.164938,23.117523,31.672485,21.93891,21.082397,23.289886,0.9979592,1.5307828,-0.061389267,0.3525071,160.9544,8.554962,0.35781267
2023-01-12,kebun_jeruk,-6.206,106.653,24,28.270119,24.73172,32.009033,23.25972,22.655914,24.123627,1.1259817,1.9293497,-0.007994722,0.18235327,177.56201,7.277313,0.18252844
2023-01-12,kelapa_gading,-6.206,106.904,24,28.15148,25.08368,31.658478,23.521433,22.651855,24.442291,1.26082,2.4167376,-0.27311417,-0.05558373,178.90431,6.5747986,0.27871296
2023-01-12,lubang_buaya,-6.206,106.904,24,28.15148,25.08368,31.658478,23.521433,22.651855,24.442291,1.26082,2.4167376,-0.27311417,-0.05558373,178.90431,6.5747986,0.27871296
2023-01-13,bundaran_hi,-6.206,106.904,24,26.869028,24.21939,30.793854,23.725286,22.979645,24.594543,1.4653913,3.1568995,-0.009924508,0.29145348,154.2584,6.574463,0.2916224
2023-01-13,jagakarsa,-6.457,106.904,24,25.628561,22.40805,30.927979,22.411764,21.268738,23.350159,1.2115986,2.3425162,0.10360549,0.35396603,152.06378,8.519928,0.3688171
2023-01-13,kebun_jeruk,-6.206,106.653,24,26.974976,24.218506,31.008331,23.743963,22.931885,24.506927,1.4571595,3.1034338,0.014069145,0.3350878,152.97913,6.7898254,0.33538303
2023-01-13,kelapa_gading,-6.206,106.904,24,26.869028,24.21939,30.793854,23.725286,22.979645,24.594543,1.4653913,3.1568995,-0.009924508,0.29145348,154.2584,6.574463,0.2916224
2023-01-13,lubang_buaya,-6.206,106.904,24,26.869028,24.21939,30.793854,23.725286,22.979645,24.594543,1.4653913,3.1568995,-0.009924508,0.29145348,154.2584,6.574463,0.2916224
2023-01-14,bundaran_hi,-6.206,106.904,24,27.542337,24.449432,30.94931,23.550476,22.764343,24.284393,1.70263,2.6917436,1.1095842,0.12668253,158.6078,6.499878,1.1167926
2023-01-14,jagakarsa,-6.457,106.904,24,26.440498,22.767273,30.470703,22.218218,21.507568,23.222748,1.1382185,1.7485075,0.50464195,0.5120539,155.82616,7.70343,0.7189316
2023-01-14,kebun_jeruk,-6.206,106.653,24,27.818392,24.509186,31.394135,23.351318,22.859283,23.774017,1.8718446,2.6738248,1.4749846,0.64385074,140.00482,6.8849487,1.6093861
2023-01-14,kelapa_gading,-6.206,106.904,24,27.542337,24.449432,30.94931,23.550476,22.764343,24.284393,1.70263,2.6917436,1.1095842,0.12668253,158.6078,6.499878,1.1167926
2023-01-14,lubang_buaya,-6.206,106.904,24,27.542337,24.449432,30.94931,23.550476,22.764343,24.284393,1.70263,2.6917436,1.1095842,0.12668253,158.6078,6.499878,1.1167926
2023-01-15,bundaran_hi,-6.206,106.904,24,28.012909,24.869171,32.361603,22.81127,21.785126,23.424896,3.1142967,3.8247385,2.983505,0.6323884,88.50812,7.4924316,3.0497897
2023-01-15,jagakarsa,-6.457,106.904,24,26.699549,23.196869,31.832245,21.838308,20.94278,22.766388,1.8303672,2.37042,1.563796,0.78838396,42.846348,8.635376,1.7512873
2023-01-15,kebun_jeruk,-6.206,106.653,24,28.135855,25.23404,32.505432,22.86586,21.883118,23.296875,3.3054245,4.352427,3.05006,1.1683149,22.292557,7.271393,3.2661638
2023-01-15,kelapa_gading,-6.206,106.904,24,28.012909,24.869171,32.361603,22.81127,21.785126,23.424896,3.1142967,3.8247385,2.983505,0.6323884,88.50812,7.4924316,3.0497897
2023-01-15,lubang_buaya,-6.206,106.904,24,28.012909,24.869171,32.361603,22.81127,21.785126,23.424896,3.1142967,3.8247385,2.983505,0.6323884,88.50812,7.4924316,3.0497897
2023-01-16,bundaran_hi,-6.206,106.904,24,27.33341,24.85965,30.539246,23.318853,22.839355,23.780365,3.0132973,4.334005,2.89245,0.32756737,114.12972,5.679596,2.9109395
2023-01-16,jagakarsa,-6.457,106.904,24,26.152857,23.125214,30.038574,22.35322,21.614227,23.400116,1.9285406,2.9048903,1.6793934,0.5599015,97.4587,6.9133606,1.7702689
2023-01-16,kebun_jeruk,-6.206,106.653,24,27.375051,24.949097,30.47995,23.27036,22.76706,23.810577,2.9200847,3.98441,2.722392,0.84862286,34.414536,5.5308533,2.8515925
2023-01-16,kelapa_gading,-6.206,106.904,24,27.33341,24.85965,30.539246,23.318853,22.839355,23.780365,3.0132973,4.334005,2.89245,0.32756737,114.12972,5.679596,2.9109395
2023-01-16,lubang_buaya,-6.206,106.904,24,27.33341,24.85965,30.539246,23.318853,22.839355,23.780365,3.0132973,4.334005,2.89245,0.32756737,114.12972,5.679596,2.9109395
2023-01-17,bundaran_hi,-6.206,106.904,24,26.025208,24.192047,28.46054,23.418991,22.888184,24.114044,2.8598938,4.859689,2.671255,-0.56280565,215.7895,4.2684937,2.7299
2023-01-17,jagakarsa,-6.457,106.904,24,24.734352,22.422668,28.390778,22.391947,21.689453,22.904694,1.7545093,3.1763532,1.5188004,0.0032852243,169.57954,5.968109,1.518804
2023-01-17,kebun_jeruk,-6.206,106.653,24,26.1503,24.244843,28.301239,23.393318,22.908325,23.855682,2.4543967,4.3296113,2.2969835,-0.27357912,207.25798,4.0563965,2.313218
2023-01-17,kelapa_gading,-6.206,106.904,24,26.025208,24.192047,28.46054,23.418991,22.888184,24.114044,2.8598938,4.859689,2.671255,-0.56280565,215.7895,4.2684937,2.7299
2023-01-17,lubang_buaya,-6.206,106.904,24,26.025208,24.192047,28.46054,23.418991,22.888184,24.114044,2.8598938,4.859689,2.671255,-0.56280565,215.7895,4.2684937,2.7299
2023-01-18,bundaran_hi,-6.206,106.904,24,26.05396,24.121185,28.959503,23.362106,23.001953,23.759003,1.9315907,2.8602862,1.7540811,-0.48288748,239.92903,4.838318,1.8193353
2023-01-18,jagakarsa,-6.457,106.904,24,24.643816,22.266968,28.589508,22.268854,21.676147,22.771027,1.120334,2.0218716,0.9170508,0.0061034956,160.00612,6.3225403,0.9170711
2023-01-18,kebun_jeruk,-6.206,106.653,24,26.224398,24.168335,29.38678,23.38642,23.016449,23.661499,1.7213112,2.6799915,1.5952944,-0.21825077,188.59267,5.218445,1.6101545
2023-01-18,kelapa_gading,-6.206,106.904,24,26.05396,24.121185,28.959503,23.362106,23.001953,23.759003,1.9315907,2.8602862,1.7540811,-0.48288748,239.92903,4.838318,1.8193353
2023-01-18,lubang_buaya,-6.206,106.904,24,26.05396,24.121185,28.959503,23.362106,23.001953,23.759003,1.9315907,2.8602862,1.7540811,-0.48288748,239.92903,4.838318,1.8193353
2023-01-19,bundaran_hi,-6.206,106.904,24,25.999277,23.970032,28.503174,23.323715,22.648376,23.948944,2.5303211,4.2284966,2.162736,-0.4816393,162.92581,4.533142,2.2157173
2023-01-19,jagakarsa,-6.457,106.904,24,24.912867,22.214264,28.073975,22.445425,21.335022,23.366882,1.6256784,2.6764665,1.1994975,-0.10238976,159.89073,5.8597107,1.2038596
2023-01-19,kebun_jeruk,-6.206,106.653,24,26.104307,23.913452,28.88675,23.343775,22.81314,23.877106,2.15722,3.5434856,1.768906,-0.249982,168.58414,4.973297,1.7864823
2023-01-19,kelapa_gading,-6.206,106.904,24,25.999277,23.970032,28.503174,23.323715,22.648376,23.948944,2.5303211,4.2284966,2.162736,-0.4816393,162.92581,4.533142,2.2157173
2023-01-19,lubang_buaya,-6.206,106.904,24,25.999277,23.970032,28.503174,23.323715,22.648376,23.948944,2.5303211,4.2284966,2.162736,-0.4816393,162.92581,4.533142,2.2157173
2023-01-20,bundaran_hi,-6.206,106.904,24,26.730865,24.122162,30.397247,23.059683,22.513641,23.480377,2.5040648,4.153311,2.0231707,0.8798178,89.83962,6.2750854,2.2061956
2023-01-20,jagakarsa,-6.457,106.904,24,25.3069,22.411499,29.846191,21.996851,21.30252,22.959625,1.8243555,3.0169559,1.1544484,0.8420306,114.52667,7.4346924,1.428904
2023-01-20,kebun_jeruk,-6.206,106.653,24,26.83132,24.335846,30.3768,23.04204,22.669098,23.678436,2.5955908,4.1607985,2.0561793,1.1616067,78.46943,6.0409546,2.3616104
2023-01-20,kelapa_gading,-6.206,106.904,24,26.730865,24.122162,30.397247,23.059683,22.513641,23.480377,2.5040648,4.153311,2.0231707,0.8798178,89.83962,6.2750854,2.2061956
2023-01-20,lubang_buaya,-6.206,106.904,24,26.730865,24.122162,30.397247,23.059683,22.513641,23.480377,2.5040648,4.153311,2.0231707,0.8798178,89.83962,6.2750854,2.2061956
2023-01-21,bundaran_hi,-6.206,106.904,24,26.835165,24.406189,29.589752,23.511093,22.6781,24.278381,2.5486004,4.4590487,2.43241,0.31446764,116.56779,5.183563,2.4526534
2023-01-21,jagakarsa,-6.457,106.904,24,25.484772,22.87854,29.47345,22.395124,21.669891,23.094116,1.6683712,2.8746603,1.3922086,0.54985213,117.826294,6.5949097,1.4968574
2023-01-21,kebun_jeruk,-6.206,106.653,24,26.851854,24.465668,29.537598,23.45642,22.84729,23.900848,2.4785159,4.188163,2.2823722,0.6578354,80.22724,5.07193,2.3752832
2023-01-21,kelapa_gading,-6.206,106.904,24,26.835165,24.406189,29.589752,23.511093,22.6781,24.278381,2.5486004,4.4590487,2.43241,0.31446764,116.56779,5.183563,2.4526534
2023-01-21,lubang_buaya,-6.206,106.904,24,26.835165,24.406189,29.589752,23.511093,22.6781,24.278381,2.5486004,4.4590487,2.43241,0.31446764,116.56779,5.183563,2.4526534
2023-01-22,bundaran_hi,-6.206,106.904,24,26.997307,24.935547,30.122467,23.4589,22.829803,24.511261,3.2884552,5.0890837,3.033472,0.9506878,66.14337,5.18692,3.1789558
2023-01-22,jagakarsa,-6.457,106.904,24,25.935812,23.35315,30.302002,22.379488,21.673737,23.359589,2.1030114,3.3587027,1.7591623,0.935446,47.83437,6.9488525,1.9924134
2023-01-22,kebun_jeruk,-6.206,106.653,24,27.012804,25.137268,30.085175,23.32564,22.802612,24.108063,3.216756,4.928485,2.815656,1.3503122,29.066895,4.9479065,3.122701
2023-01-22,kelapa_gading,-6.206,106.904,24,26.997307,24.935547,30.122467,23.4589,22.829803,24.511261,3.2884552,5.0890837,3.033472,0.9506878,66.14337,5.18692,3.1789558
2023-01-22,lubang_buaya,-6.206,106.904,24,26.997307,24.935547,30.122467,23.4589,22.829803,24.511261,3.2884552,5.0890837,3.033472,0.9506878,66.14337,5.18692,3.1789558
2023-01-23,bundaran_hi,-6.206,106.904,24,26.924417,24.998169,29.806,23.337332,22.941345,23.738647,4.008791,5.6088705,3.9315758,0.43992457,67.52997,4.807831,3.956112
2023-01-23,jagakarsa,-6.457,106.904,24,25.628983,23.120056,29.485016,22.53982,21.90628,23.662048,2.4114797,3.6923826,2.3286426,0.3507042,56.212566,6.3649597,2.3549035
2023-01-23,kebun_jeruk,-6.206,106.653,24,26.805506,24.987274,29.502594,23.36275,22.93924,23.703583,3.7406805,5.5151024,3.588155,0.8063615,59.44546,4.51532,3.6776454
2023-01-23,kelapa_gading,-6.206,106.904,24,26.924417,24.998169,29.806,23.337332,22.941345,23.738647,4.008791,5.6088705,3.9315758,0.43992457,67.52997,4.807831,3.956112
2023-01-23,lubang_buaya,-6.206,106.904,24,26.924417,24.998169,29.806,23.337332,22.941345,23.738647,4.008791,5.6088705,3.9315758,0.43992457,67.52997,4.807831,3.956112
2023-01-24,bundaran_hi,-6.206,106.904,24,27.059572,24.692291,30.384613,22.993011,22.593842,23.644196,4.523792,5.812241,4.4802647,0.4259288,65.97634,5.692322,4.5004654
2023-01-24,jagakarsa,-6.457,106.904,24,26.054428,23.015686,30.714935,22.243826,21.687225,23.525696,2.734224,4.117566,2.6865647,0.4629937,10.067428,7.6992493,2.7261682
2023-01-24,kebun_jeruk,-6.206,106.653,24,26.958525,24.615234,30.19223,23.1415,22.811523,23.763092,4.279177,5.972812,4.142618,0.9879926,14.137393,5.576996,4.2588043
2023-01-24,kelapa_gading,-6.206,106.904,24,27.059572,24.692291,30.384613,22.993011,22.593842,23.644196,4.523792,5.812241,4.4802647,0.4259288,65.97634,5.692322,4.5004654
2023-01-24,lubang_buaya,-6.206,106.904,24,27.059572,24.692291,30.384613,22.993011,22.593842,23.644196,4.523792,5.812241,4.4802647,0.4259288,65.97634,5.692322,4.5004654
2023-01-25,bundaran_hi,-6.206,106.904,24,25.652344,24.25766,27.691193,22.713736,22.517426,22.994263,3.024725,4.5805736,2.803579,0.7139452,77.806465,3.4335327,2.8930562
2023-01-25,jagakarsa,-6.457,106.904,24,24.063011,22.630188,26.220032,21.719055,20.990204,22.131561,2.0094502,3.357621,1.8598661,0.4386755,78.22108,3.5898438,1.9108999
2023-01-25,kebun_jeruk,-6.206,106.653,24,25.740778,24.401825,27.978912,22.864294,22.499786,23.132599,2.6794605,4.4366655,2.34797,0.93555135,56.586002,3.5770874,2.5274928
2023-01-25,kelapa_gading,-6.206,106.904,24,25.652344,24.25766,27.691193,22.713736,22.517426,22.994263,3.024725,4.5805736,2.803579,0.7139452,77.806465,3.4335327,2.8930562
2023-01-25,lubang_buaya,-6.206,106.904,24,25.652344,24.25766,27.691193,22.713736,22.517426,22.994263,3.024725,4.5805736,2.803579,0.7139452,77.806465,3.4335327,2.8930562
2023-01-26,bundaran_hi,-6.206,106.904,24,27.174019,24.789764,29.832184,23.144302,22.741669,23.541595,3.0057728,4.7095323,2.7082832,-1.1421196,309.05942,5.0424194,2.9392576
2023-01-26,jagakarsa,-6.457,106.904,24,25.93896,22.970886,29.651459,22.094604,21.676758,22.719452,1.9706837,3.3733087,1.8378487,-0.5066362,243.91278,6.6805725,1.9064019
2023-01-26,kebun_jeruk,-6.206,106.653,24,27.262278,24.808868,30.198212,23.15866,22.769073,23.604156,2.401217,3.9395785,2.1633675,-0.8085647,255.6631,5.3893433,2.3095315
2023-01-26,kelapa_gading,-6.206,106.904,24,27.174019,24.789764,29.832184,23.144302,22.741669,23.541595,3.0057728,4.7095323,2.7082832,-1.1421196,309.05942,5.0424194,2.9392576
2023-01-26,lubang_buaya,-6.206,106.904,24,27.174019,24.789764,29.832184,23.144302,22.741669,23.541595,3.0057728,4.7095323,2.7082832,-1.1421196,309.05942,5.0424194,2.9392576
2023-01-27,bundaran_hi,-6.206,106.904,24,26.409103,24.180634,28.942444,23.72348,23.337616,24.30539,2.2370708,4.17865,1.8223008,-0.93596506,235.72278,4.7618103,2.0486119
2023-01-27,jagakarsa,-6.457,106.904,24,25.13961,22.844849,28.087433,22.958063,22.411499,23.621735,1.4638959,2.9490125,1.0807923,-0.6752663,232.75471,5.242584,1.2744005
2023-01-27,kebun_jeruk,-6.206,106.653,24,26.499374,24.280518,28.913055,23.793304,23.41394,24.332794,1.7402625,3.6693408,1.2047833,-0.85347444,234.7863,4.632538,1.4764557
2023-01-27,kelapa_gading,-6.206,106.904,24,26.409103,24.180634,28.942444,23.72348,23.337616,24.30539,2.2370708,4.17865,1.8223008,-0.93596506,235.72278,4.7618103,2.0486119
2023-01-27,lubang_buaya,-6.206,106.904,24,26.409103,24.180634,28.942444,23.72348,23.337616,24.30539,2.2370708,4.17865,1.8223008,-0.93596506,235.72278,4.7618103,2.0486119
2023-01-28,bundaran_hi,-6.206,106.904,24,25.577951,24.345459,27.501312,23.533157,23.036957,23.966644,1.7496887,2.994783,1.5467349,-0.25484776,247.15755,3.1558533,1.5675894
2023-01-28,jagakarsa,-6.457,106.904,24,23.916046,22.615967,25.689667,22.609488,22.214752,23.211456,1.114798,1.9092866,0.97229594,-0.15335566,238.75829,3.0737,0.9843157
2023-01-28,kebun_jeruk,-6.206,106.653,24,25.745977,24.33603,27.71457,23.617811,23.13327,24.20932,1.2642528,2.569028,0.99987096,-0.22258098,232.44801,3.37854,1.0243458
2023-01-28,kelapa_gading,-6.206,106.904,24,25.577951,24.345459,27.501312,23.533157,23.036957,23.966644,1.7496887,2.994783,1.5467349,-0.25484776,247.15755,3.1558533,1.5675894
2023-01-28,lubang_buaya,-6.206,106.904,24,25.577951,24.345459,27.501312,23.533157,23.036957,23.966644,1.7496887,2.994783,1.5467349,-0.25484776,247.15755,3.1558533,1.5675894
2023-01-29,bundaran_hi,-6.206,106.904,24,26.112167,24.182922,27.970978,23.647211,22.997437,24.049133,2.6462052,4.5721617,2.381465,-0.858964,271.5004,3.7880554,2.5316386
2023-01-29,jagakarsa,-6.457,106.904,24,24.625425,22.692383,26.873047,22.664213,21.980957,23.24176,1.5025796,2.9956324,1.2017869,-0.57526535,254.7937,4.180664,1.3323746
2023-01-29,kebun_jeruk,-6.206,106.653,24,26.342665,24.241455,28.454285,23.792048,23.120178,24.279663,1.9466845,3.981661,1.559364,-0.83881354,269.25568,4.2128296,1.7706565
