DATETIME,LATITUDE,LONGITUDE,PRESSURE_MB,THETA_K,AIR_TEMP_K,RAINFALL_MM,MIXDEPTH_M,RELHUMID_PERCENT,TERR_MSL_M,SUN_FLUX,WIND_U_MS,WIND_V_MS
2024-11-15 13:00:00,-6.154,106.911,1500.0,839.1,306.5,291.4,1.0,450.7,86.0,110.7,221.3,
2024-11-15 12:00:00,-6.181,106.929,1526.6,834.0,306.8,291.2,1.0,449.9,84.7,133.3,326.2,
2024-11-15 11:00:00,-6.205,106.957,1542.0,830.2,307.0,291.0,0.6,463.2,84.6,155.2,405.3,
2024-11-15 10:00:00,-6.238,106.99,1523.3,828.7,307.1,291.0,0.6,472.5,84.7,186.0,480.4,
2024-11-15 09:00:00,-6.277,107.023,1467.0,830.6,307.1,291.2,0.6,488.7,83.9,219.5,552.8,
2024-11-15 08:00:00,-6.314,107.057,1389.7,835.7,306.6,291.2,0.0,560.6,86.2,248.3,616.1,
2024-11-15 07:00:00,-6.343,107.091,1309.4,841.6,306.2,291.3,0.0,643.7,88.0,271.8,683.2,
2024-11-15 06:00:00,-6.37,107.124,1220.2,848.6,305.7,291.6,0.0,736.7,89.4,292.7,753.4,
2024-11-15 05:00:00,-6.391,107.158,1130.8,856.4,305.2,291.9,0.1,773.4,87.4,309.1,718.1,
2024-11-15 04:00:00,-6.405,107.201,1061.6,862.8,304.8,292.2,0.1,801.3,85.9,320.8,684.1,
2024-11-15 03:00:00,-6.42,107.253,1017.3,866.6,304.5,292.2,0.1,819.7,85.3,332.7,650.8,
2024-11-15 02:00:00,-6.441,107.309,989.7,867.6,304.5,292.3,0.1,682.6,84.2,349.4,446.5,
2024-11-15 01:00:00,-6.473,107.366,972.1,866.7,304.6,292.3,0.1,543.7,83.0,374.0,241.9,
2024-11-15 00:00:00,-6.516,107.423,967.1,863.5,304.8,292.2,0.1,389.6,81.5,408.3,36.6,
2024-11-14 23:00:00,-6.563,107.48,970.0,859.0,305.1,292.0,0.1,319.5,80.7,445.9,24.7,
2024-11-14 22:00:00,-6.605,107.535,972.5,855.0,305.4,291.9,0.1,245.7,80.0,478.6,12.5,
2024-11-14 21:00:00,-6.64,107.588,971.4,851.8,305.6,291.8,0.1,169.6,79.5,506.1,0.0,
2024-11-14 20:00:00,-6.67,107.642,961.8,850.6,305.7,291.8,0.2,163.9,79.1,530.0,0.0,
2024-11-14 19:00:00,-6.697,107.698,943.5,850.5,305.8,291.9,0.1,160.3,78.7,551.4,0.0,
2024-11-14 18:00:00,-6.72,107.756,923.1,850.9,305.9,292.0,0.1,159.0,78.6,569.9,0.0,
2024-11-14 17:00:00,-6.741,107.813,914.8,850.6,305.8,291.9,0.1,154.0,80.1,586.3,0.0,
2024-11-14 16:00:00,-6.76,107.867,927.8,848.4,305.9,291.7,0.1,149.9,81.8,601.7,0.0,
2024-11-14 15:00:00,-6.778,107.918,959.6,844.4,305.9,291.4,0.0,146.5,83.8,616.1,0.0,
2024-11-14 14:00:00,-6.795,107.967,995.6,839.1,306.3,291.2,1.1,140.8,83.9,629.5,99.3,
2024-11-14 13:00:00,-6.811,108.018,1022.6,835.8,306.5,291.1,1.1,134.4,84.2,631.4,198.2,
