DATETIME,LATITUDE,LONGITUDE,PRESSURE_MB,THETA_K,AIR_TEMP_K,RAINFALL_MM,MIXDEPTH_M,RELHUMID_PERCENT,TERR_MSL_M,SUN_FLUX,WIND_U_MS,WIND_V_MS
2024-11-15 13:00:00,-6.154,106.911,1000.0,889.2,304.0,293.9,1.0,450.7,85.4,110.7,221.3,
2024-11-15 12:00:00,-6.166,106.906,1002.8,887.7,304.2,293.9,1.0,452.6,82.9,118.8,328.6,
2024-11-15 11:00:00,-6.16,106.914,999.2,888.0,304.2,294.0,0.5,476.8,82.6,115.6,412.9,
2024-11-15 10:00:00,-6.138,106.932,983.7,890.6,304.2,294.3,0.5,501.5,82.2,101.7,498.5,
2024-11-15 09:00:00,-6.096,106.962,961.3,895.4,304.1,294.6,0.4,517.1,81.7,73.1,587.1,
2024-11-15 08:00:00,-6.045,107.003,956.5,900.0,303.8,294.8,0.0,547.4,82.2,35.4,657.2,
2024-11-15 07:00:00,-6.008,107.049,990.0,899.7,303.7,294.7,0.0,573.7,82.6,6.3,725.9,
2024-11-15 06:00:00,-5.997,107.099,1056.8,893.7,303.8,294.2,0.0,593.6,84.0,0.0,790.2,
2024-11-15 05:00:00,-6.012,107.156,1122.6,886.7,303.9,293.7,0.2,589.6,83.8,9.2,738.9,
2024-11-15 04:00:00,-6.036,107.223,1147.8,882.9,303.9,293.3,0.2,579.1,83.2,28.3,687.9,
2024-11-15 03:00:00,-6.062,107.297,1133.1,883.1,303.8,293.1,0.2,555.3,82.8,48.7,639.0,
2024-11-15 02:00:00,-6.089,107.374,1103.0,883.9,303.7,293.2,0.0,538.0,82.7,70.1,437.8,
2024-11-15 01:00:00,-6.121,107.45,1080.1,883.5,303.8,293.1,0.0,532.1,82.6,96.1,236.8,
2024-11-15 00:00:00,-6.164,107.526,1067.3,881.2,303.9,293.0,0.0,526.2,82.4,129.5,35.7,
2024-11-14 23:00:00,-6.21,107.603,1066.0,877.2,304.2,292.9,0.1,459.3,81.3,166.3,24.2,
2024-11-14 22:00:00,-6.253,107.679,1072.9,872.6,304.5,292.8,0.1,384.1,80.2,200.6,12.3,
2024-11-14 21:00:00,-6.294,107.757,1083.6,867.8,304.7,292.6,0.1,301.6,79.1,232.5,0.0,
2024-11-14 20:00:00,-6.334,107.839,1084.9,864.8,305.0,292.5,0.0,304.6,78.3,264.0,0.0,
2024-11-14 19:00:00,-6.374,107.929,1068.0,863.5,305.2,292.6,0.0,311.3,77.5,296.2,0.0,
2024-11-14 18:00:00,-6.414,108.026,1041.1,864.0,305.3,292.7,0.0,319.8,76.7,320.2,0.0,
2024-11-14 17:00:00,-6.454,108.121,1020.9,866.6,305.3,293.0,0.0,307.4,75.9,320.2,0.0,
2024-11-14 16:00:00,-6.494,108.211,1016.5,867.9,305.4,293.2,0.0,289.8,75.6,317.7,0.0,
2024-11-14 15:00:00,-6.537,108.295,1024.7,868.0,305.4,293.3,0.1,267.3,75.7,313.6,0.0,
2024-11-14 14:00:00,-6.582,108.374,1039.1,866.6,305.6,293.2,0.8,248.7,76.3,307.7,109.9,
2024-11-14 13:00:00,-6.632,108.447,1057.4,864.9,305.7,293.2,0.8,229.6,77.2,301.3,218.4,
