"Waktu","ISPU PM10","ISPU PM2.5","ISPU SO2","ISPU CO","ISPU O3","ISPU NO2","Status By PM10","Status By PM2.5","Status By SO2","Status By CO","Status By O3","Status By NO2","Critical Parameter","Overall ISPU Status"
"00:00","22","0","23","10","12","0","Baik","-","Baik","Baik","Baik","-","so2","Baik"
"01:00","22","0","23","10","12","0","Baik","-","Baik","Baik","Baik","-","so2","Baik"
"02:00","22","0","21","10","12","0","Baik","-","Baik","Baik","Baik","-","pm10","Baik"
"03:00","21","0","20","9","12","0","Baik","-","Baik","Baik","Baik","-","pm10","Baik"
"04:00","21","0","20","9","12","0","Baik","-","Baik","Baik","Baik","-","pm10","Baik"
"05:00","20","0","19","9","13","0","Baik","-","Baik","Baik","Baik","-","pm10","Baik"
"06:00","20","0","19","9","13","0","Baik","-","Baik","Baik","Baik","-","pm10","Baik"
"07:00","19","0","19","9","13","0","Baik","-","Baik","Baik","Baik","-","pm10","Baik"
"08:00","18","0","19","10","13","0","Baik","-","Baik","Baik","Baik","-","so2","Baik"
"09:00","18","0","19","10","13","0","Baik","-","Baik","Baik","Baik","-","so2","Baik"
"10:00","17","0","19","10","14","0","Baik","-","Baik","Baik","Baik","-","so2","Baik"
"11:00","17","0","19","10","14","0","Baik","-","Baik","Baik","Baik","-","so2","Baik"
"12:00","16","0","20","10","14","0","Baik","-","Baik","Baik","Baik","-","so2","Baik"
"13:00","17","0","22","10","15","0","Baik","-","Baik","Baik","Baik","-","so2","Baik"
"14:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"15:00","17","0","24","10","17","0","Baik","-","Baik","Baik","Baik","-","so2","Baik"
"16:00","18","0","25","10","18","0","Baik","-","Baik","Baik","Baik","-","so2","Baik"
"17:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"18:00","19","0","26","11","20","0","Baik","-","Baik","Baik","Baik","-","so2","Baik"
"19:00","19","0","26","11","20","1","Baik","-","Baik","Baik","Baik","Baik","so2","Baik"
"20:00","20","0","27","11","21","1","Baik","-","Baik","Baik","Baik","Baik","so2","Baik"
"21:00","21","0","27","11","21","1","Baik","-","Baik","Baik","Baik","Baik","so2","Baik"
"22:00","21","0","27","11","20","1","Baik","-","Baik","Baik","Baik","Baik","so2","Baik"
"23:00","22","0","27","11","20","1","Baik","-","Baik","Baik","Baik","Baik","so2","Baik"
