"Waktu","ISPU PM10","ISPU PM2.5","ISPU SO2","ISPU CO","ISPU O3","ISPU NO2","Status By PM10","Status By PM2.5","Status By SO2","Status By CO","Status By O3","Status By NO2","Critical Parameter","Overall ISPU Status"
"00:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"01:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"02:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"03:00","56","82","34","15","68","15","Sedang","Sedang","Baik","Baik","Sedang","Baik","pm25","Sedang"
"04:00","56","82","34","15","68","15","Sedang","Sedang","Baik","Baik","Sedang","Baik","pm25","Sedang"
"05:00","57","83","34","15","67","15","Sedang","Sedang","Baik","Baik","Sedang","Baik","pm25","Sedang"
"06:00","57","82","34","15","67","16","Sedang","Sedang","Baik","Baik","Sedang","Baik","pm25","Sedang"
"07:00","57","83","34","16","67","16","Sedang","Sedang","Baik","Baik","Sedang","Baik","pm25","Sedang"
"08:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"09:00","56","84","34","16","67","16","Sedang","Sedang","Baik","Baik","Sedang","Baik","pm25","Sedang"
"10:00","56","83","34","16","67","16","Sedang","Sedang","Baik","Baik","Sedang","Baik","pm25","Sedang"
"11:00","56","82","34","16","68","15","Sedang","Sedang","Baik","Baik","Sedang","Baik","pm25","Sedang"
"12:00","56","82","34","16","68","15","Sedang","Sedang","Baik","Baik","Sedang","Baik","pm25","Sedang"
"13:00","56","81","34","15","67","15","Sedang","Sedang","Baik","Baik","Sedang","Baik","pm25","Sedang"
"14:00","56","79","34","15","67","14","Sedang","Sedang","Baik","Baik","Sedang","Baik","pm25","Sedang"
"15:00","55","78","34","15","66","14","Sedang","Sedang","Baik","Baik","Sedang","Baik","pm25","Sedang"
"16:00","55","76","34","15","64","14","Sedang","Sedang","Baik","Baik","Sedang","Baik","pm25","Sedang"
"17:00","54","75","34","15","63","13","Sedang","Sedang","Baik","Baik","Sedang","Baik","pm25","Sedang"
"18:00","54","75","34","15","61","13","Sedang","Sedang","Baik","Baik","Sedang","Baik","pm25","Sedang"
"19:00","53","75","34","15","59","13","Sedang","Sedang","Baik","Baik","Sedang","Baik","pm25","Sedang"
"20:00","52","75","34","15","56","14","Sedang","Sedang","Baik","Baik","Sedang","Baik","pm25","Sedang"
"21:00","52","77","34","16","54","14","Sedang","Sedang","Baik","Baik","Sedang","Baik","pm25","Sedang"
"22:00","52","78","34","16","53","15","Sedang","Sedang","Baik","Baik","Sedang","Baik","pm25","Sedang"
"23:00","52","78","34","16","53","15","Sedang","Sedang","Baik","Baik","Sedang","Baik","pm25","Sedang"
