"Waktu","ISPU PM10","ISPU PM2.5","ISPU SO2","ISPU CO","ISPU O3","ISPU NO2","Status By PM10","Status By PM2.5","Status By SO2","Status By CO","Status By O3","Status By NO2","Critical Parameter","Overall ISPU Status"
"00:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"01:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"02:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"03:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"04:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"05:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"06:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"07:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"08:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"09:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"10:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"11:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"12:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"13:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"14:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"15:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"16:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"17:00","55","94","40","21","45","16","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"18:00","55","94","40","21","45","16","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"19:00","55","94","40","20","46","14","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"20:00","54","93","41","20","47","13","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"21:00","54","91","41","20","48","13","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"22:00","54","90","41","19","49","13","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"23:00","54","90","41","20","48","13","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
