"Waktu","ISPU PM10","ISPU PM2.5","ISPU SO2","ISPU CO","ISPU O3","ISPU NO2","Status By PM10","Status By PM2.5","Status By SO2","Status By CO","Status By O3","Status By NO2","Critical Parameter","Overall ISPU Status"
"00:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"01:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"02:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"03:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"04:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"05:00","59","0","21","17","52","20","Sedang","-","Baik","Baik","Sedang","Baik","pm10","Sedang"
"06:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"07:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"08:00","58","0","22","15","54","19","Sedang","-","Baik","Baik","Sedang","Baik","pm10","Sedang"
"09:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"10:00","58","0","22","15","55","19","Sedang","-","Baik","Baik","Sedang","Baik","pm10","Sedang"
"11:00","57","0","22","15","54","19","Sedang","-","Baik","Baik","Sedang","Baik","pm10","Sedang"
"12:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"13:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"14:00","57","0","22","15","53","19","Sedang","-","Baik","Baik","Sedang","Baik","pm10","Sedang"
"15:00","57","0","22","15","54","19","Sedang","-","Baik","Baik","Sedang","Baik","pm10","Sedang"
"16:00","57","0","22","15","55","19","Sedang","-","Baik","Baik","Sedang","Baik","pm10","Sedang"
"17:00","57","0","22","15","55","19","Sedang","-","Baik","Baik","Sedang","Baik","pm10","Sedang"
"18:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"19:00","57","0","22","15","57","19","Sedang","-","Baik","Baik","Sedang","Baik","pm10","Sedang"
"20:00","56","0","22","15","57","19","Sedang","-","Baik","Baik","Sedang","Baik","o3","Sedang"
"21:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"22:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"23:00","56","0","21","15","58","19","Sedang","-","Baik","Baik","Sedang","Baik","o3","Sedang"
