"Waktu","ISPU PM10","ISPU PM2.5","ISPU SO2","ISPU CO","ISPU O3","ISPU NO2","Status By PM10","Status By PM2.5","Status By SO2","Status By CO","Status By O3","Status By NO2","Critical Parameter","Overall ISPU Status"
"00:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"01:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"02:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"03:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"04:00","36","92","35","20","46","17","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"05:00","36","91","35","20","46","17","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"06:00","35","89","34","20","45","17","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"07:00","34","87","34","20","44","17","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"08:00","32","84","34","20","44","17","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"09:00","30","84","35","20","44","18","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"10:00","29","85","35","21","44","18","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"11:00","28","84","35","21","45","18","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"12:00","27","86","36","21","45","18","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"13:00","26","87","36","21","43","18","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"14:00","26","86","36","20","41","17","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"15:00","26","86","36","20","40","17","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"16:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"17:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"18:00","28","85","36","20","38","18","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"19:00","29","85","35","20","37","18","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"20:00","29","85","35","20","37","17","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"21:00","29","85","35","20","37","17","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"22:00","30","85","35","20","38","15","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"23:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
