"Waktu","ISPU PM10","ISPU PM2.5","ISPU SO2","ISPU CO","ISPU O3","ISPU NO2","Status By PM10","Status By PM2.5","Status By SO2","Status By CO","Status By O3","Status By NO2","Critical Parameter","Overall ISPU Status"
"00:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"01:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"02:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"03:00","51","73","25","20","55","24","Sedang","Sedang","Baik","Baik","Sedang","Baik","pm25","Sedang"
"04:00","50","69","25","20","55","24","Sedang","Sedang","Baik","Baik","Sedang","Baik","pm25","Sedang"
"05:00","48","67","25","20","56","24","Baik","Sedang","Baik","Baik","Sedang","Baik","pm25","Sedang"
"06:00","47","67","25","20","56","24","Baik","Sedang","Baik","Baik","Sedang","Baik","pm25","Sedang"
"07:00","45","66","25","20","56","25","Baik","Sedang","Baik","Baik","Sedang","Baik","pm25","Sedang"
"08:00","43","64","25","20","56","25","Baik","Sedang","Baik","Baik","Sedang","Baik","pm25","Sedang"
"09:00","57","103","26","26","54","22","Sedang","Tidak Sehat","Baik","Baik","Sedang","Baik","pm25","Tidak Sehat"
"10:00","58","103","26","26","54","22","Sedang","Tidak Sehat","Baik","Baik","Sedang","Baik","pm25","Tidak Sehat"
"11:00","60","104","26","26","54","22","Sedang","Tidak Sehat","Baik","Baik","Sedang","Baik","pm25","Tidak Sehat"
"12:00","60","105","27","26","55","21","Sedang","Tidak Sehat","Baik","Baik","Sedang","Baik","pm25","Tidak Sehat"
"13:00","61","106","27","26","57","22","Sedang","Tidak Sehat","Baik","Baik","Sedang","Baik","pm25","Tidak Sehat"
"14:00","62","108","27","26","60","22","Sedang","Tidak Sehat","Baik","Baik","Sedang","Baik","pm25","Tidak Sehat"
"15:00","63","109","27","26","61","22","Sedang","Tidak Sehat","Baik","Baik","Sedang","Baik","pm25","Tidak Sehat"
"16:00","63","111","27","26","64","21","Sedang","Tidak Sehat","Baik","Baik","Sedang","Baik","pm25","Tidak Sehat"
"17:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"18:00","65","113","28","26","66","20","Sedang","Tidak Sehat","Baik","Baik","Sedang","Baik","pm25","Tidak Sehat"
"19:00","65","114","28","26","67","19","Sedang","Tidak Sehat","Baik","Baik","Sedang","Baik","pm25","Tidak Sehat"
"20:00","66","115","28","26","69","19","Sedang","Tidak Sehat","Baik","Baik","Sedang","Baik","pm25","Tidak Sehat"
"21:00","67","117","28","26","70","19","Sedang","Tidak Sehat","Baik","Baik","Sedang","Baik","pm25","Tidak Sehat"
"22:00","68","119","28","26","70","19","Sedang","Tidak Sehat","Baik","Baik","Sedang","Baik","pm25","Tidak Sehat"
"23:00","69","120","28","26","70","20","Sedang","Tidak Sehat","Baik","Baik","Sedang","Baik","pm25","Tidak Sehat"
