"Waktu","ISPU PM10","ISPU PM2.5","ISPU SO2","ISPU CO","ISPU O3","ISPU NO2","Status By PM10","Status By PM2.5","Status By SO2","Status By CO","Status By O3","Status By NO2","Critical Parameter","Overall ISPU Status"
"00:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"01:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"02:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"03:00","0","65","28","15","57","14","-","Sedang","Baik","Baik","Sedang","Baik","pm25","Sedang"
"04:00","0","67","28","15","56","14","-","Sedang","Baik","Baik","Sedang","Baik","pm25","Sedang"
"05:00","0","68","28","16","56","15","-","Sedang","Baik","Baik","Sedang","Baik","pm25","Sedang"
"06:00","49","69","28","16","56","15","Baik","Sedang","Baik","Baik","Sedang","Baik","pm25","Sedang"
"07:00","51","70","28","16","55","15","Sedang","Sedang","Baik","Baik","Sedang","Baik","pm25","Sedang"
"08:00","54","71","28","17","54","16","Sedang","Sedang","Baik","Baik","Sedang","Baik","pm25","Sedang"
"09:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"10:00","56","74","28","17","56","16","Sedang","Sedang","Baik","Baik","Sedang","Baik","pm25","Sedang"
"11:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"12:00","58","74","28","17","57","15","Sedang","Sedang","Baik","Baik","Sedang","Baik","pm25","Sedang"
"13:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"14:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"15:00","59","75","28","17","58","16","Sedang","Sedang","Baik","Baik","Sedang","Baik","pm25","Sedang"
"16:00","59","75","28","17","59","16","Sedang","Sedang","Baik","Baik","Sedang","Baik","pm25","Sedang"
"17:00","59","75","28","17","59","15","Sedang","Sedang","Baik","Baik","Sedang","Baik","pm25","Sedang"
"18:00","60","76","28","17","59","16","Sedang","Sedang","Baik","Baik","Sedang","Baik","pm25","Sedang"
"19:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"20:00","60","76","28","17","59","16","Sedang","Sedang","Baik","Baik","Sedang","Baik","pm25","Sedang"
"21:00","61","76","29","17","59","16","Sedang","Sedang","Baik","Baik","Sedang","Baik","pm25","Sedang"
"22:00","61","76","28","17","60","15","Sedang","Sedang","Baik","Baik","Sedang","Baik","pm25","Sedang"
"23:00","61","76","29","16","60","15","Sedang","Sedang","Baik","Baik","Sedang","Baik","pm25","Sedang"
