"Waktu","ISPU PM10","ISPU PM2.5","ISPU SO2","ISPU CO","ISPU O3","ISPU NO2","Status By PM10","Status By PM2.5","Status By SO2","Status By CO","Status By O3","Status By NO2","Critical Parameter","Overall ISPU Status"
"00:00","0","0","19","14","28","2","-","-","Baik","Baik","Baik","Baik","o3","Baik"
"01:00","0","0","20","13","28","2","-","-","Baik","Baik","Baik","Baik","o3","Baik"
"02:00","0","0","20","12","29","2","-","-","Baik","Baik","Baik","Baik","o3","Baik"
"03:00","0","0","20","12","29","2","-","-","Baik","Baik","Baik","Baik","o3","Baik"
"04:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"05:00","0","0","20","11","29","2","-","-","Baik","Baik","Baik","Baik","o3","Baik"
"06:00","0","0","20","11","29","2","-","-","Baik","Baik","Baik","Baik","o3","Baik"
"07:00","0","0","21","11","29","2","-","-","Baik","Baik","Baik","Baik","o3","Baik"
"08:00","0","0","21","11","26","3","-","-","Baik","Baik","Baik","Baik","o3","Baik"
"09:00","0","0","21","12","25","3","-","-","Baik","Baik","Baik","Baik","o3","Baik"
"10:00","49","0","20","12","25","3","Baik","-","Baik","Baik","Baik","Baik","pm10","Baik"
"11:00","48","0","20","12","25","2","Baik","-","Baik","Baik","Baik","Baik","pm10","Baik"
"12:00","47","0","20","13","26","3","Baik","-","Baik","Baik","Baik","Baik","pm10","Baik"
"13:00","46","0","20","13","28","3","Baik","-","Baik","Baik","Baik","Baik","pm10","Baik"
"14:00","46","0","20","13","27","3","Baik","-","Baik","Baik","Baik","Baik","pm10","Baik"
"15:00","46","0","20","13","27","3","Baik","-","Baik","Baik","Baik","Baik","pm10","Baik"
"16:00","46","0","20","13","27","3","Baik","-","Baik","Baik","Baik","Baik","pm10","Baik"
"17:00","46","0","20","13","27","3","Baik","-","Baik","Baik","Baik","Baik","pm10","Baik"
"18:00","46","0","19","13","27","3","Baik","-","Baik","Baik","Baik","Baik","pm10","Baik"
"19:00","46","0","19","13","28","4","Baik","-","Baik","Baik","Baik","Baik","pm10","Baik"
"20:00","46","0","19","13","28","4","Baik","-","Baik","Baik","Baik","Baik","pm10","Baik"
"21:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"22:00","47","0","19","14","28","4","Baik","-","Baik","Baik","Baik","Baik","pm10","Baik"
"23:00","47","0","18","15","28","5","Baik","-","Baik","Baik","Baik","Baik","pm10","Baik"
