"Waktu","ISPU PM10","ISPU PM2.5","ISPU SO2","ISPU CO","ISPU O3","ISPU NO2","Status By PM10","Status By PM2.5","Status By SO2","Status By CO","Status By O3","Status By NO2","Critical Parameter","Overall ISPU Status"
"00:00","53","0","21","15","51","15","Sedang","-","Baik","Baik","Sedang","Baik","pm10","Sedang"
"01:00","53","0","20","15","52","14","Sedang","-","Baik","Baik","Sedang","Baik","pm10","Sedang"
"02:00","53","0","21","15","53","14","Sedang","-","Baik","Baik","Sedang","Baik","pm10","Sedang"
"03:00","53","0","21","15","53","15","Sedang","-","Baik","Baik","Sedang","Baik","pm10","Sedang"
"04:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"05:00","53","0","21","16","54","15","Sedang","-","Baik","Baik","Sedang","Baik","o3","Sedang"
"06:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"07:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"08:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"09:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"10:00","55","0","23","15","56","15","Sedang","-","Baik","Baik","Sedang","Baik","o3","Sedang"
"11:00","55","0","23","16","57","15","Sedang","-","Baik","Baik","Sedang","Baik","o3","Sedang"
"12:00","56","0","23","16","58","15","Sedang","-","Baik","Baik","Sedang","Baik","o3","Sedang"
"13:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"14:00","56","0","23","16","56","16","Sedang","-","Baik","Baik","Sedang","Baik","pm10","Sedang"
"15:00","56","0","23","16","53","16","Sedang","-","Baik","Baik","Sedang","Baik","pm10","Sedang"
"16:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"17:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"18:00","57","0","23","16","55","16","Sedang","-","Baik","Baik","Sedang","Baik","pm10","Sedang"
"19:00","57","0","23","16","55","16","Sedang","-","Baik","Baik","Sedang","Baik","pm10","Sedang"
"20:00","57","0","23","16","55","16","Sedang","-","Baik","Baik","Sedang","Baik","pm10","Sedang"
"21:00","58","0","23","16","55","16","Sedang","-","Baik","Baik","Sedang","Baik","pm10","Sedang"
"22:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"23:00","58","0","23","16","54","16","Sedang","-","Baik","Baik","Sedang","Baik","pm10","Sedang"
