"Waktu","ISPU PM10","ISPU PM2.5","ISPU SO2","ISPU CO","ISPU O3","ISPU NO2","Status By PM10","Status By PM2.5","Status By SO2","Status By CO","Status By O3","Status By NO2","Critical Parameter","Overall ISPU Status"
"00:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"01:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"02:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"03:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"04:00","37","75","27","15","55","13","Baik","Sedang","Baik","Baik","Sedang","Baik","pm25","Sedang"
"05:00","38","75","27","15","55","13","Baik","Sedang","Baik","Baik","Sedang","Baik","pm25","Sedang"
"06:00","39","74","27","15","55","13","Baik","Sedang","Baik","Baik","Sedang","Baik","pm25","Sedang"
"07:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"08:00","40","74","27","15","55","14","Baik","Sedang","Baik","Baik","Sedang","Baik","pm25","Sedang"
"09:00","40","74","27","16","55","15","Baik","Sedang","Baik","Baik","Sedang","Baik","pm25","Sedang"
"10:00","41","75","27","16","56","15","Baik","Sedang","Baik","Baik","Sedang","Baik","pm25","Sedang"
"11:00","42","74","27","16","57","15","Baik","Sedang","Baik","Baik","Sedang","Baik","pm25","Sedang"
"12:00","42","74","27","16","57","15","Baik","Sedang","Baik","Baik","Sedang","Baik","pm25","Sedang"
"13:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"14:00","44","74","27","16","59","16","Baik","Sedang","Baik","Baik","Sedang","Baik","pm25","Sedang"
"15:00","45","74","27","16","60","16","Baik","Sedang","Baik","Baik","Sedang","Baik","pm25","Sedang"
"16:00","46","75","27","16","59","17","Baik","Sedang","Baik","Baik","Sedang","Baik","pm25","Sedang"
"17:00","46","75","26","16","57","16","Baik","Sedang","Baik","Baik","Sedang","Baik","pm25","Sedang"
"18:00","46","75","26","16","55","16","Baik","Sedang","Baik","Baik","Sedang","Baik","pm25","Sedang"
"19:00","46","74","26","16","53","17","Baik","Sedang","Baik","Baik","Sedang","Baik","pm25","Sedang"
"20:00","47","73","26","17","51","17","Baik","Sedang","Baik","Baik","Sedang","Baik","pm25","Sedang"
"21:00","47","72","26","17","49","17","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"22:00","47","71","26","17","47","18","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"23:00","46","71","26","17","46","18","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
