"Waktu","ISPU PM10","ISPU PM2.5","ISPU SO2","ISPU CO","ISPU O3","ISPU NO2","Status By PM10","Status By PM2.5","Status By SO2","Status By CO","Status By O3","Status By NO2","Critical Parameter","Overall ISPU Status"
"00:00","48","0","41","19","27","5","Baik","-","Baik","Baik","Baik","Baik","pm10","Baik"
"01:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"02:00","47","0","38","18","27","5","Baik","-","Baik","Baik","Baik","Baik","pm10","Baik"
"03:00","47","0","35","17","27","5","Baik","-","Baik","Baik","Baik","Baik","pm10","Baik"
"04:00","46","0","32","17","27","5","Baik","-","Baik","Baik","Baik","Baik","pm10","Baik"
"05:00","45","0","30","16","27","5","Baik","-","Baik","Baik","Baik","Baik","pm10","Baik"
"06:00","44","0","29","16","27","5","Baik","-","Baik","Baik","Baik","Baik","pm10","Baik"
"07:00","42","0","28","16","27","6","Baik","-","Baik","Baik","Baik","Baik","pm10","Baik"
"08:00","41","0","28","16","27","6","Baik","-","Baik","Baik","Baik","Baik","pm10","Baik"
"09:00","39","0","28","16","27","6","Baik","-","Baik","Baik","Baik","Baik","pm10","Baik"
"10:00","38","0","27","16","27","5","Baik","-","Baik","Baik","Baik","Baik","pm10","Baik"
"11:00","37","0","27","15","27","5","Baik","-","Baik","Baik","Baik","Baik","pm10","Baik"
"12:00","36","0","28","16","27","5","Baik","-","Baik","Baik","Baik","Baik","pm10","Baik"
"13:00","36","0","28","16","27","5","Baik","-","Baik","Baik","Baik","Baik","pm10","Baik"
"14:00","35","0","29","15","26","5","Baik","-","Baik","Baik","Baik","Baik","pm10","Baik"
"15:00","35","0","31","15","25","5","Baik","-","Baik","Baik","Baik","Baik","pm10","Baik"
"16:00","36","0","31","15","25","5","Baik","-","Baik","Baik","Baik","Baik","pm10","Baik"
"17:00","36","0","31","15","24","5","Baik","-","Baik","Baik","Baik","Baik","pm10","Baik"
"18:00","36","0","31","15","23","4","Baik","-","Baik","Baik","Baik","Baik","pm10","Baik"
"19:00","36","0","31","15","23","4","Baik","-","Baik","Baik","Baik","Baik","pm10","Baik"
"20:00","36","0","30","14","23","3","Baik","-","Baik","Baik","Baik","Baik","pm10","Baik"
"21:00","36","0","30","14","23","3","Baik","-","Baik","Baik","Baik","Baik","pm10","Baik"
"22:00","36","0","30","13","23","2","Baik","-","Baik","Baik","Baik","Baik","pm10","Baik"
"23:00","36","0","30","12","23","2","Baik","-","Baik","Baik","Baik","Baik","pm10","Baik"
