"Waktu","ISPU PM10","ISPU PM2.5","ISPU SO2","ISPU CO","ISPU O3","ISPU NO2","Status By PM10","Status By PM2.5","Status By SO2","Status By CO","Status By O3","Status By NO2","Critical Parameter","Overall ISPU Status"
"00:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"01:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"02:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"03:00","38","0","25","13","62","11","Baik","-","Baik","Baik","Sedang","Baik","o3","Sedang"
"04:00","37","0","25","13","61","11","Baik","-","Baik","Baik","Sedang","Baik","o3","Sedang"
"05:00","37","0","25","13","61","11","Baik","-","Baik","Baik","Sedang","Baik","o3","Sedang"
"06:00","36","0","25","13","60","12","Baik","-","Baik","Baik","Sedang","Baik","o3","Sedang"
"07:00","35","0","25","13","59","12","Baik","-","Baik","Baik","Sedang","Baik","o3","Sedang"
"08:00","34","0","24","14","59","12","Baik","-","Baik","Baik","Sedang","Baik","o3","Sedang"
"09:00","35","0","24","14","59","12","Baik","-","Baik","Baik","Sedang","Baik","o3","Sedang"
"10:00","34","0","25","14","60","13","Baik","-","Baik","Baik","Sedang","Baik","o3","Sedang"
"11:00","34","0","25","14","60","13","Baik","-","Baik","Baik","Sedang","Baik","o3","Sedang"
"12:00","34","0","25","14","61","13","Baik","-","Baik","Baik","Sedang","Baik","o3","Sedang"
"13:00","34","0","25","14","61","13","Baik","-","Baik","Baik","Sedang","Baik","o3","Sedang"
"14:00","34","0","25","14","61","14","Baik","-","Baik","Baik","Sedang","Baik","o3","Sedang"
"15:00","34","0","25","14","60","14","Baik","-","Baik","Baik","Sedang","Baik","o3","Sedang"
"16:00","34","0","25","14","59","15","Baik","-","Baik","Baik","Sedang","Baik","o3","Sedang"
"17:00","34","0","25","15","57","15","Baik","-","Baik","Baik","Sedang","Baik","o3","Sedang"
"18:00","34","0","25","15","56","16","Baik","-","Baik","Baik","Sedang","Baik","o3","Sedang"
"19:00","34","0","25","15","55","15","Baik","-","Baik","Baik","Sedang","Baik","o3","Sedang"
"20:00","35","0","25","15","54","16","Baik","-","Baik","Baik","Sedang","Baik","o3","Sedang"
"21:00","35","0","25","15","54","16","Baik","-","Baik","Baik","Sedang","Baik","o3","Sedang"
"22:00","36","0","25","15","53","16","Baik","-","Baik","Baik","Sedang","Baik","o3","Sedang"
"23:00","36","0","26","16","52","17","Baik","-","Baik","Baik","Sedang","Baik","o3","Sedang"
