"Waktu","ISPU PM10","ISPU PM2.5","ISPU SO2","ISPU CO","ISPU O3","ISPU NO2","Status By PM10","Status By PM2.5","Status By SO2","Status By CO","Status By O3","Status By NO2","Critical Parameter","Overall ISPU Status"
"00:00","40","0","19","14","64","17","Baik","-","Baik","Baik","Sedang","Baik","o3","Sedang"
"01:00","42","0","19","17","61","17","Baik","-","Baik","Baik","Sedang","Baik","o3","Sedang"
"02:00","43","0","19","18","60","17","Baik","-","Baik","Baik","Sedang","Baik","o3","Sedang"
"03:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"04:00","45","0","19","19","59","18","Baik","-","Baik","Baik","Sedang","Baik","o3","Sedang"
"05:00","46","0","19","20","58","18","Baik","-","Baik","Baik","Sedang","Baik","o3","Sedang"
"06:00","47","0","19","21","58","18","Baik","-","Baik","Baik","Sedang","Baik","o3","Sedang"
"07:00","48","0","19","22","58","18","Baik","-","Baik","Baik","Sedang","Baik","o3","Sedang"
"08:00","49","0","19","22","58","19","Baik","-","Baik","Baik","Sedang","Baik","o3","Sedang"
"09:00","49","0","19","22","57","19","Baik","-","Baik","Baik","Sedang","Baik","o3","Sedang"
"10:00","49","0","19","23","56","20","Baik","-","Baik","Baik","Sedang","Baik","o3","Sedang"
"11:00","49","0","19","23","55","20","Baik","-","Baik","Baik","Sedang","Baik","o3","Sedang"
"12:00","49","0","19","23","54","21","Baik","-","Baik","Baik","Sedang","Baik","o3","Sedang"
"13:00","49","0","19","23","52","21","Baik","-","Baik","Baik","Sedang","Baik","o3","Sedang"
"14:00","49","0","19","23","52","21","Baik","-","Baik","Baik","Sedang","Baik","o3","Sedang"
"15:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"16:00","48","0","19","22","53","21","Baik","-","Baik","Baik","Sedang","Baik","o3","Sedang"
"17:00","47","0","19","22","53","20","Baik","-","Baik","Baik","Sedang","Baik","o3","Sedang"
"18:00","47","0","19","22","54","20","Baik","-","Baik","Baik","Sedang","Baik","o3","Sedang"
"19:00","46","0","19","22","55","20","Baik","-","Baik","Baik","Sedang","Baik","o3","Sedang"
"20:00","46","0","19","22","55","20","Baik","-","Baik","Baik","Sedang","Baik","o3","Sedang"
"21:00","46","0","19","21","55","20","Baik","-","Baik","Baik","Sedang","Baik","o3","Sedang"
"22:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"23:00","45","0","19","20","57","20","Baik","-","Baik","Baik","Sedang","Baik","o3","Sedang"
