DATETIME,LATITUDE,LONGITUDE,PRESSURE_MB,THETA_K,AIR_TEMP_K,RAINFALL_MM,MIXDEPTH_M,RELHUMID_PERCENT,TERR_MSL_M,SUN_FLUX,WIND_U_MS,WIND_V_MS
2023-09-28 00:00:00,-6.289,106.909,1000.0,882.3,302.9,292.2,0.0,226.3,73.5,207.9,24.0,
2023-09-27 23:00:00,-6.309,107.126,987.2,879.2,303.1,292.1,0.0,247.6,71.8,244.8,16.8,
2023-09-27 22:00:00,-6.342,107.332,968.2,877.8,303.2,292.0,0.0,271.3,71.4,270.8,8.9,
2023-09-27 21:00:00,-6.387,107.527,953.9,875.0,303.4,291.9,0.0,281.7,71.7,306.5,0.0,
2023-09-27 20:00:00,-6.445,107.715,965.2,869.4,303.9,291.9,0.0,322.4,69.5,352.2,0.0,
2023-09-27 19:00:00,-6.513,107.892,1014.8,859.1,304.6,291.6,0.0,348.3,66.8,406.2,0.0,
2023-09-27 18:00:00,-6.584,108.051,1094.8,847.7,305.4,291.2,0.0,361.4,65.1,441.4,0.0,
2023-09-27 17:00:00,-6.653,108.198,1179.7,841.3,305.7,290.8,0.0,364.4,66.7,425.8,0.0,
2023-09-27 16:00:00,-6.722,108.339,1254.0,837.0,305.8,290.6,0.0,353.9,68.7,399.2,0.0,
2023-09-27 15:00:00,-6.79,108.461,1330.3,832.9,306.0,290.3,0.0,334.1,70.4,368.7,0.0,
2023-09-27 14:00:00,-6.856,108.565,1414.5,827.6,306.1,289.9,0.0,252.6,72.4,337.2,133.5,
2023-09-27 13:00:00,-6.92,108.653,1515.7,820.7,306.3,289.4,0.0,174.8,73.8,305.4,265.6,
2023-09-27 12:00:00,-6.979,108.722,1651.4,809.9,306.9,288.9,0.0,100.1,73.2,277.6,396.6,
2023-09-27 11:00:00,-7.034,108.776,1745.2,804.4,307.2,288.7,0.0,642.2,71.4,236.6,497.7,
2023-09-27 10:00:00,-7.093,108.825,1721.8,810.5,306.9,289.0,0.0,1143.0,72.7,190.8,598.6,
2023-09-27 09:00:00,-7.162,108.874,1577.7,828.1,306.3,290.2,0.0,1567.0,70.1,147.3,699.4,
2023-09-27 08:00:00,-7.234,108.935,1272.4,862.8,305.6,292.9,0.0,1723.0,60.6,101.8,746.0,
2023-09-27 07:00:00,-7.294,109.017,822.9,912.9,304.3,296.5,0.0,1839.4,55.3,64.0,793.7,
2023-09-27 06:00:00,-7.318,109.109,426.3,954.3,303.6,299.6,0.0,1911.4,52.7,73.9,843.5,
2023-09-27 05:00:00,-7.318,109.192,196.5,979.3,303.2,301.4,0.0,1676.5,51.3,84.8,786.3,
2023-09-27 04:00:00,-7.335,109.26,91.6,991.3,303.3,302.5,0.0,1466.3,52.9,91.4,729.3,
2023-09-27 03:00:00,-7.372,109.319,35.7,998.9,303.6,303.5,0.0,1275.7,55.7,93.4,672.3,
2023-09-27 02:00:00,-7.421,109.378,15.3,1001.4,302.4,302.5,0.0,917.4,61.2,92.6,460.0,
2023-09-27 01:00:00,-7.471,109.444,14.6,1001.6,300.1,300.2,0.0,599.3,65.9,91.3,247.2,
2023-09-27 00:00:00,-7.518,109.516,24.2,1000.6,298.1,298.2,0.0,319.4,69.6,90.0,34.0,
2023-09-26 23:00:00,-7.56,109.593,42.2,997.7,297.3,297.1,0.0,265.3,71.8,88.5,22.8,
2023-09-26 22:00:00,-7.599,109.674,66.5,994.5,297.1,296.6,0.0,217.7,73.6,87.0,11.5,
2023-09-26 21:00:00,-7.633,109.761,97.9,990.4,297.2,296.3,0.0,176.9,75.2,85.7,0.0,
2023-09-26 20:00:00,-7.67,109.858,124.4,987.8,297.4,296.3,0.0,209.7,76.3,83.2,0.0,
2023-09-26 19:00:00,-7.716,109.969,136.8,987.1,297.5,296.3,0.0,250.9,77.6,77.8,0.0,
2023-09-26 18:00:00,-7.775,110.096,137.7,986.3,297.3,296.2,0.0,296.1,79.8,84.4,0.0,
2023-09-26 17:00:00,-7.854,110.235,137.2,985.0,297.2,295.9,0.0,267.8,81.2,103.1,0.0,
2023-09-26 16:00:00,-7.95,110.379,140.6,981.7,297.2,295.6,0.0,237.2,82.4,133.8,0.0,
2023-09-26 15:00:00,-8.061,110.524,150.5,977.2,297.4,295.4,0.0,231.1,82.0,168.9,0.0,
2023-09-26 14:00:00,-8.191,110.672,176.2,971.9,297.9,295.5,0.0,296.4,80.5,186.9,126.4,
2023-09-26 13:00:00,-8.352,110.843,229.4,965.4,298.5,295.5,0.0,375.5,78.4,187.6,252.7,
2023-09-26 12:00:00,-8.547,111.052,308.4,960.5,298.9,295.4,0.0,450.6,77.2,151.1,377.8,
2023-09-26 11:00:00,-8.771,111.275,377.8,961.7,298.8,295.4,0.0,617.3,80.4,66.5,475.5,
2023-09-26 10:00:00,-9.0,111.485,399.3,966.2,298.3,295.4,0.0,707.1,85.5,0.0,573.4,
2023-09-26 09:00:00,-9.219,111.675,389.6,966.8,298.4,295.5,0.0,797.3,85.0,0.0,666.5,
2023-09-26 08:00:00,-9.422,111.853,381.2,968.0,298.4,295.6,0.0,857.0,83.9,0.0,724.2,
2023-09-26 07:00:00,-9.604,112.028,380.8,968.2,298.3,295.6,0.0,889.5,83.6,0.0,786.3,
2023-09-26 06:00:00,-9.769,112.198,389.3,967.5,298.3,295.5,0.0,883.4,84.2,0.0,849.7,
2023-09-26 05:00:00,-9.913,112.369,398.9,967.3,298.1,295.3,0.0,845.1,85.5,0.0,796.5,
