"Waktu","ISPU PM10","ISPU PM2.5","ISPU SO2","ISPU CO","ISPU O3","ISPU NO2","Status By PM10","Status By PM2.5","Status By SO2","Status By CO","Status By O3","Status By NO2","Critical Parameter","Overall ISPU Status"
"00:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"01:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"02:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"03:00","25","51","55","10","22","19","Baik","Sedang","Sedang","Baik","Baik","Baik","so2","Sedang"
"04:00","26","52","55","11","22","20","Baik","Sedang","Sedang","Baik","Baik","Baik","so2","Sedang"
"05:00","26","52","55","12","21","22","Baik","Sedang","Sedang","Baik","Baik","Baik","so2","Sedang"
"06:00","27","53","55","12","21","23","Baik","Sedang","Sedang","Baik","Baik","Baik","so2","Sedang"
"07:00","28","54","55","13","21","24","Baik","Sedang","Sedang","Baik","Baik","Baik","so2","Sedang"
"08:00","29","55","55","13","21","26","Baik","Sedang","Sedang","Baik","Baik","Baik","pm25","Sedang"
"09:00","30","56","55","14","21","28","Baik","Sedang","Sedang","Baik","Baik","Baik","pm25","Sedang"
"10:00","31","57","55","14","20","28","Baik","Sedang","Sedang","Baik","Baik","Baik","pm25","Sedang"
"11:00","32","57","55","14","20","28","Baik","Sedang","Sedang","Baik","Baik","Baik","pm25","Sedang"
"12:00","33","57","55","14","21","28","Baik","Sedang","Sedang","Baik","Baik","Baik","pm25","Sedang"
"13:00","34","58","55","14","21","28","Baik","Sedang","Sedang","Baik","Baik","Baik","pm25","Sedang"
"14:00","35","58","55","14","22","28","Baik","Sedang","Sedang","Baik","Baik","Baik","pm25","Sedang"
"15:00","36","59","55","14","22","28","Baik","Sedang","Sedang","Baik","Baik","Baik","pm25","Sedang"
"16:00","36","60","55","14","22","28","Baik","Sedang","Sedang","Baik","Baik","Baik","pm25","Sedang"
"17:00","37","60","55","14","23","27","Baik","Sedang","Sedang","Baik","Baik","Baik","pm25","Sedang"
"18:00","38","61","55","14","24","27","Baik","Sedang","Sedang","Baik","Baik","Baik","pm25","Sedang"
"19:00","38","62","55","14","24","26","Baik","Sedang","Sedang","Baik","Baik","Baik","pm25","Sedang"
"20:00","39","62","55","14","25","25","Baik","Sedang","Sedang","Baik","Baik","Baik","pm25","Sedang"
"21:00","39","62","55","13","26","24","Baik","Sedang","Sedang","Baik","Baik","Baik","pm25","Sedang"
"22:00","40","61","55","13","26","23","Baik","Sedang","Sedang","Baik","Baik","Baik","pm25","Sedang"
"23:00","40","61","55","12","27","21","Baik","Sedang","Sedang","Baik","Baik","Baik","pm25","Sedang"
