"Waktu","ISPU PM10","ISPU PM2.5","ISPU SO2","ISPU CO","ISPU O3","ISPU NO2","Status By PM10","Status By PM2.5","Status By SO2","Status By CO","Status By O3","Status By NO2","Critical Parameter","Overall ISPU Status"
"00:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"01:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"02:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"03:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"04:00","64","86","43","14","46","26","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"05:00","65","87","44","14","45","27","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"06:00","66","88","44","14","44","27","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"07:00","67","90","45","14","44","27","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"08:00","68","92","45","14","43","27","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"09:00","69","94","45","15","43","28","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"10:00","71","96","45","15","41","29","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"11:00","72","96","46","15","43","29","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"12:00","73","97","46","16","46","30","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"13:00","73","100","47","16","49","31","Sedang","Tidak Sehat","Baik","Baik","Baik","Baik","pm25","Tidak Sehat"
"14:00","74","102","47","17","50","31","Sedang","Tidak Sehat","Baik","Baik","Sedang","Baik","pm25","Tidak Sehat"
"15:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"16:00","77","104","47","17","55","32","Sedang","Tidak Sehat","Baik","Baik","Sedang","Baik","pm25","Tidak Sehat"
"17:00","78","106","48","18","56","32","Sedang","Tidak Sehat","Baik","Baik","Sedang","Baik","pm25","Tidak Sehat"
"18:00","79","106","48","18","56","32","Sedang","Tidak Sehat","Baik","Baik","Sedang","Baik","pm25","Tidak Sehat"
"19:00","80","106","48","18","56","32","Sedang","Tidak Sehat","Baik","Baik","Sedang","Baik","pm25","Tidak Sehat"
"20:00","81","107","48","18","56","32","Sedang","Tidak Sehat","Baik","Baik","Sedang","Baik","pm25","Tidak Sehat"
"21:00","81","106","48","18","56","32","Sedang","Tidak Sehat","Baik","Baik","Sedang","Baik","pm25","Tidak Sehat"
"22:00","81","107","49","19","55","34","Sedang","Tidak Sehat","Baik","Baik","Sedang","Baik","pm25","Tidak Sehat"
"23:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
