"Waktu","ISPU PM10","ISPU PM2.5","ISPU SO2","ISPU CO","ISPU O3","ISPU NO2","Status By PM10","Status By PM2.5","Status By SO2","Status By CO","Status By O3","Status By NO2","Critical Parameter","Overall ISPU Status"
"00:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"01:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"02:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"03:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"04:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"05:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"06:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"07:00","62","75","45","11","39","20","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"08:00","61","77","46","11","38","20","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"09:00","61","78","47","11","38","21","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"10:00","61","78","47","11","39","21","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"11:00","61","79","47","11","39","21","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"12:00","61","78","47","11","39","20","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"13:00","61","78","47","11","39","20","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"14:00","62","77","47","10","39","20","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"15:00","62","78","48","11","38","21","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"16:00","62","79","48","11","38","22","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"17:00","62","80","49","11","37","22","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"18:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"19:00","64","83","50","11","36","24","Sedang","Sedang","Sedang","Baik","Baik","Baik","pm25","Sedang"
"20:00","64","85","50","11","37","24","Sedang","Sedang","Sedang","Baik","Baik","Baik","pm25","Sedang"
"21:00","65","86","51","11","37","24","Sedang","Sedang","Sedang","Baik","Baik","Baik","pm25","Sedang"
"22:00","66","86","51","11","38","25","Sedang","Sedang","Sedang","Baik","Baik","Baik","pm25","Sedang"
"23:00","67","87","0","11","0","0","Sedang","Sedang","-","Baik","-","-","pm25","Sedang"
