"Waktu","ISPU PM10","ISPU PM2.5","ISPU SO2","ISPU CO","ISPU O3","ISPU NO2","Status By PM10","Status By PM2.5","Status By SO2","Status By CO","Status By O3","Status By NO2","Critical Parameter","Overall ISPU Status"
"00:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"01:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"02:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"03:00","60","79","20","7","41","17","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"04:00","60","79","20","7","41","17","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"05:00","61","80","20","7","40","17","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"06:00","61","82","20","7","40","18","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"07:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"08:00","62","84","20","7","40","18","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"09:00","62","85","20","7","40","18","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"10:00","63","86","20","7","41","18","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"11:00","63","87","20","7","41","18","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"12:00","64","87","20","7","40","18","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"13:00","64","87","20","7","39","17","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"14:00","65","87","19","7","38","17","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"15:00","65","86","19","7","37","17","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"16:00","65","86","19","7","36","17","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"17:00","65","87","19","7","36","17","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"18:00","65","86","19","7","36","17","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"19:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"20:00","64","84","19","7","36","17","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"21:00","64","85","19","7","36","17","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"22:00","64","84","19","7","37","17","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"23:00","63","84","19","7","37","17","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
