"Waktu","ISPU PM10","ISPU PM2.5","ISPU SO2","ISPU CO","ISPU O3","ISPU NO2","Status By PM10","Status By PM2.5","Status By SO2","Status By CO","Status By O3","Status By NO2","Critical Parameter","Overall ISPU Status"
"00:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"01:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"02:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"03:00","51","63","43","4","67","31","Sedang","Sedang","Baik","Baik","Sedang","Baik","o3","Sedang"
"04:00","50","61","42","4","68","30","Sedang","Sedang","Baik","Baik","Sedang","Baik","o3","Sedang"
"05:00","49","58","40","3","67","31","Baik","Sedang","Baik","Baik","Sedang","Baik","o3","Sedang"
"06:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"07:00","44","51","36","3","67","30","Baik","Sedang","Baik","Baik","Sedang","Baik","o3","Sedang"
"08:00","41","44","34","3","67","30","Baik","Baik","Baik","Baik","Sedang","Baik","o3","Sedang"
"09:00","39","41","34","3","67","30","Baik","Baik","Baik","Baik","Sedang","Baik","o3","Sedang"
"10:00","37","42","33","3","67","31","Baik","Baik","Baik","Baik","Sedang","Baik","o3","Sedang"
"11:00","34","41","33","3","68","31","Baik","Baik","Baik","Baik","Sedang","Baik","o3","Sedang"
"12:00","32","41","33","3","69","29","Baik","Baik","Baik","Baik","Sedang","Baik","o3","Sedang"
"13:00","30","41","33","3","68","29","Baik","Baik","Baik","Baik","Sedang","Baik","o3","Sedang"
"14:00","28","41","33","3","69","29","Baik","Baik","Baik","Baik","Sedang","Baik","o3","Sedang"
"15:00","39","40","33","3","69","27","Baik","Baik","Baik","Baik","Sedang","Baik","o3","Sedang"
"16:00","40","40","33","3","68","26","Baik","Baik","Baik","Baik","Sedang","Baik","o3","Sedang"
"17:00","27","41","33","3","69","27","Baik","Baik","Baik","Baik","Sedang","Baik","o3","Sedang"
"18:00","27","41","33","4","68","27","Baik","Baik","Baik","Baik","Sedang","Baik","o3","Sedang"
"19:00","27","43","33","6","67","29","Baik","Baik","Baik","Baik","Sedang","Baik","o3","Sedang"
"20:00","27","45","33","6","66","29","Baik","Baik","Baik","Baik","Sedang","Baik","o3","Sedang"
"21:00","27","46","34","8","65","30","Baik","Baik","Baik","Baik","Sedang","Baik","o3","Sedang"
"22:00","27","46","34","9","64","31","Baik","Baik","Baik","Baik","Sedang","Baik","o3","Sedang"
"23:00","28","48","34","10","62","33","Baik","Baik","Baik","Baik","Sedang","Baik","o3","Sedang"
