"Waktu","ISPU PM10","ISPU PM2.5","ISPU SO2","ISPU CO","ISPU O3","ISPU NO2","Status By PM10","Status By PM2.5","Status By SO2","Status By CO","Status By O3","Status By NO2","Critical Parameter","Overall ISPU Status"
"00:00","76","75","64","19","15","33","Sedang","Sedang","Sedang","Baik","Baik","Baik","pm10","Sedang"
"01:00","76","76","63","21","15","34","Sedang","Sedang","Sedang","Baik","Baik","Baik","pm25","Sedang"
"02:00","77","77","63","22","15","34","Sedang","Sedang","Sedang","Baik","Baik","Baik","pm25","Sedang"
"03:00","77","76","63","22","15","33","Sedang","Sedang","Sedang","Baik","Baik","Baik","pm10","Sedang"
"04:00","77","75","62","22","15","33","Sedang","Sedang","Sedang","Baik","Baik","Baik","pm10","Sedang"
"05:00","77","74","62","21","15","33","Sedang","Sedang","Sedang","Baik","Baik","Baik","pm10","Sedang"
"06:00","77","72","61","21","14","33","Sedang","Sedang","Sedang","Baik","Baik","Baik","pm10","Sedang"
"07:00","76","71","61","20","14","33","Sedang","Sedang","Sedang","Baik","Baik","Baik","pm10","Sedang"
"08:00","66","69","61","19","14","33","Sedang","Sedang","Sedang","Baik","Baik","Baik","pm25","Sedang"
"09:00","65","69","60","19","14","33","Sedang","Sedang","Sedang","Baik","Baik","Baik","pm25","Sedang"
"10:00","64","68","60","19","14","33","Sedang","Sedang","Sedang","Baik","Baik","Baik","pm25","Sedang"
"11:00","63","67","59","19","14","33","Sedang","Sedang","Sedang","Baik","Baik","Baik","pm25","Sedang"
"12:00","62","66","59","19","14","31","Sedang","Sedang","Sedang","Baik","Baik","Baik","pm25","Sedang"
"13:00","60","64","58","19","14","31","Sedang","Sedang","Sedang","Baik","Baik","Baik","pm25","Sedang"
"14:00","58","63","58","19","15","30","Sedang","Sedang","Sedang","Baik","Baik","Baik","pm25","Sedang"
"15:00","56","62","58","19","15","30","Sedang","Sedang","Sedang","Baik","Baik","Baik","pm25","Sedang"
"16:00","55","62","57","18","16","30","Sedang","Sedang","Sedang","Baik","Baik","Baik","pm25","Sedang"
"17:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"18:00","53","60","57","17","17","29","Sedang","Sedang","Sedang","Baik","Baik","Baik","pm25","Sedang"
"19:00","51","59","57","17","17","28","Sedang","Sedang","Sedang","Baik","Baik","Baik","pm25","Sedang"
"20:00","48","58","57","17","17","28","Baik","Sedang","Sedang","Baik","Baik","Baik","pm25","Sedang"
"21:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"22:00","43","59","57","16","17","27","Baik","Sedang","Sedang","Baik","Baik","Baik","pm25","Sedang"
"23:00","42","58","57","16","17","27","Baik","Sedang","Sedang","Baik","Baik","Baik","pm25","Sedang"
