"Waktu","ISPU PM10","ISPU PM2.5","ISPU SO2","ISPU CO","ISPU O3","ISPU NO2","Status By PM10","Status By PM2.5","Status By SO2","Status By CO","Status By O3","Status By NO2","Critical Parameter","Overall ISPU Status"
"00:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"01:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"02:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"03:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"04:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"05:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"06:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"07:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"08:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"09:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"10:00","39","52","23","15","13","10","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"11:00","39","53","23","15","14","10","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"12:00","40","54","24","15","13","10","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"13:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"14:00","41","55","24","15","12","11","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"15:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"16:00","41","55","24","15","11","14","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"17:00","42","55","25","14","11","16","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"18:00","42","55","25","14","11","17","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"19:00","43","55","25","14","12","17","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"20:00","43","56","25","14","12","16","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"21:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"22:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"23:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
