"Waktu","ISPU PM10","ISPU PM2.5","ISPU SO2","ISPU CO","ISPU O3","ISPU NO2","Status By PM10","Status By PM2.5","Status By SO2","Status By CO","Status By O3","Status By NO2","Critical Parameter","Overall ISPU Status"
"00:00","60","75","22","7","28","21","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"01:00","59","74","23","7","27","22","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"02:00","58","74","23","7","27","22","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"03:00","58","73","22","7","27","21","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"04:00","57","71","21","7","27","21","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"05:00","56","69","22","7","27","20","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"06:00","55","68","21","6","28","20","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"07:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"08:00","53","65","22","7","27","20","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"09:00","52","65","22","7","27","22","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"10:00","52","65","22","7","28","23","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"11:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"12:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"13:00","50","67","23","8","30","24","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"14:00","50","67","23","8","31","24","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"15:00","50","67","22","8","32","24","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"16:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"17:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"18:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"19:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"20:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"21:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"22:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"23:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
