"Waktu","ISPU PM10","ISPU PM2.5","ISPU SO2","ISPU CO","ISPU O3","ISPU NO2","Status By PM10","Status By PM2.5","Status By SO2","Status By CO","Status By O3","Status By NO2","Critical Parameter","Overall ISPU Status"
"00:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"01:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"02:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"03:00","57","74","38","12","89","22","Sedang","Sedang","Baik","Baik","Sedang","Baik","o3","Sedang"
"04:00","57","73","38","12","89","21","Sedang","Sedang","Baik","Baik","Sedang","Baik","o3","Sedang"
"05:00","57","73","38","12","89","21","Sedang","Sedang","Baik","Baik","Sedang","Baik","o3","Sedang"
"06:00","57","73","38","12","88","21","Sedang","Sedang","Baik","Baik","Sedang","Baik","o3","Sedang"
"07:00","57","73","38","12","88","20","Sedang","Sedang","Baik","Baik","Sedang","Baik","o3","Sedang"
"08:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"09:00","57","75","40","12","88","20","Sedang","Sedang","Baik","Baik","Sedang","Baik","o3","Sedang"
"10:00","58","77","40","11","88","18","Sedang","Sedang","Baik","Baik","Sedang","Baik","o3","Sedang"
"11:00","58","77","40","11","87","18","Sedang","Sedang","Baik","Baik","Sedang","Baik","o3","Sedang"
"12:00","59","77","39","11","86","17","Sedang","Sedang","Baik","Baik","Sedang","Baik","o3","Sedang"
"13:00","59","77","39","11","85","17","Sedang","Sedang","Baik","Baik","Sedang","Baik","o3","Sedang"
"14:00","59","76","39","11","83","16","Sedang","Sedang","Baik","Baik","Sedang","Baik","o3","Sedang"
"15:00","60","76","38","10","84","16","Sedang","Sedang","Baik","Baik","Sedang","Baik","o3","Sedang"
"16:00","60","75","38","10","85","16","Sedang","Sedang","Baik","Baik","Sedang","Baik","o3","Sedang"
"17:00","60","76","38","10","87","16","Sedang","Sedang","Baik","Baik","Sedang","Baik","o3","Sedang"
"18:00","60","76","38","10","89","15","Sedang","Sedang","Baik","Baik","Sedang","Baik","o3","Sedang"
"19:00","59","77","38","10","90","15","Sedang","Sedang","Baik","Baik","Sedang","Baik","o3","Sedang"
"20:00","59","76","38","10","92","15","Sedang","Sedang","Baik","Baik","Sedang","Baik","o3","Sedang"
"21:00","59","77","37","10","94","15","Sedang","Sedang","Baik","Baik","Sedang","Baik","o3","Sedang"
"22:00","59","77","37","10","98","15","Sedang","Sedang","Baik","Baik","Sedang","Baik","o3","Sedang"
"23:00","59","77","37","10","101","15","Sedang","Sedang","Baik","Baik","Tidak Sehat","Baik","o3","Tidak Sehat"
