DATETIME,LATITUDE,LONGITUDE,PRESSURE_MB,THETA_K,AIR_TEMP_K,RAINFALL_MM,MIXDEPTH_M,RELHUMID_PERCENT,TERR_MSL_M,SUN_FLUX,WIND_U_MS,WIND_V_MS
2024-11-17 00:00:00,-6.154,106.911,1000.0,888.4,304.1,293.9,0.2,277.5,80.2,110.7,25.9,
2024-11-16 23:00:00,-6.152,106.944,1020.3,885.5,304.3,293.8,0.2,261.2,79.8,113.1,17.4,
2024-11-16 22:00:00,-6.141,106.96,1023.4,885.2,304.3,293.9,0.2,249.9,79.0,107.2,8.7,
2024-11-16 21:00:00,-6.121,106.957,1007.5,887.8,304.3,294.0,0.2,242.9,78.4,92.0,0.0,
2024-11-16 20:00:00,-6.098,106.947,993.2,891.3,304.1,294.2,0.6,256.7,78.8,73.7,0.0,
2024-11-16 19:00:00,-6.08,106.943,1002.7,892.0,304.0,294.2,0.6,269.2,79.2,59.6,0.0,
2024-11-16 18:00:00,-6.066,106.947,1039.1,889.6,304.0,294.0,0.6,281.5,79.6,49.2,0.0,
2024-11-16 17:00:00,-6.051,106.96,1090.6,886.1,304.2,293.9,0.4,325.3,78.6,38.6,0.0,
2024-11-16 16:00:00,-6.033,106.985,1138.0,883.2,304.4,293.8,0.4,375.9,77.5,25.8,0.0,
2024-11-16 15:00:00,-6.014,107.02,1176.1,881.4,304.6,293.8,0.4,427.5,76.3,11.3,0.0,
2024-11-16 14:00:00,-5.99,107.052,1197.0,880.0,304.8,293.8,0.0,478.7,75.6,0.0,128.7,
2024-11-16 13:00:00,-5.957,107.065,1202.1,879.0,304.9,293.9,0.0,524.2,74.8,0.0,257.2,
2024-11-16 12:00:00,-5.914,107.062,1197.4,879.1,305.0,294.0,0.0,566.8,74.0,0.0,385.9,
2024-11-16 11:00:00,-5.868,107.05,1203.3,878.0,305.2,294.1,0.2,558.4,72.9,0.0,484.8,
2024-11-16 10:00:00,-5.825,107.044,1235.5,874.2,305.5,294.0,0.1,551.4,71.9,0.0,583.6,
