name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"-6.35693, 106.80367",8/15/2022,32.7,24,28.2,37.9,24,30.8,23.1,74.8,3.334,100,4.17,rain,0,0,19.1,18.4,78.5,1010.1,54.5,6.3,195.7,16.9,7,30,2022-08-15T06:00:21,2022-08-15T17:54:29,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"96737099999,96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.35693, 106.80367",8/16/2022,32,25,27.8,38.7,25,30.3,23.5,78.2,1.388,100,8.33,rain,0,0,22.3,14.8,270.7,1010.3,63.7,5.6,224.7,19.3,8,30,2022-08-16T06:00:00,2022-08-16T17:54:25,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.35693, 106.80367",8/17/2022,32,24.8,28,37.9,24.8,31,23.6,77.7,4.483,100,12.5,rain,0,0,26.6,27.7,95.5,1010.1,50.6,6.8,213.6,18.4,8,30,2022-08-17T05:59:39,2022-08-17T17:54:21,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,96749099999,96751099999,96745099999"
"-6.35693, 106.80367",8/18/2022,33,25.5,28.7,37,25.5,31,22.1,68.9,0,0,0,,0,0,24.5,33.5,97.5,1009.2,46.7,7.4,250.6,21.7,9,30,2022-08-18T05:59:17,2022-08-18T17:54:17,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.35693, 106.80367",8/19/2022,34,25,29.1,37.4,25,31.5,22,67.1,0,0,0,,0,0,26.6,29.5,91.3,1009,40.1,7.5,271.1,23.4,9,10,2022-08-19T05:58:55,2022-08-19T17:54:12,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.35693, 106.80367",8/20/2022,33,26,28.9,38.1,26,31.9,22.9,71.2,0.071,100,8.33,rain,0,0,27.7,31.7,91.4,1008.8,43.5,7.3,248.7,21.5,8,10,2022-08-20T05:58:32,2022-08-20T17:54:07,0.77,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"96741099999,WIII,96739099999,96749099999,96751099999,96745099999"
"-6.35693, 106.80367",8/21/2022,32,24,28.2,37.9,24,30.8,22.8,73.5,17.841,100,8.33,rain,0,0,22.7,20.5,23.7,1009.3,53.9,7.3,213,18.5,8,10,2022-08-21T05:58:08,2022-08-21T17:54:02,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"96741099999,WIII,96739099999,96749099999,96751099999,96745099999"
"-6.35693, 106.80367",8/22/2022,31.5,24,27,36.1,24,29,23.4,81.5,0.009,100,4.17,rain,0,0,23.4,17.5,309.4,1009.7,55.9,5.4,209.3,18.1,8,30,2022-08-22T05:57:44,2022-08-22T17:53:56,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.35693, 106.80367",8/23/2022,33.7,25,28.8,37.1,25,31.4,23.1,73.2,0,0,0,rain,0,0,21.2,17.2,53.5,1009.3,47.8,4.9,258.8,22.3,9,30,2022-08-23T05:57:20,2022-08-23T17:53:50,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.35693, 106.80367",8/24/2022,33,25.6,28.7,36.8,25.6,31.7,23.1,72.8,1.214,100,4.17,rain,0,0,19.1,22.3,47.4,1009.5,51.1,6.5,260.2,22.6,9,10,2022-08-24T05:56:55,2022-08-24T17:53:43,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.35693, 106.80367",8/25/2022,33,25.8,28.7,36.1,25.8,30.9,21.9,67.7,0.142,100,4.17,rain,0,0,26.3,25.9,89.1,1009.2,50.9,7,261.1,22.5,9,10,2022-08-25T05:56:29,2022-08-25T17:53:36,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.35693, 106.80367",8/26/2022,31.8,24.3,28.4,34.9,24.3,30.6,22,69.2,0.044,100,4.17,rain,0,0,24.5,13,336.7,1008.8,46.8,5.4,239.3,20.7,9,10,2022-08-26T05:56:03,2022-08-26T17:53:29,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"96737099999,96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.35693, 106.80367",8/27/2022,31,25,27.7,36.5,25,30.5,23.5,78.3,5.013,100,12.5,rain,0,0,24.1,18.4,308,1008.5,63.8,5.6,214.8,18.5,8,10,2022-08-27T05:55:37,2022-08-27T17:53:21,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,96749099999,96751099999,96745099999"
"-6.35693, 106.80367",8/28/2022,30,25,27,35.1,25,29.4,23.8,82.9,2.054,100,8.33,rain,0,0,27.4,20.5,316.4,1008.7,61,5.3,213.3,18.5,8,10,2022-08-28T05:55:10,2022-08-28T17:53:13,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,96749099999,96751099999,96745099999"
"-6.35693, 106.80367",8/29/2022,31.4,24.8,27.7,37.3,24.8,30.4,23.8,80,1.83,100,12.5,rain,0,0,18,16.6,321.6,1009,64.2,6,241.9,21,8,10,2022-08-29T05:54:43,2022-08-29T17:53:05,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.35693, 106.80367",8/30/2022,32.8,25,28.5,38,25,31.1,22.9,73.2,0,0,0,rain,0,0,21.2,16.6,329.1,1008.8,49.8,6,241.3,20.8,8,10,2022-08-30T05:54:15,2022-08-30T17:52:57,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.35693, 106.80367",8/31/2022,32.2,25,28.4,35.8,25,30.7,22.9,73.7,0.316,100,4.17,rain,0,0,27.7,16.3,80.7,1008.3,47.5,5.7,227.8,19.8,8,10,2022-08-31T05:53:47,2022-08-31T17:52:48,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.35693, 106.80367",9/1/2022,32.8,25.8,28.6,37.9,25.8,31.7,23.7,76,5.67,100,8.33,rain,0,0,32.8,33.5,92.7,1008.9,49.8,6,218.7,18.9,8,30,2022-09-01T05:53:18,2022-09-01T17:52:39,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.35693, 106.80367",9/2/2022,33.7,24,27.9,38.4,24,30.4,23.7,79.2,2.8,100,16.67,rain,0,0,29.5,19.6,101.5,1010,52.9,6.1,251.9,21.8,9,30,2022-09-02T05:52:50,2022-09-02T17:52:29,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.35693, 106.80367",9/3/2022,33,24,27.5,39.3,24,29.5,23,77.4,0.706,100,8.33,rain,0,0,48.2,29.5,243.1,1010.3,48.6,7.4,266.9,23.1,9,30,2022-09-03T05:52:20,2022-09-03T17:52:20,0.24,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,96749099999,96751099999,96745099999"
"-6.35693, 106.80367",9/4/2022,33,25,27.9,38.1,25,30.4,23,75.8,1.201,100,8.33,rain,0,0,26.3,29.5,232.5,1009.8,62.1,7.9,269.8,23.3,10,30,2022-09-04T05:51:51,2022-09-04T17:52:10,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,96749099999,96751099999,96745099999"
"-6.35693, 106.80367",9/5/2022,33,25,28.8,36.8,25,31.9,23.6,74.7,0.537,100,8.33,rain,0,0,25.6,22.3,45.8,1010,56.3,6.2,242.6,21,9,30,2022-09-05T05:51:21,2022-09-05T17:52:00,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.35693, 106.80367",9/6/2022,33.7,26,28.6,39.2,26,31.9,24,77.1,19.315,100,20.83,rain,0,0,24.8,27.7,63,1009.6,56.6,6.6,221.7,19.2,8,30,2022-09-06T05:50:51,2022-09-06T17:51:50,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.35693, 106.80367",9/7/2022,31.8,24,26.9,37.5,24,29.3,24.3,86.1,12.751,100,25,rain,0,0,24.1,24.1,247.6,1010.7,60.7,5.3,238.4,20.4,8,30,2022-09-07T05:50:21,2022-09-07T17:51:40,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.35693, 106.80367",9/8/2022,27.8,24.5,25.7,32.2,24.5,26.1,24,90.7,15.234,100,20.83,rain,0,0,24.5,13,236.5,1012.2,62.8,4.6,127.8,11.1,6,10,2022-09-08T05:49:51,2022-09-08T17:51:29,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"96737099999,96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.35693, 106.80367",9/9/2022,30.8,23.9,26.1,35.3,23.9,27.6,23.4,86.3,33.609,100,20.83,rain,0,0,25.6,18.4,228.5,1012.2,60.2,4.5,195.8,16.9,7,10,2022-09-09T05:49:20,2022-09-09T17:51:18,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.35693, 106.80367",9/10/2022,30,23.6,25.9,36.2,23.6,27.4,23.7,88.3,13.989,100,25,rain,0,0,38.9,24.1,239.9,1011.6,63.5,5.4,148.1,12.9,8,30,2022-09-10T05:48:49,2022-09-10T17:51:08,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,96749099999,96751099999,96745099999"
"-6.35693, 106.80367",9/11/2022,32,24,27.3,37.9,24,29.9,23.7,81.9,10.345,100,12.5,rain,0,0,20.9,20.5,31.2,1010.1,52.9,6.8,244.5,21.2,9,30,2022-09-11T05:48:18,2022-09-11T17:50:57,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,96749099999,96751099999,96745099999"
"-6.35693, 106.80367",9/12/2022,31.7,24,27.1,37.5,24,29.7,23.5,81.4,2.946,100,12.5,rain,0,0,27,13,276.7,1009.9,55.5,5.9,245.5,21.1,9,30,2022-09-12T05:47:47,2022-09-12T17:50:46,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.35693, 106.80367",9/13/2022,31.8,24,27.7,38.7,24,30.2,23.4,78.4,0.442,100,12.5,rain,0,0,19.8,16.6,246.4,1011.9,51.2,6.1,258.8,22.2,9,30,2022-09-13T05:47:15,2022-09-13T17:50:35,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.35693, 106.80367",9/14/2022,32.5,24,27.9,37.6,24,30.1,22.3,73,0.009,100,4.17,rain,0,0,22,18.1,84.4,1012.6,43,5.8,235.7,20.2,8,30,2022-09-14T05:46:44,2022-09-14T17:50:24,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.35693, 106.80367",9/15/2022,32.8,24.9,28.4,37,24.9,30.7,22.7,72.3,0,0,0,rain,0,0,18,13.3,293.9,1011.1,45.7,6,240.6,20.7,8,30,2022-09-15T05:46:12,2022-09-15T17:50:13,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.35693, 106.80367",9/16/2022,32.8,24.7,27.9,37,24.7,30.3,23.1,76.1,4.936,100,8.33,rain,0,0,20.5,16.6,199.4,1010.2,49.2,5.6,248.3,21.4,8,30,2022-09-16T05:45:41,2022-09-16T17:50:01,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.35693, 106.80367",9/17/2022,33,24.6,28.3,40.6,24.6,31.7,23.8,77.3,0,0,0,rain,0,0,28.1,22.3,67.6,1009.9,42.2,6.5,270.7,23.3,10,30,2022-09-17T05:45:09,2022-09-17T17:49:50,0.72,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,96749099999,96751099999,96745099999"
"-6.35693, 106.80367",9/18/2022,32,24,28,37.9,24,31.5,24.4,81.9,0.445,100,4.17,rain,0,0,24.1,12.4,295.3,1010.4,47.9,5.5,255,22,9,30,2022-09-18T05:44:37,2022-09-18T17:49:39,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"96737099999,96741099999,WIII,96739099999,96749099999,96751099999,96745099999"
"-6.35693, 106.80367",9/19/2022,33,25,27.9,38.1,25,30.1,23.5,78.3,8.495,100,4.17,rain,0,0,22.7,18.4,304.4,1010.7,46,5.7,243.4,21.1,8,30,2022-09-19T05:44:05,2022-09-19T17:49:28,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.35693, 106.80367",9/20/2022,32,24,28,36.1,24,30.5,22.5,72.9,0,0,0,rain,0,0,19.4,14.8,359.6,1010.2,48.7,5.8,272,23.5,9,30,2022-09-20T05:43:34,2022-09-20T17:49:17,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.35693, 106.80367",9/21/2022,32.1,24,28,39.3,24,31,23.8,78.8,11.83,100,20.83,rain,0,0,22.3,16.6,340.8,1010.3,62,5.8,245,21.1,8,30,2022-09-21T05:43:02,2022-09-21T17:49:06,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.35693, 106.80367",9/22/2022,31.2,25,27.3,37.8,25,29.6,24,82.9,13.276,100,16.67,rain,0,0,40.7,22.3,239.6,1009.9,57.3,4.6,237.3,20.5,8,30,2022-09-22T05:42:30,2022-09-22T17:48:55,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.35693, 106.80367",9/23/2022,32.8,25,27.7,38.2,25,29.8,23.9,81,12.866,100,20.83,rain,0,0,24.5,20.5,267.8,1009.9,56.3,5.2,222.5,19.3,8,30,2022-09-23T05:41:59,2022-09-23T17:48:45,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.35693, 106.80367",9/24/2022,33,24,28.2,42.1,24,31.6,24,78.9,0,0,0,rain,0,0,42.5,24.1,54.1,1009.1,47.8,6.1,270.1,23.3,9,30,2022-09-24T05:41:27,2022-09-24T17:48:34,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,96749099999,96751099999,96745099999"
"-6.35693, 106.80367",9/25/2022,32,25,28.3,37.9,25,31.7,24.1,78.6,0,0,0,rain,0,0,24.5,20.5,338.6,1009.3,44.9,7.1,278.3,23.9,9,30,2022-09-25T05:40:56,2022-09-25T17:48:24,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96737099999,96741099999,WIII,96739099999,96749099999,96751099999,96745099999"
"-6.35693, 106.80367",9/26/2022,34,24,28.6,39.3,24,30.7,23,74,11.473,100,8.33,rain,0,0,19.1,18.4,296.8,1009.1,46.2,6.2,275.3,23.8,9,30,2022-09-26T05:40:25,2022-09-26T17:48:13,0,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.35693, 106.80367",9/27/2022,33,25,28.7,37.6,25,31.3,22.9,72.4,0.018,100,4.17,rain,0,0,21.6,18.4,8.2,1007.8,42,6.7,281.7,24.3,9,10,2022-09-27T05:39:54,2022-09-27T17:48:03,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.35693, 106.80367",9/28/2022,33,25,28.7,37,25,31.5,23.4,74.5,0.044,100,4.17,rain,0,0,18.4,16.6,336.3,1007.2,49.9,5.8,272.6,23.5,9,10,2022-09-28T05:39:23,2022-09-28T17:47:53,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.35693, 106.80367",9/29/2022,32.7,26,28.7,36,26,31.3,23.1,73.3,0.405,100,4.17,rain,0,0,23,18.4,59.3,1007.8,51.7,6.2,264.8,22.7,9,10,2022-09-29T05:38:53,2022-09-29T17:47:44,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.35693, 106.80367",9/30/2022,32.7,25,28.3,36.8,25,30.9,23.3,75.8,0.018,100,4.17,rain,0,0,34.9,27.7,83.9,1008.9,46,6,208.2,17.9,7,10,2022-09-30T05:38:22,2022-09-30T17:47:34,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.35693, 106.80367",10/1/2022,34,26,29.4,42,26,33.7,24.4,75.6,0.353,100,4.17,rain,0,0,27,20.5,69.6,1009,47.4,7.6,244.9,21.2,8,10,2022-10-01T05:37:52,2022-10-01T17:47:25,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"96741099999,WIII,96739099999,96749099999,96751099999,96745099999"
"-6.35693, 106.80367",10/2/2022,30,24,26.7,36.2,24,28.7,24.4,87.6,17.354,100,12.5,rain,0,0,42.5,9.4,296.1,1009,58.5,6.3,231.1,20,9,10,2022-10-02T05:37:22,2022-10-02T17:47:16,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"96741099999,WIII,96739099999,96749099999,96751099999,96745099999"
"-6.35693, 106.80367",10/3/2022,33,25,28.1,40.6,25,30.8,24.2,80.7,5.242,100,12.5,rain,0,0,24.5,14.8,270.9,1008.6,64.5,5.9,197.4,17.1,8,30,2022-10-03T05:36:53,2022-10-03T17:47:07,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.35693, 106.80367",10/4/2022,32,23.9,26.7,39.2,23.9,28.3,24,86.4,16.746,100,20.83,rain,0,0,46.4,22.3,172.5,1008.8,60.8,5.2,172.6,15.1,8,30,2022-10-04T05:36:23,2022-10-04T17:46:59,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.35693, 106.80367",10/5/2022,30,24.6,27.1,36.2,24.6,29.7,24.4,86,9.417,100,8.33,rain,0,0,25.6,16.6,57.9,1009.5,52,5.7,225.6,19.5,8,10,2022-10-05T05:35:54,2022-10-05T17:46:51,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.35693, 106.80367",10/6/2022,32,24.6,26.9,39.2,24.6,28.5,24.3,86.7,25.951,100,20.83,rain,0,0,27.7,25.9,189.4,1009.7,58,5,207.5,17.8,8,10,2022-10-06T05:35:26,2022-10-06T17:46:44,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.35693, 106.80367",10/7/2022,30.8,24,26.2,35.6,24,27.4,23.9,88.3,7.27,100,25,rain,0,0,35.3,24.4,250.1,1010.4,66,5.6,150.7,12.9,6,30,2022-10-07T05:34:58,2022-10-07T17:46:36,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.35693, 106.80367",10/8/2022,32,23,27.3,36.8,23,29.4,23,78.7,0.671,100,12.5,rain,0,0,21.6,22.3,251.8,1010.2,50.9,7.8,186.4,16.2,7,30,2022-10-08T05:34:30,2022-10-08T17:46:29,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,96749099999,96751099999,96745099999"
"-6.35693, 106.80367",10/9/2022,32,24.7,27.3,39.2,24.7,29.5,24,82.9,10.963,100,8.33,rain,0,0,23,29.5,259.6,1010.3,56.4,5.7,245,21.2,9,30,2022-10-09T05:34:03,2022-10-09T17:46:23,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"96741099999,WIII,96739099999,96749099999,96751099999,96745099999"
"-6.35693, 106.80367",10/10/2022,31.7,24,27.2,35.7,24,29.5,23.6,81.6,0.353,100,4.17,rain,0,0,21.2,14.2,292.4,1011.1,52.6,6,193,16.6,7,30,2022-10-10T05:33:36,2022-10-10T17:46:17,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.35693, 106.80367",10/11/2022,31.8,24,26.9,36.6,24,28.7,23.6,83.3,11.996,100,8.33,rain,0,0,27.4,22.3,231.6,1010.4,51,5.4,232.1,20,9,30,2022-10-11T05:33:09,2022-10-11T17:46:11,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.35693, 106.80367",10/12/2022,31.8,23.8,27.3,36.7,23.8,29.6,23.4,80.2,1.578,100,16.67,rain,0,0,22.7,18.4,111.2,1010.2,50.9,6.1,201.4,17.3,8,10,2022-10-12T05:32:44,2022-10-12T17:46:06,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.35693, 106.80367",10/13/2022,32.7,24.4,27.1,37.1,24.4,28.4,23.7,83.1,20.096,100,16.67,rain,0,0,20.5,21.1,174.2,1009.4,59.6,5.2,210.6,18.2,7,10,2022-10-13T05:32:18,2022-10-13T17:46:02,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96737099999,96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.35693, 106.80367",10/14/2022,32.1,24.4,27.9,37.1,24.4,30.3,23.7,79.5,1.236,100,4.17,rain,0,0,26.3,16.6,293.6,1008,49.6,6.5,212.3,18.4,8,30,2022-10-14T05:31:53,2022-10-14T17:45:58,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.35693, 106.80367",10/15/2022,32,25,27.7,39.2,25,30.2,24.2,82.2,6.68,100,20.83,rain,0,0,21.6,18.4,197.5,1008.5,57.6,6.6,211.7,18.3,7,10,2022-10-15T05:31:29,2022-10-15T17:45:54,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,96749099999,96751099999,96745099999"
"-6.35693, 106.80367",10/16/2022,32,25,28,39.2,25,31.9,24.9,83.7,3.823,100,4.17,rain,0,0,23,13,10.3,1010.1,54.4,6.7,237.5,20.4,8,30,2022-10-16T05:31:06,2022-10-16T17:45:51,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"96741099999,WIII,96739099999,96749099999,96751099999,96745099999"
"-6.35693, 106.80367",10/17/2022,32.8,25,28.5,39,25,32.3,24.6,80.3,1.857,100,12.5,rain,0,0,24.5,22.3,201.2,1009.8,51.4,5.5,236.3,20.3,9,10,2022-10-17T05:30:42,2022-10-17T17:45:48,0.74,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.35693, 106.80367",10/18/2022,31.3,25.8,27.6,37.2,25.8,30,24.3,82.9,3.106,100,20.83,rain,0,0,22,15.9,336.3,1009.1,51.6,5,196.5,16.9,7,30,2022-10-18T05:30:20,2022-10-18T17:45:47,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.35693, 106.80367",10/19/2022,31.7,25,26.8,36.9,25,28.3,24.3,86.7,9.799,100,12.5,rain,0,0,20.5,19.3,231.8,1009.2,63,4.8,139.7,12,5,30,2022-10-19T05:29:58,2022-10-19T17:45:45,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.35693, 106.80367",10/20/2022,30,24.8,27.1,36.2,24.8,29.9,24.4,86,1.308,100,25,rain,0,0,18.4,14.8,234.8,1009.9,56.2,5.5,186.4,16,6,10,2022-10-20T05:29:37,2022-10-20T17:45:44,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.35693, 106.80367",10/21/2022,31,25,27.5,40.6,25,30.5,24,81.9,3.862,100,12.5,rain,0,0,23,16.6,251.8,1010.8,57,7.2,170.6,14.7,7,30,2022-10-21T05:29:17,2022-10-21T17:45:44,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
