datetime,u_wind_10m,v_wind_10m,dewpoint_temperature_2m,temperature_2m,location_name,latitude,longitude,wind_speed_10m,wind_direction_10m,temperature_2m_c,dewpoint_temperature_2m_c
2023-08-01 00:00:00,-0.97408915,1.6245413,293.66025,297.56464,bundaran_hi,-6.206,106.904,1.8941975,120.947266,24.414642,20.510254
2023-08-01 00:00:00,-0.029325962,1.5110083,292.36075,295.02954,jagakarsa,-6.457,106.904,1.5112928,91.11188,21.879547,19.210754
2023-08-01 00:00:00,-0.64843607,1.5089254,294.19412,297.41992,kebun_jeruk,-6.206,106.653,1.6423535,113.25482,24.269928,21.044128
2023-08-01 00:00:00,-0.97408915,1.6245413,293.66025,297.56464,kelapa_gading,-6.206,106.904,1.8941975,120.947266,24.414642,20.510254
2023-08-01 00:00:00,-0.97408915,1.6245413,293.66025,297.56464,lubang_buaya,-6.206,106.904,1.8941975,120.947266,24.414642,20.510254
2023-08-01 01:00:00,-1.7436466,1.2677829,293.5284,298.92688,bundaran_hi,-6.206,106.904,2.155824,143.97958,25.776886,20.378418
2023-08-01 01:00:00,-0.6906376,0.92198825,292.93057,296.53198,jagakarsa,-6.457,106.904,1.1519734,126.83594,23.381989,19.780579
2023-08-01 01:00:00,-1.279932,1.1450183,294.0343,298.52435,kebun_jeruk,-6.206,106.653,1.7173506,138.18439,25.37436,20.884308
2023-08-01 01:00:00,-1.7436466,1.2677829,293.5284,298.92688,kelapa_gading,-6.206,106.904,2.155824,143.97958,25.776886,20.378418
2023-08-01 01:00:00,-1.7436466,1.2677829,293.5284,298.92688,lubang_buaya,-6.206,106.904,2.155824,143.97958,25.776886,20.378418
2023-08-01 02:00:00,-3.3983727,1.0196259,293.03955,302.97394,bundaran_hi,-6.206,106.904,3.548038,163.29901,29.823944,19.889557
2023-08-01 02:00:00,-2.022274,0.4388764,292.56342,301.83783,jagakarsa,-6.457,106.904,2.0693488,167.7555,28.687836,19.413422
2023-08-01 02:00:00,-2.9178123,0.7671082,293.4568,303.0354,kebun_jeruk,-6.206,106.653,3.016966,165.26996,29.885406,20.306793
2023-08-01 02:00:00,-3.3983727,1.0196259,293.03955,302.97394,kelapa_gading,-6.206,106.904,3.548038,163.29901,29.823944,19.889557
2023-08-01 02:00:00,-3.3983727,1.0196259,293.03955,302.97394,lubang_buaya,-6.206,106.904,3.548038,163.29901,29.823944,19.889557
2023-08-01 03:00:00,-4.6941643,0.4613039,292.8303,303.51804,bundaran_hi,-6.206,106.904,4.7167764,174.38745,30.368042,19.680298
2023-08-01 03:00:00,-3.0527458,-0.055114567,292.3778,302.1743,jagakarsa,-6.457,106.904,3.0532432,181.03433,29.024292,19.227814
2023-08-01 03:00:00,-4.2844353,0.26860064,293.1446,303.74817,kebun_jeruk,-6.206,106.653,4.2928467,176.41266,30.598175,19.994598
2023-08-01 03:00:00,-4.6941643,0.4613039,292.8303,303.51804,kelapa_gading,-6.206,106.904,4.7167764,174.38745,30.368042,19.680298
2023-08-01 03:00:00,-4.6941643,0.4613039,292.8303,303.51804,lubang_buaya,-6.206,106.904,4.7167764,174.38745,30.368042,19.680298
2023-08-01 04:00:00,-5.073374,-0.09364635,292.63104,304.12552,bundaran_hi,-6.206,106.904,5.0742383,181.05746,30.975525,19.481049
2023-08-01 04:00:00,-3.460947,-0.39125377,292.17914,302.76175,jagakarsa,-6.457,106.904,3.482992,186.4498,29.611755,19.029144
2023-08-01 04:00:00,-4.5940037,-0.21223766,292.82263,304.40747,kebun_jeruk,-6.206,106.653,4.5989037,182.64514,31.257477,19.672638
2023-08-01 04:00:00,-5.073374,-0.09364635,292.63104,304.12552,kelapa_gading,-6.206,106.904,5.0742383,181.05746,30.975525,19.481049
2023-08-01 04:00:00,-5.073374,-0.09364635,292.63104,304.12552,lubang_buaya,-6.206,106.904,5.0742383,181.05746,30.975525,19.481049
