datetime,u_wind_10m,v_wind_10m,dewpoint_temperature_2m,temperature_2m,location_name,latitude,longitude,wind_speed_10m,wind_direction_10m,temperature_2m_c,dewpoint_temperature_2m_c
2023-11-01 00:00:00,-0.24828601,1.18206,297.31094,300.14276,bundaran_hi,-6.206,106.904,1.2078542,101.86224,26.992767,24.16095
2023-11-01 00:00:00,0.19470716,0.94124585,296.17487,298.4007,jagakarsa,-6.457,106.904,0.9611736,78.31256,25.250702,23.024872
2023-11-01 00:00:00,-0.31074023,1.3541334,296.7709,300.69366,kebun_jeruk,-6.206,106.653,1.3893296,102.924194,27.54367,23.62091
2023-11-01 00:00:00,-0.24828601,1.18206,297.31094,300.14276,kelapa_gading,-6.206,106.904,1.2078542,101.86224,26.992767,24.16095
2023-11-01 00:00:00,-0.24828601,1.18206,297.31094,300.14276,lubang_buaya,-6.206,106.904,1.2078542,101.86224,26.992767,24.16095
2023-11-01 01:00:00,0.20261288,0.90302837,296.8178,301.0323,bundaran_hi,-6.206,106.904,0.9254795,77.35394,27.882294,23.667816
2023-11-01 01:00:00,0.096549034,0.25213423,295.73254,299.37695,jagakarsa,-6.457,106.904,0.26998773,69.046814,26.22696,22.58255
2023-11-01 01:00:00,-0.44118595,0.61746013,296.76178,301.4342,kebun_jeruk,-6.206,106.653,0.75888216,125.54645,28.28421,23.611786
2023-11-01 01:00:00,0.20261288,0.90302837,296.8178,301.0323,kelapa_gading,-6.206,106.904,0.9254795,77.35394,27.882294,23.667816
2023-11-01 01:00:00,0.20261288,0.90302837,296.8178,301.0323,lubang_buaya,-6.206,106.904,0.9254795,77.35394,27.882294,23.667816
2023-11-01 02:00:00,0.060683846,0.23693168,296.72092,304.11444,bundaran_hi,-6.206,106.904,0.24457954,75.634,30.964447,23.570923
2023-11-01 02:00:00,-0.14968908,-0.41979134,295.844,303.36575,jagakarsa,-6.457,106.904,0.44568104,250.3748,30.21576,22.694
2023-11-01 02:00:00,-0.4784702,-0.24932015,296.41577,304.86182,kebun_jeruk,-6.206,106.653,0.5395315,207.52303,31.711823,23.265778
2023-11-01 02:00:00,0.060683846,0.23693168,296.72092,304.11444,kelapa_gading,-6.206,106.904,0.24457954,75.634,30.964447,23.570923
2023-11-01 02:00:00,0.060683846,0.23693168,296.72092,304.11444,lubang_buaya,-6.206,106.904,0.24457954,75.634,30.964447,23.570923
2023-11-01 03:00:00,-0.14697224,-0.72113895,296.56195,304.6889,bundaran_hi,-6.206,106.904,0.73596346,258.48056,31.53891,23.411957
2023-11-01 03:00:00,-0.12567097,-1.0417719,295.71063,303.73413,jagakarsa,-6.457,106.904,1.0493245,263.12152,30.584137,22.560638
2023-11-01 03:00:00,-0.25881153,-1.0248957,296.2772,305.10773,kebun_jeruk,-6.206,106.653,1.0570688,255.8277,31.957733,23.127197
2023-11-01 03:00:00,-0.14697224,-0.72113895,296.56195,304.6889,kelapa_gading,-6.206,106.904,0.73596346,258.48056,31.53891,23.411957
2023-11-01 03:00:00,-0.14697224,-0.72113895,296.56195,304.6889,lubang_buaya,-6.206,106.904,0.73596346,258.48056,31.53891,23.411957
2023-11-01 04:00:00,-0.31241554,-1.4167557,296.53802,305.1773,bundaran_hi,-6.206,106.904,1.4507929,257.56445,32.027313,23.388031
2023-11-01 04:00:00,-0.14762825,-1.2584457,295.76813,304.43546,jagakarsa,-6.457,106.904,1.2670753,263.3092,31.285461,22.618134
2023-11-01 04:00:00,-0.31230873,-1.5788727,296.1872,305.7546,kebun_jeruk,-6.206,106.653,1.6094644,258.81107,32.604614,23.0372
2023-11-01 04:00:00,-0.31241554,-1.4167557,296.53802,305.1773,kelapa_gading,-6.206,106.904,1.4507929,257.56445,32.027313,23.388031
2023-11-01 04:00:00,-0.31241554,-1.4167557,296.53802,305.1773,lubang_buaya,-6.206,106.904,1.4507929,257.56445,32.027313,23.388031
2023-11-01 05:00:00,-0.29003727,-2.278143,296.89194,306.21353,bundaran_hi,-6.206,106.904,2.2965314,262.74454,33.063538,23.741943
2023-11-01 05:00:00,-0.123075604,-1.763525,296.7092,305.6516,jagakarsa,-6.457,106.904,1.7678145,266.0078,32.501617,23.559204
2023-11-01 05:00:00,-0.2989484,-2.502905,296.59882,306.6504,kebun_jeruk,-6.206,106.653,2.520695,263.18884,33.500397,23.448822
2023-11-01 05:00:00,-0.29003727,-2.278143,296.89194,306.21353,kelapa_gading,-6.206,106.904,2.2965314,262.74454,33.063538,23.741943
2023-11-01 05:00:00,-0.29003727,-2.278143,296.89194,306.21353,lubang_buaya,-6.206,106.904,2.2965314,262.74454,33.063538,23.741943
2023-11-01 06:00:00,-0.46912378,-3.0084324,297.15436,306.49863,bundaran_hi,-6.206,106.904,3.0447896,261.1369,33.348633,24.004364
