datetime,u_wind_10m,v_wind_10m,dewpoint_temperature_2m,temperature_2m,location_name,latitude,longitude,wind_speed_10m,wind_direction_10m,temperature_2m_c,dewpoint_temperature_2m_c
2023-07-01 00:00:00,0.19239491,0.9702689,296.78833,299.15955,bundaran_hi,-6.206,106.904,0.98916,78.7843,26.009552,23.638336
2023-07-01 00:00:00,0.34514683,1.1632545,295.92484,297.00122,jagakarsa,-6.457,106.904,1.2133784,73.47394,23.851227,22.774841
2023-07-01 00:00:00,0.35937184,1.0117233,297.00482,298.80078,kebun_jeruk,-6.206,106.653,1.0736536,70.44458,25.650787,23.854828
2023-07-01 00:00:00,0.19239491,0.9702689,296.78833,299.15955,kelapa_gading,-6.206,106.904,0.98916,78.7843,26.009552,23.638336
2023-07-01 00:00:00,0.19239491,0.9702689,296.78833,299.15955,lubang_buaya,-6.206,106.904,0.98916,78.7843,26.009552,23.638336
2023-07-01 01:00:00,0.43177664,0.54977524,296.32263,300.08862,bundaran_hi,-6.206,106.904,0.6990593,51.85498,26.93863,23.172638
2023-07-01 01:00:00,0.347098,0.6406089,295.78485,297.79895,jagakarsa,-6.457,106.904,0.7285992,61.55005,24.648956,22.634857
2023-07-01 01:00:00,0.5965868,0.5764514,296.66492,299.83618,kebun_jeruk,-6.206,106.653,0.8295855,44.0166,26.686188,23.514923
2023-07-01 01:00:00,0.43177664,0.54977524,296.32263,300.08862,kelapa_gading,-6.206,106.904,0.6990593,51.85498,26.93863,23.172638
2023-07-01 01:00:00,0.43177664,0.54977524,296.32263,300.08862,lubang_buaya,-6.206,106.904,0.6990593,51.85498,26.93863,23.172638
2023-07-01 02:00:00,0.6539139,0.22548918,296.37292,302.7677,bundaran_hi,-6.206,106.904,0.6916999,19.025726,29.617706,23.22293
2023-07-01 02:00:00,0.44339603,0.064131305,296.37128,301.34525,jagakarsa,-6.457,106.904,0.44800988,8.22998,28.195251,23.221283
2023-07-01 02:00:00,0.7470154,0.0841928,296.7801,302.84186,kebun_jeruk,-6.206,106.653,0.7517449,6.43042,29.691864,23.630096
2023-07-01 02:00:00,0.6539139,0.22548918,296.37292,302.7677,kelapa_gading,-6.206,106.904,0.6916999,19.025726,29.617706,23.22293
2023-07-01 02:00:00,0.6539139,0.22548918,296.37292,302.7677,lubang_buaya,-6.206,106.904,0.6916999,19.025726,29.617706,23.22293
2023-07-01 03:00:00,0.6079754,-0.26332492,296.35132,302.9903,bundaran_hi,-6.206,106.904,0.6625512,336.5817,29.840302,23.201324
2023-07-01 03:00:00,0.35940975,-0.50451297,296.4036,301.59506,jagakarsa,-6.457,106.904,0.6194422,305.46567,28.445068,23.253601
2023-07-01 03:00:00,0.8993878,-0.48997134,296.7113,303.1509,kebun_jeruk,-6.206,106.653,1.0241926,331.4192,30.000916,23.56131
2023-07-01 03:00:00,0.6079754,-0.26332492,296.35132,302.9903,kelapa_gading,-6.206,106.904,0.6625512,336.5817,29.840302,23.201324
2023-07-01 03:00:00,0.6079754,-0.26332492,296.35132,302.9903,lubang_buaya,-6.206,106.904,0.6625512,336.5817,29.840302,23.201324
2023-07-01 04:00:00,0.52825016,-0.68909264,296.3371,303.2487,bundaran_hi,-6.206,106.904,0.86827236,307.47333,30.098694,23.187103
2023-07-01 04:00:00,0.27536625,-0.97948265,296.23932,302.0242,jagakarsa,-6.457,106.904,1.0174541,285.7025,28.874207,23.089325
2023-07-01 04:00:00,0.87863773,-1.0059261,296.86792,303.59586,kebun_jeruk,-6.206,106.653,1.3356241,311.13596,30.445862,23.717926
2023-07-01 04:00:00,0.52825016,-0.68909264,296.3371,303.2487,kelapa_gading,-6.206,106.904,0.86827236,307.47333,30.098694,23.187103
2023-07-01 04:00:00,0.52825016,-0.68909264,296.3371,303.2487,lubang_buaya,-6.206,106.904,0.86827236,307.47333,30.098694,23.187103
2023-07-01 05:00:00,0.5290459,-1.0400133,296.35242,304.22565,bundaran_hi,-6.206,106.904,1.1668408,296.96207,31.075653,23.202423
2023-07-01 05:00:00,0.230645,-1.1371889,296.19614,303.15253,jagakarsa,-6.457,106.904,1.1603429,281.4652,30.002533,23.046143
2023-07-01 05:00:00,0.8562096,-1.4555559,296.67896,304.6814,kebun_jeruk,-6.206,106.653,1.688709,300.46555,31.531403,23.528961
2023-07-01 05:00:00,0.5290459,-1.0400133,296.35242,304.22565,kelapa_gading,-6.206,106.904,1.1668408,296.96207,31.075653,23.202423
2023-07-01 05:00:00,0.5290459,-1.0400133,296.35242,304.22565,lubang_buaya,-6.206,106.904,1.1668408,296.96207,31.075653,23.202423
2023-07-01 06:00:00,0.5654047,-1.4814882,296.45642,304.61206,bundaran_hi,-6.206,106.904,1.5857142,290.88916,31.462067,23.306427
2023-07-01 06:00:00,0.31331426,-1.3853884,296.5611,303.4001,jagakarsa,-6.457,106.904,1.4203756,282.7434,30.250092,23.411102
2023-07-01 06:00:00,0.7674387,-1.9048128,296.6875,303.75824,kebun_jeruk,-6.206,106.653,2.0536003,291.94424,30.608246,23.537506
2023-07-01 06:00:00,0.5654047,-1.4814882,296.45642,304.61206,kelapa_gading,-6.206,106.904,1.5857142,290.88916,31.462067,23.306427
2023-07-01 06:00:00,0.5654047,-1.4814882,296.45642,304.61206,lubang_buaya,-6.206,106.904,1.5857142,290.88916,31.462067,23.306427
2023-07-01 07:00:00,0.559983,-2.0408049,296.53604,304.60425,bundaran_hi,-6.206,106.904,2.1162386,285.34393,31.454254,23.386047
2023-07-01 07:00:00,0.3050239,-1.6580687,296.47107,302.85547,jagakarsa,-6.457,106.904,1.6858919,280.42377,29.705475,23.321075
2023-07-01 07:00:00,0.81774974,-2.4106932,296.89618,303.8235,kebun_jeruk,-6.206,106.653,2.545615,288.73785,30.673492,23.746185
2023-07-01 07:00:00,0.559983,-2.0408049,296.53604,304.60425,kelapa_gading,-6.206,106.904,2.1162386,285.34393,31.454254,23.386047
2023-07-01 07:00:00,0.559983,-2.0408049,296.53604,304.60425,lubang_buaya,-6.206,106.904,2.1162386,285.34393,31.454254,23.386047
2023-07-01 08:00:00,0.729535,-2.0266943,296.92194,303.42865,bundaran_hi,-6.206,106.904,2.1539989,289.797,30.278656,23.771942
2023-07-01 08:00:00,0.77217567,-1.292243,296.55396,301.19843,jagakarsa,-6.457,106.904,1.5053728,300.8603,28.048431,23.403961
