datetime,ISPU PM2.5,temp,dew,humidity,precip,windspeed,AOD
6/22/2023,95.41,26.92,23.32,80.7,2.69,1.04,0.243
6/23/2023,76.86,26.54,22.93,80.6,0.68,1.05,0.433
6/24/2023,76.29,26.69,23.22,81.3,0.68,0.85,0.281
6/25/2023,71.18,25.29,22.69,85.5,26.72,1,0.285
6/26/2023,66.07,25.59,22.18,81.5,0,1.07,0.189
6/27/2023,71.95,26.04,22.28,79.8,9.36,0.9,0.768
6/28/2023,57.67,26.48,22.13,77,0.79,1.15,0.26
6/29/2023,49.06,26.45,22.77,80.3,18.14,1.08,0.326
6/30/2023,54.24,26.71,22.77,79,0.1,0.96,0.329
7/1/2023,76.05,26.13,22.85,82.2,0.35,0.98,0.237
7/2/2023,81.55,25.93,22.71,82.5,0,1.29,0.146
7/3/2023,73.9,26.25,22.51,79.9,0,0.9,0.108
7/4/2023,72.8,26.25,22.53,80,0,1.1,0.215
7/5/2023,12.47,26.48,22.84,80.5,2.07,0.93,0.276
7/6/2023,107.19,25.14,22.96,87.7,4.42,1.07,0.275
7/7/2023,92.94,24.66,22.51,87.9,10.89,1.19,0.358
7/8/2023,69.33,25.03,22.66,86.7,21.69,1.24,0.234
7/9/2023,58.3,26.34,22.27,78.4,0,1.64,0.091
7/10/2023,65.95,25.82,22.17,80.3,2.9,1.58,0.024
7/11/2023,78.3,26.28,21.61,75.6,0,1.17,0.069
7/12/2023,88.25,26.6,22.35,77.5,0.82,1.04,0.12
7/13/2023,81.39,26.19,21.85,77.1,0.09,1.32,0.179
7/14/2023,77.95,26.08,22.41,80.3,0.31,1.02,0.238
7/15/2023,64.37,26.2,22.67,80.9,0,1.13,0.297
7/16/2023,64.65,25.85,22.1,79.8,0,0.99,0.356
7/17/2023,64.84,25.66,21.32,77,0,1.53,0.415
7/18/2023,82.38,25.35,20.2,73.2,0,1.77,0.474
7/19/2023,79.15,25.62,19.54,69.1,0,1.42,0.533
7/20/2023,72.4,25.48,19.12,67.9,0,1.42,0.521
7/21/2023,90,26.05,21.28,75,0,1.44,0.461
7/22/2023,103.67,26.05,21.45,75.8,0,1.05,0.4
7/23/2023,86.8,26.04,21.84,77.7,0,1.21,0.34
7/24/2023,84.26,24.64,22.03,85.4,3.24,1.22,0.28
7/25/2023,96.07,25.56,22.48,83.1,0,1,0.219
7/26/2023,88.77,25.53,22.16,81.6,1.11,0.88,0.159
7/27/2023,98.05,26.1,21.97,78,0,0.99,0.175
7/28/2023,93.5,25.92,20.81,73.4,0,1.37,0.209
7/29/2023,78.81,25.43,20.65,74.9,0,1.74,0.243
7/30/2023,79.94,25.54,20.36,73.1,0,1.21,0.278
7/31/2023,72.7,25.37,19.75,71.1,0,2,0.312
8/1/2023,71.9,26.43,20.43,69.6,0,1.98,0.346
8/2/2023,74.58,25.92,22.27,80.3,14.62,1.18,0.381
8/3/2023,83.76,26.05,22.8,82.3,1.57,1.12,0.415
8/4/2023,82.06,26.76,22.77,78.8,0,1.37,0.45
8/5/2023,76.17,26.2,21.46,75.2,0,1.46,0.463
8/6/2023,80.24,25.73,21.39,77,0,1.23,0.394
8/7/2023,108.12,25.84,21.99,79.3,0.2,1.15,0.325
8/8/2023,90.3,26.08,22.1,78.8,0,1.4,0.256
8/9/2023,74.15,26,22.02,78.8,0,1.92,0.292
8/10/2023,76,25.96,21.49,76.4,0,1.28,0.486
8/11/2023,88.82,25.83,21.06,75,0,1.29,0.552
8/12/2023,94.24,25.39,20.15,72.8,0,1.42,0.532
8/13/2023,87.05,25.74,20.75,74,0,1.25,0.511
8/14/2023,74.05,25.76,20.59,73.1,0,1.37,0.491
8/15/2023,88.47,26.32,20.96,72.4,0,1.25,0.471
8/16/2023,83.25,26.18,20.57,71.3,0,1.2,0.451
8/17/2023,75.84,26.11,20.74,72.3,0,1.39,0.43
8/18/2023,62.28,26.33,20.86,71.9,0,1.32,0.41
8/19/2023,74.24,26.38,21.37,74,0,1.43,0.39
8/20/2023,80.81,26.93,21.8,73.5,0,1.15,0.369
8/21/2023,78.86,25.92,20.81,73.4,0,1.47,0.349
8/22/2023,86.53,25.89,20.61,72.7,0,1.71,0.364
8/23/2023,78.95,26.12,21.05,73.7,0,1.51,0.431
8/24/2023,84.8,26.54,21.59,74.3,0,1.64,0.419
8/25/2023,86.25,26.83,22.49,77.1,0.09,1.16,0.406
8/26/2023,87,26.86,22.16,75.5,0,1.09,0.394
8/27/2023,88.95,25.99,21.94,78.4,9.06,0.99,0.381
8/28/2023,75.74,25.46,21.43,78.4,0.32,1.08,0.427
8/29/2023,86.47,25.92,20.92,73.9,0,1.52,0.373
8/30/2023,92.88,25.84,20.33,71.7,0,1.57,0.471
8/31/2023,92.73,25.99,20.03,69.7,0,1.27,0.481
9/1/2023,90.12,26.19,21.03,73.3,0,1.39,0.434
9/2/2023,91.57,26.2,21.08,73.4,0,1.22,0.386
9/3/2023,80.4,25.92,19.86,69.3,0,0.98,0.338
9/4/2023,71.21,25.12,18.33,66,0,1.7,0.703
9/5/2023,79.35,25.47,18.79,66.6,0,1.91,0.628
9/6/2023,80.47,26.48,19.9,67.2,0,1.56,0.628
9/7/2023,91.93,26.49,21.21,72.8,0,1.45,0.627
9/8/2023,87.33,26.92,22.01,74.5,0,1.24,0.942
9/9/2023,78.9,26.59,21.31,72.8,0,1.22,0.243
9/10/2023,70.33,26.18,20.86,72.6,0.01,1.25,0.318
9/11/2023,70.44,26.52,19.52,65.5,0,1.61,0.392
9/12/2023,73,27.01,19.75,64.5,0,2.13,0.467
9/13/2023,80.32,26.67,20.42,68.6,0,1.43,0.674
9/14/2023,70.55,26.15,20.17,69.6,0,1.57,1.077
9/15/2023,75.47,26.58,20.33,68.6,0,1.57,1.481
9/16/2023,83.05,26.55,21.48,73.7,0.06,1.41,0.582
9/17/2023,77.25,27.11,21.61,71.9,0,1.27,0.396
9/18/2023,74.1,27.07,22.08,74.2,0.22,0.86,0.764
9/19/2023,77.1,26.42,22.11,77.2,0.01,0.95,0.562
9/20/2023,79.57,27.22,22.1,73.6,0.4,0.95,0.283
9/21/2023,76.71,26.91,22.02,74.6,0.55,1.15,0.56
9/22/2023,72.15,27.07,19.34,62.7,0,1.25,0.429
9/23/2023,66,26.18,20.78,72.2,0,1.5,0.577
9/24/2023,65.68,26.25,20.27,69.7,0,1.37,0.427
9/25/2023,71.37,27.46,19.67,62.5,0,1.62,0.673
9/26/2023,67.05,26.87,19.27,63.1,0,1.65,0.454
9/27/2023,71.84,27.33,18.08,57.1,0,1.78,0.984
9/28/2023,72.88,27.41,17.86,56,0,2.22,0.479
9/29/2023,81.61,27.63,19.91,62.8,0,1.65,0.849
9/30/2023,81.1,27.27,21.44,70.5,0.35,1.21,0.256
10/1/2023,88.5,26.92,21.09,70.4,0.01,1.49,0.449
10/2/2023,87.83,27.23,19.96,64.5,0,1.32,0.518
10/3/2023,69.68,27.15,21.03,69.2,0.01,1.37,0.522
10/4/2023,71.45,27.32,21.83,72,0,1.22,0.38
10/5/2023,78.39,27.29,21.98,72.8,0.44,1.73,0.444
10/6/2023,79.3,27.25,22.4,74.9,0,1.23,0.766
10/7/2023,87.9,27.35,22.54,75,0,1.08,0.556
10/8/2023,81.11,27.37,22.42,74.5,0,1.33,0.154
10/9/2023,71.85,27.86,21.96,70.3,0.21,2.19,1.047
10/10/2023,66.85,27.68,22.66,74.1,0,1.25,0.141
10/11/2023,73.85,27.68,22.62,74,0.04,1.27,0.749
10/12/2023,80.5,27.9,22.39,72,0,1.59,0.317
10/13/2023,90.4,27.58,22.38,73.3,0.1,1.25,0.273
10/14/2023,78.74,27.84,21.95,70.3,0.18,1.29,0.331
10/15/2023,74.17,27.48,21.53,70,0,1.39,0.799
10/16/2023,77.38,28.15,21.97,69.2,0,1.58,1.266
10/17/2023,85.52,28.51,20.24,60.9,0,2.14,0.889
10/18/2023,93.67,27.73,20.77,65.9,0,1.88,0.139
10/19/2023,81.74,27.91,21.5,68.2,0,2.58,0.15
10/20/2023,71.53,27.11,22.41,75.5,3.12,1.21,0.161
10/21/2023,80.24,27.57,22.07,72,0.65,0.94,0.173
10/22/2023,82.78,26.9,22.35,76.1,0.88,0.76,0.184
10/23/2023,86.8,27.29,20.94,68.3,0,1.22,0.196
10/24/2023,86.81,26.47,22.28,77.8,1.32,1.22,0.207
10/25/2023,71.8,26.18,22.49,80.1,6.44,1.06,0.218
10/26/2023,79.21,26.76,22.21,76.2,0,1.24,0.23
10/27/2023,78,27.15,22.05,73.7,0,1.45,0.211
10/28/2023,83.15,27.42,20.65,66.6,0,2.02,0.02
10/29/2023,45.16,27.48,21.11,68.3,0,1.68,0.5
10/30/2023,45.12,27.57,22.25,72.8,0,1.12,0.412
10/31/2023,78.33,27.47,22.89,76.1,4.29,1.1,0.223
11/1/2023,72,26.74,22.78,79,3.05,1.21,0.097
11/2/2023,68.65,26.91,23.03,79.3,0.25,0.97,0.075
11/3/2023,71.81,26.74,23.08,80.4,3.01,1.07,0.052
11/4/2023,73.95,26.07,23.09,83.7,19.65,1.07,0.029
11/5/2023,53.7,25.72,23.16,85.8,14.14,1.2,0.453
11/6/2023,59.71,27.1,23.18,79.2,0.81,1.17,0.622
11/7/2023,81.95,27.74,23.22,76.5,0,1.25,0.703
11/8/2023,74.71,27.55,23.18,77.1,0,1.25,0.785
11/9/2023,72.3,26.79,22.99,79.7,0,1.26,0.51
11/10/2023,70.58,26.65,23.5,82.9,1.86,1.17,0.531
11/11/2023,65.32,26.22,23.26,83.8,3.08,1.37,0.199
11/12/2023,56.38,25.98,23.06,84,2.76,1.08,0.33
11/13/2023,59.71,27.47,23.35,78.3,0.01,1.2,0.676
11/14/2023,63,26.58,23.73,84.4,15.91,1.13,0.864
11/15/2023,64.62,26.32,23.15,82.7,25.01,1.09,0.713
11/16/2023,77.27,26.98,23.29,80.3,13.1,1.11,0.995
11/17/2023,72.61,27.18,23.6,80.8,0.38,0.99,1.327
11/18/2023,72.67,26.83,23.53,82.2,0.35,1.02,0.476
11/19/2023,68.17,27.63,23.05,76.2,2.73,1.18,0.65
11/20/2023,67.11,27.63,22.88,75.4,1.3,1.28,0.545
11/21/2023,72.4,27.19,23.69,81.2,5.72,1.12,0.615
11/22/2023,65.05,27.35,23.6,80,16.23,1.18,0.765
11/23/2023,76.85,26.47,23.31,82.8,0,1.15,0.38
11/24/2023,100.76,25.99,23.67,87.1,11.91,1.15,0.314
11/25/2023,76.79,24.13,22.6,91.2,24.75,1.2,0.448
11/26/2023,62.9,25.96,22.75,82.5,8.35,0.94,0.447
11/27/2023,74.89,25.27,23.25,88.6,4.86,1.08,0.332
11/28/2023,80.26,26.21,23.38,84.5,7.38,1.04,0.467
11/29/2023,83.64,26.91,23.68,82.5,10.27,0.94,0.368
11/30/2023,66.17,26.21,23.53,85.3,24.64,0.95,1.22
12/1/2023,65.36,24.57,23.08,91.4,2.11,1.07,0.637
12/2/2023,76.48,26.62,23.25,81.8,1.45,1.32,0.472
12/3/2023,64,25.99,23.24,84.8,4.04,0.86,0.409
12/4/2023,61,24.48,22.73,90,12.37,1.07,0.363
12/5/2023,81.42,26.55,22.95,80.7,0.71,0.93,0.351
12/6/2023,81.9,26.27,23.34,84,0.14,1.15,1.341
12/7/2023,76.25,27.1,23.64,81.4,0.04,0.95,0.437
12/8/2023,78.58,26.38,23.35,83.5,3.78,1.15,0.444
12/9/2023,76.19,26.49,23.41,83.2,0.03,1.1,0.528
12/10/2023,82.95,26.79,23.29,81.2,0,1.03,0.298
12/11/2023,77.25,27.08,23.34,80,0,1.12,1.06
12/12/2023,76.47,26.78,22.95,79.6,0,1.19,0.395
12/13/2023,81.05,27.4,22.64,75.3,0,1.13,0.334
12/14/2023,72.95,27.61,22.1,72,0,1.23,0.468
12/15/2023,69.93,27.75,22.29,72.2,0,1.2,0.461
12/16/2023,74.72,27.35,22.72,75.8,0,1.26,0.302
12/17/2023,74.6,27.34,22.37,74.3,0,0.96,0.514
12/18/2023,75.83,27.39,22.44,74.4,0.02,1.11,0.157
12/19/2023,75.37,26.78,21.32,72,0,1.24,0.391
12/20/2023,69.28,26.71,19.84,66,0,1.49,0.421
12/21/2023,75.44,26.72,20.4,68.3,0,1.43,0.377
12/22/2023,87.15,27.41,20.84,67.4,0,1.13,0.377
12/23/2023,93.95,27.43,22.74,75.6,0,1.01,0.377
12/24/2023,105.95,27.12,23.54,80.8,1.68,1.22,0.377
12/25/2023,81.11,25.52,23.09,86.4,16.37,1.09,0.377
12/26/2023,79.41,25.75,23.32,86.5,0.86,1.1,0.377
12/27/2023,77.71,26.1,23.69,86.6,12.26,1.06,0.377
12/28/2023,72.44,27.02,23.61,81.6,0.71,1.05,0.377
12/29/2023,80.37,26.77,23.87,84.1,2.6,0.88,0.377
12/30/2023,78.05,26.35,23.89,86.4,9.11,1.01,0.377
12/31/2023,76.07,25.87,23.63,87.5,3.08,1.13,0.377
1/1/2024,91.75,26.78,24.08,85.1,3.78,0.92,0.377
1/2/2024,72.67,26.87,24.18,85.2,1.59,0.89,0.377
1/3/2024,63.88,25.87,23.99,89.4,7.96,1.24,0.377
1/4/2024,67.5,24.63,23.19,91.7,26.01,1.16,0.377
1/5/2024,68.25,25.88,23.21,85.2,17.21,1.08,0.377
1/6/2024,69,25.77,23.47,87.1,5.72,0.97,0.377
1/7/2024,72.35,25.28,23.16,88,3.29,1.02,0.377
1/8/2024,71.86,25.49,23.34,88,4.24,1.09,0.377
1/9/2024,69.33,26.5,23.14,81.8,0.2,1.01,0.377
1/10/2024,66,26.25,23.61,85.4,15.41,1.35,0.377
1/11/2024,77.56,25.52,23.55,88.9,21.41,1.27,0.377
1/12/2024,53.57,25.98,22.96,83.5,2,1.8,0.377
1/13/2024,61.51,26.33,23,81.9,13.62,1.4,0.377
1/14/2024,69.46,26.63,23.29,82,2.55,1.03,0.377
1/15/2024,77.4,26.91,23.3,80.6,0,1.34,0.016
1/16/2024,60.5,27.19,23.09,78.4,0.01,1.95,0.04
1/17/2024,65.22,26.06,23.23,84.5,4.92,1.77,0.063
1/18/2024,48.71,26.11,23.28,84.4,7.59,2.19,0.087
1/19/2024,32.2,24.39,22.68,90.2,22.88,2.28,0.111
1/20/2024,42.11,27.05,21.98,73.8,2.97,2.56,0.227
1/21/2024,63.53,26.43,22.85,80.7,7.28,2.32,0.266
1/22/2024,37.58,27.01,22.7,77.3,0.88,2.27,0.305
1/23/2024,51.85,26.81,22.59,77.7,3.44,2.08,0.344
1/24/2024,64.6,26.53,22.87,80.3,0.09,1.96,0.374
1/25/2024,55.35,27.4,23.22,78,0,1.36,0.398
1/26/2024,60,26.47,23.52,83.9,5.12,1.13,0.422
1/27/2024,57.14,24.75,23.12,90.6,27.39,0.92,0.446
1/28/2024,58.88,25.6,23.38,87.6,27.6,1.26,0.44
1/29/2024,67.73,25.35,23.46,89.3,15.82,0.93,0.182
1/30/2024,76.57,25.15,23.57,91,31.82,0.99,0.172
1/31/2024,54.06,25.17,23.24,89.1,55.24,1.42,0.128
2/1/2024,68.12,25.54,23.41,88,7.15,1.31,0.077
2/2/2024,54.47,26.48,23.47,83.6,24.64,1.25,0.563
2/3/2024,45.15,25.35,23.36,88.8,2.8,1.57,0.418
2/4/2024,50,25.44,23.17,87.3,9.89,1.68,0.384
2/5/2024,71.81,25.56,23.33,87.5,5.68,1.37,0.774
2/6/2024,74.53,24.49,22.47,88.5,9.24,1.87,0.408
2/7/2024,52.47,25.68,22.51,82.7,0,1.4,0.369
2/8/2024,75.3,26.7,22.77,79.1,0,1.16,0.389
2/9/2024,64.94,26.81,23.88,84.1,4.59,1.17,0.398
2/10/2024,63.42,25.92,23.08,84.4,14.2,1.2,0.407
2/11/2024,68.25,25.96,23.1,84.3,0.04,1.53,0.416
2/12/2024,66.06,26.43,23.46,83.8,4.6,1.6,0.536
2/13/2024,71.4,26.85,23.72,83,11.98,1.42,0.363
2/14/2024,55.61,26.22,23.66,85.8,110.39,1.16,0.344
2/15/2024,62.38,25.92,24.05,89.4,3.97,0.98,0.325
2/16/2024,86.1,25.83,24.06,90,6.41,1.15,0.306
2/17/2024,71.82,25.77,23.78,88.8,16.41,1.13,0.287
2/18/2024,62.21,25.92,23.38,85.9,3.39,1.07,0.127
2/19/2024,68.5,26.32,23.7,85.5,6.05,1.18,0.21
2/20/2024,67.72,27.04,23.95,83.2,3.27,1.05,0.293
2/21/2024,66.94,26.53,23.91,85.5,1.48,1.17,0.371
2/22/2024,66.16,27.96,23.8,78.1,1.43,1.56,0.448
2/23/2024,65.38,28.04,23.3,75.5,0,1.36,0.526
2/24/2024,64.6,26.45,23.81,85.5,0.21,1.4,0.368
2/25/2024,63.81,25.79,23.65,88,10.29,1.3,0.447
2/26/2024,63.03,26.64,23.72,84,11.08,1.13,0.461
2/27/2024,62.25,26.57,23.66,84.1,4.06,1.02,0.475
2/28/2024,61.47,25.51,23.72,89.9,40.49,1.04,0.49
2/29/2024,60.69,25.11,23.45,90.5,57.03,1.16,0.504
3/1/2024,59.91,25.14,23.47,90.41,4.55,1.16,0.518
3/2/2024,59.13,25.18,23.49,90.32,10.2,1.16,0.532
3/3/2024,58.35,25.21,23.5,90.23,3.16,1.16,0.547
3/4/2024,57.57,25.25,23.52,90.14,0.58,1.16,0.561
3/5/2024,56.79,25.28,23.54,90.05,0.35,1.16,0.575
3/6/2024,60.64,25.32,23.55,89.96,1.9,1.15,0.589
3/7/2024,52.36,25.35,23.57,89.87,1.32,1.15,0.589
3/8/2024,29,25.39,23.59,89.78,4.24,1.15,0.566
3/9/2024,28,25.42,23.6,89.69,35.23,1.15,0.543
3/10/2024,68.38,25.46,23.62,89.6,1.18,1.15,0.52
3/11/2024,64.62,25.49,23.64,89.51,15.65,1.15,0.498
3/12/2024,55.48,25.53,23.65,89.42,0.98,1.15,0.478
3/13/2024,66.81,25.56,23.67,89.33,19.8,1.15,0.463
3/14/2024,64.06,25.6,23.69,89.24,14.73,1.15,0.448
3/15/2024,43.9,25.63,23.71,89.15,25.85,1.15,0.432
3/16/2024,22.85,25.67,23.72,89.05,28.19,1.15,0.417
3/17/2024,22.65,25.7,23.74,88.96,21.01,1.15,0.402
3/18/2024,36.26,25.74,23.76,88.87,0.58,1.14,0.387
3/19/2024,62.06,25.77,23.77,88.78,0,1.14,0.372
3/20/2024,62.1,25.81,23.79,88.69,0,1.14,0.356
3/21/2024,65.81,25.84,23.81,88.6,0.02,1.14,0.341
3/22/2024,57.21,25.88,23.82,88.51,65.82,1.14,0.326
3/23/2024,73.5,25.91,23.84,88.42,0,1.14,0.311
3/24/2024,71.9,25.94,23.86,88.33,0.69,1.14,0.295
3/25/2024,63.55,25.98,23.87,88.24,1.19,1.14,0.28
3/26/2024,69.21,26.01,23.89,88.15,1.01,1.14,0.265
3/27/2024,82,26.05,23.91,88.06,0.95,1.14,0.25
3/28/2024,90.85,26.08,23.92,87.97,2.1,1.14,0.235
3/29/2024,78.25,26.12,23.94,87.88,2.1,1.14,0.219
3/30/2024,69.24,26.15,23.96,87.79,8.5,1.13,0.204
3/31/2024,69.05,26.19,23.97,87.7,6.7,1.13,0.189
4/1/2024,56.16,26.22,23.99,87.61,4.5,1.13,0.221
4/2/2024,80.3,26.26,24.01,87.52,2.6,1.13,0.285
4/3/2024,79.95,26.29,24.03,87.43,11.28,1.13,0.348
4/4/2024,60,26.33,24.04,87.34,6.58,1.13,0.361
4/5/2024,93,26.36,24.06,87.25,7.59,1.13,0.297
4/6/2024,90.28,26.4,24.08,87.16,2.63,1.13,0.509
4/7/2024,73.11,26.43,24.09,87.07,0,1.13,0.603
4/8/2024,67.73,26.47,24.11,86.98,0,1.13,0.651
4/9/2024,62.36,26.5,24.13,86.89,2.1,1.13,0.565
4/10/2024,56.98,26.54,24.14,86.8,0.84,1.13,0.605
4/11/2024,51.6,26.57,24.16,86.71,1.24,1.13,0.568
4/12/2024,54.62,26.61,24.18,86.62,38.24,1.12,0.422
4/13/2024,57.33,26.64,24.19,86.53,0.97,1.12,0.491
4/14/2024,55.18,26.68,24.21,86.44,10.79,1.12,0.677
4/15/2024,52.81,26.71,24.23,86.35,0.67,1.12,0.703
4/16/2024,55.95,26.75,24.24,86.25,0.61,1.12,0.542
4/17/2024,59.09,26.78,24.26,86.16,21.86,1.12,0.505
4/18/2024,62.22,26.82,24.28,86.07,12.4,1.12,0.467
4/19/2024,65.36,26.85,24.29,85.98,2.03,1.12,0.429
4/20/2024,68.5,26.89,24.31,85.89,2.9,1.12,0.511
4/21/2024,71.63,26.92,24.33,85.8,11.25,1.12,0.453
4/22/2024,74.77,26.95,24.35,85.71,1.61,1.12,0.279
4/23/2024,77.53,26.99,24.36,85.62,2.97,1.12,0.314
4/24/2024,64.85,27.02,24.38,85.53,15.8,1.11,0.392
4/25/2024,61.05,27.06,24.4,85.44,16.79,1.11,0.427
4/26/2024,57.25,27.09,24.41,85.35,21.03,1.11,0.349
4/27/2024,62.61,27.13,24.43,85.26,15.62,1.11,0.271
4/28/2024,67.94,27.16,24.45,85.17,3.56,1.11,0.139
4/29/2024,72.45,27.2,24.46,85.08,0,1.11,0.556
4/30/2024,73.68,27.23,24.48,84.99,1.96,1.11,0.53
5/1/2024,65.37,27.27,24.5,84.9,1.8,1.11,0.519
5/2/2024,67.7,27.62,24.46,82.9,3.41,1.35,0.504
5/3/2024,74.35,27.34,24.13,82.7,0.41,0.98,0.251
5/4/2024,73.52,26.63,23.18,81.4,2.86,1.01,0.402
5/5/2024,72.69,27.52,23.91,80.7,0.03,0.99,0.292
5/6/2024,71.86,27.03,22.86,78,1.21,0.93,0.439
5/7/2024,82.63,27.5,23.04,76.7,0.09,1.08,0.279
5/8/2024,91.05,27.03,22.98,78.6,0.01,1.11,0.304
5/9/2024,89.86,27.27,23.43,79.6,0,1.38,0.33
5/10/2024,80.3,27.88,23.77,78.3,0.18,1.6,0.355
5/11/2024,77.35,27.27,23.86,81.7,3.35,1.14,0.326
5/12/2024,75.94,27.97,23.47,76.6,0,1.41,0.297
5/13/2024,67.05,27.14,23.92,82.6,4.05,0.93,0.267
5/14/2024,72,26.23,23.62,85.6,10.32,0.98,0.238
5/15/2024,74.88,27.59,23.32,77.6,0.81,1.46,0.209
5/16/2024,82.35,27.33,23.84,81.3,0.37,0.82,0.18
5/17/2024,73,26.84,23.18,80.4,4.67,1.11,0.15
5/18/2024,72.19,27.02,23.61,81.6,0,1.19,0.121
5/19/2024,72.32,27.41,23.64,79.9,0.41,0.89,0.092
5/20/2024,83.52,27.31,23.33,79,0.05,1.08,0.063
5/21/2024,80,27.36,23.7,80.5,0,0.76,0.076
5/22/2024,80.76,27.14,24.03,83.2,0.04,0.89,0.1
5/23/2024,72.65,26.17,23.9,87.4,0.26,1.23,0.125
5/24/2024,69.9,26.47,24.15,87.1,10.44,1.24,0.149
5/25/2024,42.78,24.94,23.37,91,13.35,1.05,0.173
5/26/2024,66.44,26.93,23.61,82.1,0.8,1.35,0.197
5/27/2024,73,27.79,23.8,78.9,0,1.09,0.221
5/28/2024,79.69,27.63,23.76,79.5,0.54,1.21,0.245
5/29/2024,65.75,27.62,23.57,78.6,0,1.22,0.269
5/30/2024,63.87,27.52,23.7,79.7,0,0.99,0.293
5/31/2024,61.98,27.37,23.85,81.1,0,1.02,0.317
6/1/2024,60.1,26.58,23.71,84.3,0.13,0.93,0.342
6/2/2024,58.22,26.98,24.15,84.5,0.55,0.92,0.366
6/3/2024,56.33,25.82,23.96,89.5,10.7,0.93,0.39
6/4/2024,64.05,26.54,23.33,82.6,11.6,1.19,0.414
6/5/2024,76.71,27.11,22.77,77.2,0,0.72,0.438
6/6/2024,59,27.14,22.74,76.9,0,1.37,0.462
6/7/2024,72.5,26.43,22.76,80.3,3,1.13,0.486
6/8/2024,79.11,27.04,23.11,79.1,0,1.2,0.51
6/9/2024,75.94,26.2,23.04,82.8,3.85,0.97,0.535
6/10/2024,70.06,27.35,23.8,81,1.19,1.06,0.432
6/11/2024,59.69,25.85,23.65,87.7,10.99,1.16,0.217
6/12/2024,56.89,25.86,23.22,85.4,0.2,1.19,0.24
6/13/2024,72.89,25.92,23.23,85.1,0,1.29,0.263
6/14/2024,79.22,26.72,23.41,82.1,1.39,0.87,0.286
6/15/2024,71.58,26.3,23.42,84.2,0,0.88,0.077
6/16/2024,54.84,26.21,23.62,85.7,56.99,0.93,0.212
6/17/2024,52.55,26.94,22.94,78.8,0.41,1.25,0.31
6/18/2024,137.17,26.02,23.03,83.6,3.64,1.08,0.409
6/19/2024,108,26.47,22.69,79.8,0,1.66,0.279
6/20/2024,87.33,26.39,21.46,74.3,0,1.33,0.179
6/21/2024,102.83,26.75,22.23,76.3,0,1.09,0.088
6/22/2024,102.05,26.12,21.57,76,0,0.97,0.269
6/23/2024,94.75,26.52,20.79,70.8,0,1.5,0.469
6/24/2024,99.59,26.79,22.42,77,0.35,1.22,0.217
6/25/2024,94.38,24.95,22.59,86.8,15.11,1.2,0.078
6/26/2024,76.57,26.42,23,81.5,0,1.78,0.419
6/27/2024,74.81,26.55,23.57,83.8,1.73,1.55,0.298
6/28/2024,69.83,26.27,23.95,87.1,2.45,1.32,0.265
6/29/2024,83.67,24.89,22.72,87.8,16.18,1.13,0.431
6/30/2024,55.1,26.53,23.13,81.6,0,0.96,0.38
7/1/2024,83.79,25.99,23.41,85.7,1.25,1.09,0.274
7/2/2024,70.76,25.54,22.79,84.8,0.97,1.27,0.296
7/3/2024,104.48,25.91,22.82,83.1,4.87,1.07,0.129
7/4/2024,72.89,24.9,22.71,87.7,15.85,1.05,0.3
7/5/2024,69.47,25.05,22.6,86.3,4.83,1.86,0.231
7/6/2024,49.5,23.36,22.07,92.5,52.62,1.88,0.312
7/7/2024,31.17,25.37,22.6,84.7,4.5,1.53,0.381
7/8/2024,38.67,26.08,23.26,84.5,12.48,0.93,0.408
7/9/2024,46.17,26.12,22.98,82.9,12.22,1.53,0.038
7/10/2024,53.67,26.03,22.17,79.3,0,1.44,0.181
7/11/2024,61.17,26.62,21.89,75.3,0,0.91,0.198
7/12/2024,68.68,25.13,19.99,73.2,0,1.36,0.184
7/13/2024,76.18,25.16,19.61,71.3,0,1.11,0.17
7/14/2024,83.68,24.58,19.18,71.9,0,1.36,0.174
7/15/2024,91.18,25.09,18.81,68.1,0,1.16,0.251
7/16/2024,84.72,25.72,20.12,71.2,0,1.32,0.327
7/17/2024,92.95,26.28,21.67,75.8,0,1.44,0.305
7/18/2024,88.33,26.45,21.88,76.1,0,1.13,0.137
7/19/2024,82.5,25.87,21.53,77,0,1.48,0.007
7/20/2024,88.89,26.55,21.09,72,0,1.02,0.021
7/21/2024,82.06,26.61,22,75.9,0,1.12,0.036
7/22/2024,80.12,26.48,21.26,73.1,0,1.06,0.05
7/23/2024,82.59,26.41,20.94,71.9,0,1.12,0.065
7/24/2024,82.85,26.34,21.52,74.8,0,0.85,0.079
7/25/2024,71.88,25.81,21.68,78,0,0.98,0.093
7/26/2024,76.82,25.98,21.59,76.8,0,1.26,0.097
7/27/2024,88.42,26.5,21.45,73.8,0,1.4,0.094
7/28/2024,96.65,26.55,21.66,74.6,0,1.16,0.091
7/29/2024,93,26.26,21.18,73.7,0,1.46,0.088
7/30/2024,91.06,26.41,20.56,70.2,0,1.28,0.085
7/31/2024,101.61,26.55,21.55,74.1,0,1.39,0.036
8/1/2024,98.31,25.8,22.19,80.5,4.15,1.16,0.059
8/2/2024,76.3,25.69,22.69,83.5,6.03,0.91,0.135
8/3/2024,61.89,25.52,22.71,84.5,22.68,1.09,0.21
8/4/2024,66.56,26.48,22.34,78,0.51,0.93,0.286
8/5/2024,69.44,25.52,21.77,79.8,14.53,1.07,0.26
8/6/2024,80.21,26.34,21.59,75.2,0,1.3,0.208
