epochs,learning_rate,optimizer,lstm_units,R2,RMSE,MBE,NSE,MAPE
1000,0.0001,adam,16,0.6386298667383403,0.11129885881191932,-0.01615462528253751,-215.67295121721006,56.61070967551707
1000,0.0001,adam,32,0.2008303109894105,0.16551375256921905,-0.04934353744461184,-157.24771112744563,53.99722193177092
1000,0.0001,adam,64,0.1298695306293467,0.17270573994061644,-0.11642959232602561,-220.29061429929803,65.13068315561303
1000,0.0001,rmsprop,16,0.08401127313945145,0.1771983394934619,-0.018080551358578837,-145.96877683702178,51.066667194257896
1000,0.0001,rmsprop,32,0.2819498928928763,0.15688880645982764,-0.03882977768145933,-157.87573805725665,53.26665506383056
1000,0.0001,rmsprop,64,0.3711543494833853,0.1468204714033932,-0.04196102667656917,-168.19801663921623,54.368818026587164
1000,0.0001,sgd,16,0.363089678794986,0.14775892636566224,-0.019007528975348128,-154.7304273823734,51.59536012398889
1000,0.0001,sgd,32,0.3468366696710965,0.1496323445404003,-0.01433328571062001,-149.69042797798247,50.89093771579816
1000,0.0001,sgd,64,0.49564331096412895,0.131487199612958,-0.025520697831297814,-184.14088382051497,54.40204921247995
1000,0.0001,nadam,16,-0.1718074321843568,0.20042076133034106,-0.012469116669304297,-137.68138383553392,50.03297226736234
1000,0.0001,nadam,32,0.5062695552280986,0.1300946800489432,0.012876593140246235,-169.81113787561932,50.505025393414805
1000,0.0001,nadam,64,0.09198899357598678,0.17642500558686416,-0.0971296056986588,-192.96480447502356,61.010302640615436
1000,0.001,adam,16,0.4100317989968967,0.14220959036759578,-0.06702211680154713,-191.77258675652376,58.62630448314867
1000,0.001,adam,32,0.7000568340077924,0.10139909271082138,-0.014978205345589165,-261.1657077996571,60.69489474243682
1000,0.001,adam,64,0.49082974215657005,0.13211316503600065,-0.07193482765364029,-220.9150399453296,61.581835325995414
1000,0.001,rmsprop,16,0.6085935198058698,0.11583200910922703,0.011982172021969145,-188.73474246878183,51.88865607993011
1000,0.001,rmsprop,32,0.509348444181576,0.1296884123352216,-0.06624359183760307,-222.37167970663296,61.18763389269913
1000,0.001,rmsprop,64,0.4759691522247108,0.13402722013775642,-0.04981348629270043,-176.66506372910118,55.9270019801713
1000,0.001,sgd,16,0.45312029431030887,0.13691798122590018,0.04293580735252255,-172.14268174514646,48.92813025856586
1000,0.001,sgd,32,0.43097550165400444,0.1396625816683665,-0.024688585421847424,-154.81000717611408,52.08746380270539
1000,0.001,sgd,64,0.5825400423823215,0.11962501239404871,-0.03582908051904309,-185.57795831746913,55.484849379598124
1000,0.001,nadam,16,0.41543802150699405,0.14155651611505296,0.061999161332551636,-185.077810306883,48.694344994318875
1000,0.001,nadam,32,0.44613440344336464,0.13778970752563838,0.06268319748147062,-184.32879086785633,48.586403547714525
1000,0.001,nadam,64,0.45678494124610824,0.1364584656765679,-0.07793091871039338,-211.2547137031979,61.32050828894966
1000,0.01,adam,16,0.6662341238831904,0.10696348635666547,0.018447662018773268,-200.682032934273,52.541394966962486
