datetime,u_wind_10m,v_wind_10m,dewpoint_temperature_2m,temperature_2m,location_name,latitude,longitude,wind_speed_10m,wind_direction_10m,temperature_2m_c,dewpoint_temperature_2m_c
2022-09-01 00:00:00,-1.0189476,0.84404063,296.79272,299.2209,bundaran_hi,-6.206,106.904,1.3231246,140.3635,26.070892,23.64273
2022-09-01 00:00:00,-0.050807953,1.0540016,295.5365,297.37097,jagakarsa,-6.457,106.904,1.0552255,92.759796,24.220978,22.386505
2022-09-01 00:00:00,-0.6018028,0.8410804,296.86884,298.9588,kebun_jeruk,-6.206,106.653,1.0342064,125.58417,25.808807,23.718842
2022-09-01 00:00:00,-1.0189476,0.84404063,296.79272,299.2209,kelapa_gading,-6.206,106.904,1.3231246,140.3635,26.070892,23.64273
2022-09-01 00:00:00,-1.0189476,0.84404063,296.79272,299.2209,lubang_buaya,-6.206,106.904,1.3231246,140.3635,26.070892,23.64273
2022-09-01 01:00:00,-1.7189674,0.5032425,296.56763,299.64606,bundaran_hi,-6.206,106.904,1.7911175,163.68213,26.496063,23.417633
2022-09-01 01:00:00,-0.55179214,0.56295776,295.6128,297.89777,jagakarsa,-6.457,106.904,0.78828675,134.42612,24.747772,22.4628
2022-09-01 01:00:00,-1.159153,0.39847183,296.92557,299.36273,kebun_jeruk,-6.206,106.653,1.2257305,161.02899,26.212738,23.775574
2022-09-01 01:00:00,-1.7189674,0.5032425,296.56763,299.64606,kelapa_gading,-6.206,106.904,1.7911175,163.68213,26.496063,23.417633
2022-09-01 01:00:00,-1.7189674,0.5032425,296.56763,299.64606,lubang_buaya,-6.206,106.904,1.7911175,163.68213,26.496063,23.417633
2022-09-01 02:00:00,-2.278695,-0.0073200464,296.41858,302.21777,bundaran_hi,-6.206,106.904,2.2787068,180.18407,29.06778,23.268585
2022-09-01 02:00:00,-1.1403284,-0.08185923,295.43927,301.4748,jagakarsa,-6.457,106.904,1.1432629,184.10599,28.324799,22.289276
2022-09-01 02:00:00,-1.6249475,-0.19996226,297.17285,302.21997,kebun_jeruk,-6.206,106.653,1.6372048,187.01543,29.069977,24.022858
2022-09-01 02:00:00,-2.278695,-0.0073200464,296.41858,302.21777,kelapa_gading,-6.206,106.904,2.2787068,180.18407,29.06778,23.268585
2022-09-01 02:00:00,-2.278695,-0.0073200464,296.41858,302.21777,lubang_buaya,-6.206,106.904,2.2787068,180.18407,29.06778,23.268585
2022-09-01 03:00:00,-2.7724714,-0.38838083,296.29636,302.44366,bundaran_hi,-6.206,106.904,2.7995424,187.97438,29.29367,23.146362
2022-09-01 03:00:00,-1.9277754,-0.59597665,295.17905,301.74323,jagakarsa,-6.457,106.904,2.0177972,197.17912,28.593231,22.029053
2022-09-01 03:00:00,-2.042491,-0.6919392,296.82523,302.6191,kebun_jeruk,-6.206,106.653,2.1565132,198.71495,29.469116,23.675232
2022-09-01 03:00:00,-2.7724714,-0.38838083,296.29636,302.44366,kelapa_gading,-6.206,106.904,2.7995424,187.97438,29.29367,23.146362
2022-09-01 03:00:00,-2.7724714,-0.38838083,296.29636,302.44366,lubang_buaya,-6.206,106.904,2.7995424,187.97438,29.29367,23.146362
2022-09-01 04:00:00,-3.206623,-0.92834187,296.3233,302.66718,bundaran_hi,-6.206,106.904,3.3383005,196.14615,29.517181,23.17331
2022-09-01 04:00:00,-2.3300972,-1.1163378,295.381,301.8095,jagakarsa,-6.457,106.904,2.5837111,205.59885,28.659515,22.231018
2022-09-01 04:00:00,-2.5687141,-1.2419558,296.90848,302.7458,kebun_jeruk,-6.206,106.653,2.8531992,205.80347,29.595795,23.758484
2022-09-01 04:00:00,-3.206623,-0.92834187,296.3233,302.66718,kelapa_gading,-6.206,106.904,3.3383005,196.14615,29.517181,23.17331
2022-09-01 04:00:00,-3.206623,-0.92834187,296.3233,302.66718,lubang_buaya,-6.206,106.904,3.3383005,196.14615,29.517181,23.17331
2022-09-01 05:00:00,-3.4575043,-1.6208105,296.7953,303.32486,bundaran_hi,-6.206,106.904,3.818555,205.11627,30.174866,23.645294
2022-09-01 05:00:00,-2.404831,-1.6587782,296.23938,302.7769,jagakarsa,-6.457,106.904,2.9214306,214.59673,29.626892,23.089386
2022-09-01 05:00:00,-2.945877,-1.8117895,297.3987,303.17123,kebun_jeruk,-6.206,106.653,3.458435,211.59258,30.02124,24.248718
2022-09-01 05:00:00,-3.4575043,-1.6208105,296.7953,303.32486,kelapa_gading,-6.206,106.904,3.818555,205.11627,30.174866,23.645294
2022-09-01 05:00:00,-3.4575043,-1.6208105,296.7953,303.32486,lubang_buaya,-6.206,106.904,3.818555,205.11627,30.174866,23.645294
2022-09-01 06:00:00,-3.291645,-1.832572,296.77063,303.7495,bundaran_hi,-6.206,106.904,3.7673926,209.1062,30.599518,23.620636
2022-09-01 06:00:00,-2.3130379,-1.770114,296.22855,302.93094,jagakarsa,-6.457,106.904,2.912636,217.426,29.780945,23.078552
2022-09-01 06:00:00,-2.8127022,-1.960887,297.4381,303.4696,kebun_jeruk,-6.206,106.653,3.4287565,214.88245,30.31961,24.288116
2022-09-01 06:00:00,-3.291645,-1.832572,296.77063,303.7495,kelapa_gading,-6.206,106.904,3.7673926,209.1062,30.599518,23.620636
2022-09-01 06:00:00,-3.291645,-1.832572,296.77063,303.7495,lubang_buaya,-6.206,106.904,3.7673926,209.1062,30.599518,23.620636
2022-09-01 07:00:00,-3.393239,-1.8927689,296.72473,302.32712,bundaran_hi,-6.206,106.904,3.88544,209.15305,29.177124,23.574738
2022-09-01 07:00:00,-2.2366533,-1.7816124,296.36017,301.96902,jagakarsa,-6.457,106.904,2.8595037,218.53918,28.81903,23.210175
2022-09-01 07:00:00,-2.8685808,-1.8745956,297.33713,303.08173,kebun_jeruk,-6.206,106.653,3.4267864,213.1643,29.931732,24.187134
2022-09-01 07:00:00,-3.393239,-1.8927689,296.72473,302.32712,kelapa_gading,-6.206,106.904,3.88544,209.15305,29.177124,23.574738
2022-09-01 07:00:00,-3.393239,-1.8927689,296.72473,302.32712,lubang_buaya,-6.206,106.904,3.88544,209.15305,29.177124,23.574738
2022-09-01 08:00:00,-3.102275,-1.9768906,297.59622,302.29163,bundaran_hi,-6.206,106.904,3.6786146,212.50688,29.141632,24.446228
2022-09-01 08:00:00,-1.9635725,-1.6786346,296.33694,300.86032,jagakarsa,-6.457,106.904,2.5832984,220.52673,27.710327,23.18695
2022-09-01 08:00:00,-2.620494,-2.0322113,297.37253,302.17645,kebun_jeruk,-6.206,106.653,3.316153,217.79382,29.026459,24.222534
2022-09-01 08:00:00,-3.102275,-1.9768906,297.59622,302.29163,kelapa_gading,-6.206,106.904,3.6786146,212.50688,29.141632,24.446228
