datetime,u_wind_10m,v_wind_10m,dewpoint_temperature_2m,temperature_2m,location_name,latitude,longitude,wind_speed_10m,wind_direction_10m,temperature_2m_c,dewpoint_temperature_2m_c
2023-05-01 00:00:00,-0.047326278,0.68831486,297.64178,298.6801,bundaran_hi,-6.206,106.904,0.6899399,93.93329,25.53012,24.49179
2023-05-01 00:00:00,0.20646553,0.8984589,296.5836,297.02365,jagakarsa,-6.457,106.904,0.92187655,77.058136,23.873657,23.433594
2023-05-01 00:00:00,-0.0035182945,0.84853214,297.74417,298.7243,kebun_jeruk,-6.206,106.653,0.8485394,90.23755,25.57431,24.594177
2023-05-01 00:00:00,-0.047326278,0.68831486,297.64178,298.6801,kelapa_gading,-6.206,106.904,0.6899399,93.93329,25.53012,24.49179
2023-05-01 00:00:00,-0.047326278,0.68831486,297.64178,298.6801,lubang_buaya,-6.206,106.904,0.6899399,93.93329,25.53012,24.49179
2023-05-01 01:00:00,0.09370315,0.055937495,297.6222,299.2365,bundaran_hi,-6.206,106.904,0.10912967,30.835724,26.086517,24.472198
2023-05-01 01:00:00,0.11117065,0.18662521,296.5116,297.77066,jagakarsa,-6.457,106.904,0.21722771,59.2182,24.620667,23.361603
2023-05-01 01:00:00,0.08492601,0.055655207,297.6817,299.29083,kebun_jeruk,-6.206,106.653,0.10153782,33.238342,26.140839,24.531708
2023-05-01 01:00:00,0.09370315,0.055937495,297.6222,299.2365,kelapa_gading,-6.206,106.904,0.10912967,30.835724,26.086517,24.472198
2023-05-01 01:00:00,0.09370315,0.055937495,297.6222,299.2365,lubang_buaya,-6.206,106.904,0.10912967,30.835724,26.086517,24.472198
2023-05-01 02:00:00,-0.123687685,-0.9496885,297.79553,301.59576,bundaran_hi,-6.206,106.904,0.9577092,262.57956,28.44577,24.645538
2023-05-01 02:00:00,-0.06193918,-0.9018064,297.2378,300.77832,jagakarsa,-6.457,106.904,0.903931,266.0709,27.628326,24.0878
2023-05-01 02:00:00,0.013225615,-0.916308,297.97955,301.67175,kebun_jeruk,-6.206,106.653,0.9164035,270.82693,28.521759,24.82956
2023-05-01 02:00:00,-0.123687685,-0.9496885,297.79553,301.59576,kelapa_gading,-6.206,106.904,0.9577092,262.57956,28.44577,24.645538
2023-05-01 02:00:00,-0.123687685,-0.9496885,297.79553,301.59576,lubang_buaya,-6.206,106.904,0.9577092,262.57956,28.44577,24.645538
2023-05-01 03:00:00,-0.2081384,-1.8860807,297.65375,302.01245,bundaran_hi,-6.206,106.904,1.8975306,263.7026,28.862457,24.503754
2023-05-01 03:00:00,-0.1490106,-1.7137251,296.9796,301.26874,jagakarsa,-6.457,106.904,1.7201912,265.03055,28.118744,23.82962
2023-05-01 03:00:00,0.19864565,-2.0561247,297.71906,302.07825,kebun_jeruk,-6.206,106.653,2.0656981,275.5183,28.928253,24.569061
2023-05-01 03:00:00,-0.2081384,-1.8860807,297.65375,302.01245,kelapa_gading,-6.206,106.904,1.8975306,263.7026,28.862457,24.503754
2023-05-01 03:00:00,-0.2081384,-1.8860807,297.65375,302.01245,lubang_buaya,-6.206,106.904,1.8975306,263.7026,28.862457,24.503754
2023-05-01 04:00:00,0.17027712,-2.278205,297.57184,302.48508,bundaran_hi,-6.206,106.904,2.2845595,274.27444,29.335083,24.421844
2023-05-01 04:00:00,0.08012056,-2.2291937,296.84497,301.69238,jagakarsa,-6.457,106.904,2.230633,272.0584,28.542389,23.694977
2023-05-01 04:00:00,0.095175266,-2.4165564,297.6819,302.44687,kebun_jeruk,-6.206,106.653,2.4184299,272.2554,29.296875,24.53189
2023-05-01 04:00:00,0.17027712,-2.278205,297.57184,302.48508,kelapa_gading,-6.206,106.904,2.2845595,274.27444,29.335083,24.421844
2023-05-01 04:00:00,0.17027712,-2.278205,297.57184,302.48508,lubang_buaya,-6.206,106.904,2.2845595,274.27444,29.335083,24.421844
2023-05-01 05:00:00,0.30871192,-1.8094263,297.41434,303.69052,bundaran_hi,-6.206,106.904,1.8355726,279.6822,30.540527,24.264343
2023-05-01 05:00:00,0.32390967,-1.72651,296.5803,303.26215,jagakarsa,-6.457,106.904,1.7566315,280.62573,30.112152,23.430298
2023-05-01 05:00:00,-0.009136286,-1.6965952,297.5829,303.75076,kebun_jeruk,-6.206,106.653,1.6966197,269.69147,30.600769,24.432892
2023-05-01 05:00:00,0.30871192,-1.8094263,297.41434,303.69052,kelapa_gading,-6.206,106.904,1.8355726,279.6822,30.540527,24.264343
2023-05-01 05:00:00,0.30871192,-1.8094263,297.41434,303.69052,lubang_buaya,-6.206,106.904,1.8355726,279.6822,30.540527,24.264343
