"Waktu","ISPU PM10","ISPU PM2.5","ISPU SO2","ISPU CO","ISPU O3","ISPU NO2","Status By PM10","Status By PM2.5","Status By SO2","Status By CO","Status By O3","Status By NO2","Critical Parameter","Overall ISPU Status"
"00:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"01:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"02:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"03:00","51","81","58","8","19","25","Sedang","Sedang","Sedang","Baik","Baik","Baik","pm25","Sedang"
"04:00","51","81","58","8","19","25","Sedang","Sedang","Sedang","Baik","Baik","Baik","pm25","Sedang"
"05:00","51","82","58","8","19","25","Sedang","Sedang","Sedang","Baik","Baik","Baik","pm25","Sedang"
"06:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"07:00","51","81","58","8","20","25","Sedang","Sedang","Sedang","Baik","Baik","Baik","pm25","Sedang"
"08:00","51","81","58","8","20","25","Sedang","Sedang","Sedang","Baik","Baik","Baik","pm25","Sedang"
"09:00","51","80","58","8","19","25","Sedang","Sedang","Sedang","Baik","Baik","Baik","pm25","Sedang"
"10:00","51","79","58","8","19","25","Sedang","Sedang","Sedang","Baik","Baik","Baik","pm25","Sedang"
"11:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"12:00","51","79","58","8","19","25","Sedang","Sedang","Sedang","Baik","Baik","Baik","pm25","Sedang"
"13:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"14:00","51","78","58","8","19","25","Sedang","Sedang","Sedang","Baik","Baik","Baik","pm25","Sedang"
"15:00","51","78","58","8","20","25","Sedang","Sedang","Sedang","Baik","Baik","Baik","pm25","Sedang"
"16:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"17:00","51","78","58","8","21","25","Sedang","Sedang","Sedang","Baik","Baik","Baik","pm25","Sedang"
"18:00","51","79","58","8","22","25","Sedang","Sedang","Sedang","Baik","Baik","Baik","pm25","Sedang"
"19:00","51","80","58","8","22","25","Sedang","Sedang","Sedang","Baik","Baik","Baik","pm25","Sedang"
"20:00","52","80","58","9","23","25","Sedang","Sedang","Sedang","Baik","Baik","Baik","pm25","Sedang"
"21:00","52","82","58","9","24","26","Sedang","Sedang","Sedang","Baik","Baik","Baik","pm25","Sedang"
"22:00","53","82","58","9","24","26","Sedang","Sedang","Sedang","Baik","Baik","Baik","pm25","Sedang"
"23:00","53","81","58","8","24","26","Sedang","Sedang","Sedang","Baik","Baik","Baik","pm25","Sedang"
