"Waktu","ISPU PM10","ISPU PM2.5","ISPU SO2","ISPU CO","ISPU O3","ISPU NO2","Status By PM10","Status By PM2.5","Status By SO2","Status By CO","Status By O3","Status By NO2","Critical Parameter","Overall ISPU Status"
"00:00","73","93","55","8","36","4","Sedang","Sedang","Sedang","Baik","Baik","Baik","pm25","Sedang"
"01:00","72","90","55","8","36","4","Sedang","Sedang","Sedang","Baik","Baik","Baik","pm25","Sedang"
"02:00","72","88","55","8","37","4","Sedang","Sedang","Sedang","Baik","Baik","Baik","pm25","Sedang"
"03:00","71","85","55","8","37","4","Sedang","Sedang","Sedang","Baik","Baik","Baik","pm25","Sedang"
"04:00","70","84","55","8","37","4","Sedang","Sedang","Sedang","Baik","Baik","Baik","pm25","Sedang"
"05:00","69","84","55","8","37","3","Sedang","Sedang","Sedang","Baik","Baik","Baik","pm25","Sedang"
"06:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"07:00","68","84","55","8","38","3","Sedang","Sedang","Sedang","Baik","Baik","Baik","pm25","Sedang"
"08:00","67","85","55","8","38","3","Sedang","Sedang","Sedang","Baik","Baik","Baik","pm25","Sedang"
"09:00","66","84","55","8","38","3","Sedang","Sedang","Sedang","Baik","Baik","Baik","pm25","Sedang"
"10:00","66","82","55","8","37","3","Sedang","Sedang","Sedang","Baik","Baik","Baik","pm25","Sedang"
"11:00","66","80","55","8","36","3","Sedang","Sedang","Sedang","Baik","Baik","Baik","pm25","Sedang"
"12:00","65","79","55","8","35","3","Sedang","Sedang","Sedang","Baik","Baik","Baik","pm25","Sedang"
"13:00","65","79","55","8","34","3","Sedang","Sedang","Sedang","Baik","Baik","Baik","pm25","Sedang"
"14:00","64","78","55","7","33","3","Sedang","Sedang","Sedang","Baik","Baik","Baik","pm25","Sedang"
"15:00","63","77","55","7","32","3","Sedang","Sedang","Sedang","Baik","Baik","Baik","pm25","Sedang"
"16:00","63","77","55","7","31","3","Sedang","Sedang","Sedang","Baik","Baik","Baik","pm25","Sedang"
"17:00","62","76","55","7","30","3","Sedang","Sedang","Sedang","Baik","Baik","Baik","pm25","Sedang"
"18:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"19:00","61","74","55","7","29","3","Sedang","Sedang","Sedang","Baik","Baik","Baik","pm25","Sedang"
"20:00","60","74","55","7","29","3","Sedang","Sedang","Sedang","Baik","Baik","Baik","pm25","Sedang"
"21:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"22:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"23:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
