"Waktu","ISPU PM10","ISPU PM2.5","ISPU SO2","ISPU CO","ISPU O3","ISPU NO2","Status By PM10","Status By PM2.5","Status By SO2","Status By CO","Status By O3","Status By NO2","Critical Parameter","Overall ISPU Status"
"00:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"01:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"02:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"03:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"04:00","52","83","32","14","18","12","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"05:00","54","83","32","14","18","13","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"06:00","55","84","32","15","18","13","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"07:00","57","87","32","15","18","12","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"08:00","58","90","32","16","19","12","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"09:00","60","93","32","16","19","13","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"10:00","61","94","32","16","18","13","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"11:00","62","94","31","16","18","13","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"12:00","63","93","31","16","17","13","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"13:00","64","93","31","16","16","14","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"14:00","65","94","31","16","15","14","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"15:00","65","94","31","16","14","14","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"16:00","65","93","31","17","13","15","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"17:00","65","94","31","17","13","15","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"18:00","65","94","30","17","12","15","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"19:00","65","94","30","18","11","16","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"20:00","65","94","30","19","11","16","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"21:00","65","95","30","21","10","15","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"22:00","65","95","31","22","10","15","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"23:00","65","95","30","21","10","14","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
