"Waktu","ISPU PM10","ISPU PM2.5","ISPU SO2","ISPU CO","ISPU O3","ISPU NO2","Status By PM10","Status By PM2.5","Status By SO2","Status By CO","Status By O3","Status By NO2","Critical Parameter","Overall ISPU Status"
"00:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"01:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"02:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"03:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"04:00","59","87","61","9","37","40","Sedang","Sedang","Sedang","Baik","Baik","Baik","pm25","Sedang"
"05:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"06:00","57","85","61","8","37","38","Sedang","Sedang","Sedang","Baik","Baik","Baik","pm25","Sedang"
"07:00","55","82","61","7","38","37","Sedang","Sedang","Sedang","Baik","Baik","Baik","pm25","Sedang"
"08:00","54","80","61","8","37","37","Sedang","Sedang","Sedang","Baik","Baik","Baik","pm25","Sedang"
"09:00","54","80","61","8","37","39","Sedang","Sedang","Sedang","Baik","Baik","Baik","pm25","Sedang"
"10:00","54","80","61","8","36","40","Sedang","Sedang","Sedang","Baik","Baik","Baik","pm25","Sedang"
"11:00","53","80","61","8","36","40","Sedang","Sedang","Sedang","Baik","Baik","Baik","pm25","Sedang"
"12:00","53","80","61","8","36","40","Sedang","Sedang","Sedang","Baik","Baik","Baik","pm25","Sedang"
"13:00","54","80","61","8","36","40","Sedang","Sedang","Sedang","Baik","Baik","Baik","pm25","Sedang"
"14:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"15:00","54","80","61","8","36","39","Sedang","Sedang","Sedang","Baik","Baik","Baik","pm25","Sedang"
"16:00","54","78","61","8","35","39","Sedang","Sedang","Sedang","Baik","Baik","Baik","pm25","Sedang"
"17:00","55","77","61","8","33","40","Sedang","Sedang","Sedang","Baik","Baik","Baik","pm25","Sedang"
"18:00","55","76","61","8","32","40","Sedang","Sedang","Sedang","Baik","Baik","Baik","pm25","Sedang"
"19:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"20:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"21:00","54","74","61","8","32","41","Sedang","Sedang","Sedang","Baik","Baik","Baik","pm25","Sedang"
"22:00","54","75","61","8","33","41","Sedang","Sedang","Sedang","Baik","Baik","Baik","pm25","Sedang"
"23:00","54","77","61","9","33","42","Sedang","Sedang","Sedang","Baik","Baik","Baik","pm25","Sedang"
