"Waktu","ISPU PM10","ISPU PM2.5","ISPU SO2","ISPU CO","ISPU O3","ISPU NO2","Status By PM10","Status By PM2.5","Status By SO2","Status By CO","Status By O3","Status By NO2","Critical Parameter","Overall ISPU Status"
"00:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"01:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"02:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"03:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"04:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"05:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"06:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"07:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"08:00","43","78","48","10","14","7","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"09:00","44","78","48","10","13","6","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"10:00","45","78","48","10","11","6","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"11:00","46","77","48","10","10","6","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"12:00","46","77","48","10","10","6","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"13:00","46","77","48","10","10","6","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"14:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"15:00","46","76","48","10","10","6","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"16:00","46","76","48","10","10","6","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"17:00","46","75","47","10","9","6","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"18:00","45","74","47","10","9","5","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"19:00","45","73","47","10","9","5","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"20:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"21:00","44","70","47","10","9","5","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"22:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"23:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
