"Waktu","ISPU PM10","ISPU PM2.5","ISPU SO2","ISPU CO","ISPU O3","ISPU NO2","Status By PM10","Status By PM2.5","Status By SO2","Status By CO","Status By O3","Status By NO2","Critical Parameter","Overall ISPU Status"
"00:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"01:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"02:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"03:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"04:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"05:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"06:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"07:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"08:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"09:00","45","69","55","15","22","11","Baik","Sedang","Sedang","Baik","Baik","Baik","pm25","Sedang"
"10:00","46","69","55","15","21","12","Baik","Sedang","Sedang","Baik","Baik","Baik","pm25","Sedang"
"11:00","47","68","55","15","20","12","Baik","Sedang","Sedang","Baik","Baik","Baik","pm25","Sedang"
"12:00","46","65","55","15","20","11","Baik","Sedang","Sedang","Baik","Baik","Baik","pm25","Sedang"
"13:00","46","65","55","15","18","11","Baik","Sedang","Sedang","Baik","Baik","Baik","pm25","Sedang"
"14:00","46","65","55","15","17","11","Baik","Sedang","Sedang","Baik","Baik","Baik","pm25","Sedang"
"15:00","45","64","55","15","15","11","Baik","Sedang","Sedang","Baik","Baik","Baik","pm25","Sedang"
"16:00","44","63","55","14","14","12","Baik","Sedang","Sedang","Baik","Baik","Baik","pm25","Sedang"
"17:00","43","63","55","14","12","12","Baik","Sedang","Sedang","Baik","Baik","Baik","pm25","Sedang"
"18:00","42","63","55","14","11","12","Baik","Sedang","Sedang","Baik","Baik","Baik","pm25","Sedang"
"19:00","41","63","55","14","10","12","Baik","Sedang","Sedang","Baik","Baik","Baik","pm25","Sedang"
"20:00","41","64","55","14","10","13","Baik","Sedang","Sedang","Baik","Baik","Baik","pm25","Sedang"
"21:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"22:00","42","66","55","14","9","13","Baik","Sedang","Sedang","Baik","Baik","Baik","pm25","Sedang"
"23:00","43","68","55","14","8","14","Baik","Sedang","Sedang","Baik","Baik","Baik","pm25","Sedang"
