"Waktu","ISPU PM10","ISPU PM2.5","ISPU SO2","ISPU CO","ISPU O3","ISPU NO2","Status By PM10","Status By PM2.5","Status By SO2","Status By CO","Status By O3","Status By NO2","Critical Parameter","Overall ISPU Status"
"00:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"01:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"02:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"03:00","59","88","59","10","18","43","Sedang","Sedang","Sedang","Baik","Baik","Baik","pm25","Sedang"
"04:00","58","86","59","10","18","43","Sedang","Sedang","Sedang","Baik","Baik","Baik","pm25","Sedang"
"05:00","57","85","59","10","18","44","Sedang","Sedang","Sedang","Baik","Baik","Baik","pm25","Sedang"
"06:00","56","84","59","10","17","44","Sedang","Sedang","Sedang","Baik","Baik","Baik","pm25","Sedang"
"07:00","55","83","59","10","17","44","Sedang","Sedang","Sedang","Baik","Baik","Baik","pm25","Sedang"
"08:00","54","84","58","10","17","45","Sedang","Sedang","Sedang","Baik","Baik","Baik","pm25","Sedang"
"09:00","53","83","58","10","16","47","Sedang","Sedang","Sedang","Baik","Baik","Baik","pm25","Sedang"
"10:00","52","80","58","10","15","48","Sedang","Sedang","Sedang","Baik","Baik","Baik","pm25","Sedang"
"11:00","51","77","58","10","13","48","Sedang","Sedang","Sedang","Baik","Baik","Baik","pm25","Sedang"
"12:00","50","75","58","10","13","48","Sedang","Sedang","Sedang","Baik","Baik","Baik","pm25","Sedang"
"13:00","48","74","58","10","13","47","Baik","Sedang","Sedang","Baik","Baik","Baik","pm25","Sedang"
"14:00","47","74","58","10","13","46","Baik","Sedang","Sedang","Baik","Baik","Baik","pm25","Sedang"
"15:00","45","73","58","10","11","45","Baik","Sedang","Sedang","Baik","Baik","Baik","pm25","Sedang"
"16:00","44","71","58","10","9","45","Baik","Sedang","Sedang","Baik","Baik","Baik","pm25","Sedang"
"17:00","43","70","58","10","8","45","Baik","Sedang","Sedang","Baik","Baik","Baik","pm25","Sedang"
"18:00","41","69","58","10","7","44","Baik","Sedang","Sedang","Baik","Baik","Baik","pm25","Sedang"
"19:00","40","69","58","10","6","44","Baik","Sedang","Sedang","Baik","Baik","Baik","pm25","Sedang"
"20:00","40","68","58","10","5","44","Baik","Sedang","Sedang","Baik","Baik","Baik","pm25","Sedang"
"21:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"22:00","38","67","58","10","5","44","Baik","Sedang","Sedang","Baik","Baik","Baik","pm25","Sedang"
"23:00","37","66","58","10","5","44","Baik","Sedang","Sedang","Baik","Baik","Baik","pm25","Sedang"
