"Waktu","ISPU PM10","ISPU PM2.5","ISPU SO2","ISPU CO","ISPU O3","ISPU NO2","Status By PM10","Status By PM2.5","Status By SO2","Status By CO","Status By O3","Status By NO2","Critical Parameter","Overall ISPU Status"
"00:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"01:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"02:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"03:00","55","67","46","8","33","9","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"04:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"05:00","56","66","46","8","34","8","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"06:00","56","65","46","8","34","8","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"07:00","56","65","46","7","34","8","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"08:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"09:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"10:00","56","67","46","8","33","10","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"11:00","56","68","46","8","34","10","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"12:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"13:00","55","68","47","8","35","10","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"14:00","55","69","46","8","35","10","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"15:00","55","69","46","8","35","10","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"16:00","55","69","46","8","34","9","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"17:00","55","67","46","8","32","9","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"18:00","54","65","45","8","32","9","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"19:00","54","63","45","8","32","9","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"20:00","53","63","45","8","32","10","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"21:00","52","62","45","8","33","10","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"22:00","51","62","45","8","33","10","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"23:00","50","61","44","8","34","9","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
