"Waktu","ISPU PM10","ISPU PM2.5","ISPU SO2","ISPU CO","ISPU O3","ISPU NO2","Status By PM10","Status By PM2.5","Status By SO2","Status By CO","Status By O3","Status By NO2","Critical Parameter","Overall ISPU Status"
"00:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"01:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"02:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"03:00","55","74","61","7","23","39","Sedang","Sedang","Sedang","Baik","Baik","Baik","pm25","Sedang"
"04:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"05:00","54","74","61","7","23","38","Sedang","Sedang","Sedang","Baik","Baik","Baik","pm25","Sedang"
"06:00","53","73","61","7","24","38","Sedang","Sedang","Sedang","Baik","Baik","Baik","pm25","Sedang"
"07:00","53","73","61","7","24","37","Sedang","Sedang","Sedang","Baik","Baik","Baik","pm25","Sedang"
"08:00","52","72","61","6","24","36","Sedang","Sedang","Sedang","Baik","Baik","Baik","pm25","Sedang"
"09:00","51","71","61","6","24","35","Sedang","Sedang","Sedang","Baik","Baik","Baik","pm25","Sedang"
"10:00","51","71","61","6","23","35","Sedang","Sedang","Sedang","Baik","Baik","Baik","pm25","Sedang"
"11:00","50","70","61","6","24","35","Sedang","Sedang","Sedang","Baik","Baik","Baik","pm25","Sedang"
"12:00","49","71","61","6","24","35","Baik","Sedang","Sedang","Baik","Baik","Baik","pm25","Sedang"
"13:00","49","71","61","6","23","35","Baik","Sedang","Sedang","Baik","Baik","Baik","pm25","Sedang"
"14:00","48","70","61","6","23","35","Baik","Sedang","Sedang","Baik","Baik","Baik","pm25","Sedang"
"15:00","48","70","61","6","23","35","Baik","Sedang","Sedang","Baik","Baik","Baik","pm25","Sedang"
"16:00","48","69","61","6","22","34","Baik","Sedang","Sedang","Baik","Baik","Baik","pm25","Sedang"
"17:00","48","69","61","6","21","34","Baik","Sedang","Sedang","Baik","Baik","Baik","pm25","Sedang"
"18:00","48","68","61","6","21","34","Baik","Sedang","Sedang","Baik","Baik","Baik","pm25","Sedang"
"19:00","48","67","61","6","21","34","Baik","Sedang","Sedang","Baik","Baik","Baik","pm25","Sedang"
"20:00","47","67","61","6","21","33","Baik","Sedang","Sedang","Baik","Baik","Baik","pm25","Sedang"
"21:00","47","66","61","6","21","32","Baik","Sedang","Sedang","Baik","Baik","Baik","pm25","Sedang"
"22:00","47","66","61","6","21","31","Baik","Sedang","Sedang","Baik","Baik","Baik","pm25","Sedang"
"23:00","47","65","61","6","22","30","Baik","Sedang","Sedang","Baik","Baik","Baik","pm25","Sedang"
