"Waktu","ISPU PM10","ISPU PM2.5","ISPU SO2","ISPU CO","ISPU O3","ISPU NO2","Status By PM10","Status By PM2.5","Status By SO2","Status By CO","Status By O3","Status By NO2","Critical Parameter","Overall ISPU Status"
"00:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"01:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"02:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"03:00","66","102","39","12","34","15","Sedang","Tidak Sehat","Baik","Baik","Baik","Baik","pm25","Tidak Sehat"
"04:00","67","102","39","12","35","14","Sedang","Tidak Sehat","Baik","Baik","Baik","Baik","pm25","Tidak Sehat"
"05:00","67","100","39","12","35","14","Sedang","Tidak Sehat","Baik","Baik","Baik","Baik","pm25","Tidak Sehat"
"06:00","68","99","39","11","36","14","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"07:00","68","97","39","11","36","13","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"08:00","69","97","39","11","37","13","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"09:00","69","97","39","11","37","14","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"10:00","68","98","39","11","36","14","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"11:00","68","98","39","12","36","13","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"12:00","68","97","38","12","35","13","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"13:00","68","97","39","12","34","14","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"14:00","68","97","39","12","33","14","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"15:00","68","97","39","12","32","14","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"16:00","69","97","39","12","32","13","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"17:00","70","97","39","12","31","13","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"18:00","71","97","39","11","31","13","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"19:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"20:00","72","97","40","11","32","12","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"21:00","72","97","40","11","32","11","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"22:00","72","95","40","10","32","10","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"23:00","72","92","40","9","32","10","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
