"Waktu","ISPU PM10","ISPU PM2.5","ISPU SO2","ISPU CO","ISPU O3","ISPU NO2","Status By PM10","Status By PM2.5","Status By SO2","Status By CO","Status By O3","Status By NO2","Critical Parameter","Overall ISPU Status"
"00:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"01:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"02:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"03:00","50","65","40","14","24","13","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"04:00","50","65","40","14","24","13","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"05:00","51","65","40","14","24","13","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"06:00","51","65","40","14","25","13","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"07:00","51","65","40","14","24","13","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"08:00","51","64","40","15","22","13","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"09:00","51","64","40","15","22","13","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"10:00","51","64","40","15","22","13","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"11:00","51","65","40","15","21","13","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"12:00","51","65","40","15","19","12","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"13:00","51","64","40","14","18","12","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"14:00","51","64","41","14","19","12","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"15:00","51","65","41","15","21","12","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"16:00","51","66","41","15","22","12","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"17:00","51","67","41","15","22","12","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"18:00","52","66","41","15","22","12","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"19:00","52","66","41","14","22","12","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"20:00","52","66","41","14","22","12","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"21:00","52","65","41","14","22","11","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"22:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"23:00","52","63","41","14","22","11","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
