"Waktu","ISPU PM10","ISPU PM2.5","ISPU SO2","ISPU CO","ISPU O3","ISPU NO2","Status By PM10","Status By PM2.5","Status By SO2","Status By CO","Status By O3","Status By NO2","Critical Parameter","Overall ISPU Status"
"00:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"01:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"02:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"03:00","44","71","56","18","18","9","Baik","Sedang","Sedang","Baik","Baik","Baik","pm25","Sedang"
"04:00","45","71","56","18","18","9","Baik","Sedang","Sedang","Baik","Baik","Baik","pm25","Sedang"
"05:00","46","72","56","18","18","9","Baik","Sedang","Sedang","Baik","Baik","Baik","pm25","Sedang"
"06:00","47","73","56","18","18","9","Baik","Sedang","Sedang","Baik","Baik","Baik","pm25","Sedang"
"07:00","48","74","56","19","18","9","Baik","Sedang","Sedang","Baik","Baik","Baik","pm25","Sedang"
"08:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"09:00","50","74","56","19","18","9","Sedang","Sedang","Sedang","Baik","Baik","Baik","pm25","Sedang"
"10:00","51","74","56","19","18","9","Sedang","Sedang","Sedang","Baik","Baik","Baik","pm25","Sedang"
"11:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"12:00","52","74","56","19","19","9","Sedang","Sedang","Sedang","Baik","Baik","Baik","pm25","Sedang"
"13:00","52","75","56","19","19","9","Sedang","Sedang","Sedang","Baik","Baik","Baik","pm25","Sedang"
"14:00","52","75","56","19","20","10","Sedang","Sedang","Sedang","Baik","Baik","Baik","pm25","Sedang"
"15:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"16:00","52","76","56","20","21","10","Sedang","Sedang","Sedang","Baik","Baik","Baik","pm25","Sedang"
"17:00","53","77","57","20","21","10","Sedang","Sedang","Sedang","Baik","Baik","Baik","pm25","Sedang"
"18:00","53","78","57","20","21","11","Sedang","Sedang","Sedang","Baik","Baik","Baik","pm25","Sedang"
"19:00","53","78","57","20","21","11","Sedang","Sedang","Sedang","Baik","Baik","Baik","pm25","Sedang"
"20:00","54","78","57","20","21","12","Sedang","Sedang","Sedang","Baik","Baik","Baik","pm25","Sedang"
"21:00","54","79","57","20","21","12","Sedang","Sedang","Sedang","Baik","Baik","Baik","pm25","Sedang"
"22:00","54","79","57","21","21","13","Sedang","Sedang","Sedang","Baik","Baik","Baik","pm25","Sedang"
"23:00","55","80","57","21","21","13","Sedang","Sedang","Sedang","Baik","Baik","Baik","pm25","Sedang"
