"Waktu","ISPU PM10","ISPU PM2.5","ISPU SO2","ISPU CO","ISPU O3","ISPU NO2","Status By PM10","Status By PM2.5","Status By SO2","Status By CO","Status By O3","Status By NO2","Critical Parameter","Overall ISPU Status"
"00:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"01:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"02:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"03:00","33","59","35","16","12","10","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"04:00","35","61","35","18","11","11","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"05:00","36","64","35","19","11","11","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"06:00","38","66","35","19","11","11","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"07:00","40","68","35","19","10","11","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"08:00","42","69","35","20","10","11","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"09:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"10:00","46","72","35","20","11","12","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"11:00","48","74","36","20","11","12","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"12:00","50","75","36","20","12","12","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"13:00","51","75","36","20","12","12","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"14:00","51","76","36","20","13","12","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"15:00","52","76","37","20","13","12","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"16:00","52","77","37","20","13","12","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"17:00","53","77","37","20","15","13","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"18:00","53","78","38","20","16","12","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"19:00","53","78","38","20","16","12","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"20:00","53","79","38","20","17","12","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"21:00","54","80","38","20","17","12","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"22:00","54","82","38","21","17","13","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"23:00","55","84","38","22","17","13","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
