"Waktu","ISPU PM10","ISPU PM2.5","ISPU SO2","ISPU CO","ISPU O3","ISPU NO2","Status By PM10","Status By PM2.5","Status By SO2","Status By CO","Status By O3","Status By NO2","Critical Parameter","Overall ISPU Status"
"00:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"01:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"02:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"03:00","33","50","39","5","10","3","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"04:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"05:00","31","48","39","5","10","3","Baik","Baik","Baik","Baik","Baik","Baik","pm25","Baik"
"06:00","30","46","39","5","10","3","Baik","Baik","Baik","Baik","Baik","Baik","pm25","Baik"
"07:00","30","45","39","4","10","3","Baik","Baik","Baik","Baik","Baik","Baik","pm25","Baik"
"08:00","29","44","39","4","10","3","Baik","Baik","Baik","Baik","Baik","Baik","pm25","Baik"
"09:00","29","42","39","4","10","3","Baik","Baik","Baik","Baik","Baik","Baik","pm25","Baik"
"10:00","28","42","39","5","9","3","Baik","Baik","Baik","Baik","Baik","Baik","pm25","Baik"
"11:00","28","42","39","5","9","3","Baik","Baik","Baik","Baik","Baik","Baik","pm25","Baik"
"12:00","27","43","39","5","9","3","Baik","Baik","Baik","Baik","Baik","Baik","pm25","Baik"
"13:00","27","43","39","5","10","3","Baik","Baik","Baik","Baik","Baik","Baik","pm25","Baik"
"14:00","27","43","39","5","10","2","Baik","Baik","Baik","Baik","Baik","Baik","pm25","Baik"
"15:00","27","43","39","5","11","3","Baik","Baik","Baik","Baik","Baik","Baik","pm25","Baik"
"16:00","27","46","40","5","11","3","Baik","Baik","Baik","Baik","Baik","Baik","pm25","Baik"
"17:00","27","48","40","5","11","3","Baik","Baik","Baik","Baik","Baik","Baik","pm25","Baik"
"18:00","27","49","40","5","11","3","Baik","Baik","Baik","Baik","Baik","Baik","pm25","Baik"
"19:00","28","47","40","5","11","3","Baik","Baik","Baik","Baik","Baik","Baik","pm25","Baik"
"20:00","29","47","40","5","11","3","Baik","Baik","Baik","Baik","Baik","Baik","pm25","Baik"
"21:00","30","49","40","5","11","3","Baik","Baik","Baik","Baik","Baik","Baik","pm25","Baik"
"22:00","31","50","40","6","11","3","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"23:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
