"Waktu","ISPU PM10","ISPU PM2.5","ISPU SO2","ISPU CO","ISPU O3","ISPU NO2","Status By PM10","Status By PM2.5","Status By SO2","Status By CO","Status By O3","Status By NO2","Critical Parameter","Overall ISPU Status"
"00:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"01:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"02:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"03:00","41","60","50","18","11","68","Baik","Sedang","Sedang","Baik","Baik","Sedang","no2","Sedang"
"04:00","43","62","50","18","11","73","Baik","Sedang","Sedang","Baik","Baik","Sedang","no2","Sedang"
"05:00","45","63","50","18","11","77","Baik","Sedang","Sedang","Baik","Baik","Sedang","no2","Sedang"
"06:00","47","64","50","19","11","80","Baik","Sedang","Sedang","Baik","Baik","Sedang","no2","Sedang"
"07:00","49","65","50","19","11","83","Baik","Sedang","Sedang","Baik","Baik","Sedang","no2","Sedang"
"08:00","50","66","50","20","11","85","Sedang","Sedang","Sedang","Baik","Baik","Sedang","no2","Sedang"
"09:00","51","67","50","20","10","88","Sedang","Sedang","Sedang","Baik","Baik","Sedang","no2","Sedang"
"10:00","51","69","50","21","10","90","Sedang","Sedang","Sedang","Baik","Baik","Sedang","no2","Sedang"
"11:00","52","70","51","21","10","92","Sedang","Sedang","Sedang","Baik","Baik","Sedang","no2","Sedang"
"12:00","53","72","51","21","11","93","Sedang","Sedang","Sedang","Baik","Baik","Sedang","no2","Sedang"
"13:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"14:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"15:00","54","74","51","21","12","92","Sedang","Sedang","Sedang","Baik","Baik","Sedang","no2","Sedang"
"16:00","55","73","51","21","11","92","Sedang","Sedang","Sedang","Baik","Baik","Sedang","no2","Sedang"
"17:00","55","73","51","21","10","92","Sedang","Sedang","Sedang","Baik","Baik","Sedang","no2","Sedang"
"18:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"19:00","55","73","51","20","9","90","Sedang","Sedang","Sedang","Baik","Baik","Sedang","no2","Sedang"
"20:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"21:00","56","72","51","19","10","90","Sedang","Sedang","Sedang","Baik","Baik","Sedang","no2","Sedang"
"22:00","55","71","51","18","10","87","Sedang","Sedang","Sedang","Baik","Baik","Sedang","no2","Sedang"
"23:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
