"Waktu","ISPU PM10","ISPU PM2.5","ISPU SO2","ISPU CO","ISPU O3","ISPU NO2","Status By PM10","Status By PM2.5","Status By SO2","Status By CO","Status By O3","Status By NO2","Critical Parameter","Overall ISPU Status"
"00:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"01:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"02:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"03:00","51","75","29","18","26","11","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"04:00","52","77","29","18","26","11","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"05:00","53","78","29","18","26","11","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"06:00","54","79","29","18","26","11","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"07:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"08:00","56","79","29","18","26","11","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"09:00","57","80","29","18","25","12","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"10:00","57","82","30","19","25","13","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"11:00","58","85","30","19","25","13","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"12:00","59","86","30","19","24","13","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"13:00","59","85","30","19","23","13","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"14:00","59","84","30","19","21","13","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"15:00","60","84","30","19","19","13","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"16:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"17:00","60","80","30","18","16","12","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"18:00","60","81","30","19","16","12","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"19:00","61","82","30","19","15","12","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"20:00","61","82","30","19","15","12","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"21:00","62","83","30","18","16","11","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"22:00","62","83","31","17","16","10","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"23:00","62","83","31","16","17","10","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
