"Waktu","ISPU PM10","ISPU PM2.5","ISPU SO2","ISPU CO","ISPU O3","ISPU NO2","Status By PM10","Status By PM2.5","Status By SO2","Status By CO","Status By O3","Status By NO2","Critical Parameter","Overall ISPU Status"
"00:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"01:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"02:00","68","91","37","13","30","12","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"03:00","67","90","37","13","30","12","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"04:00","67","89","37","13","30","12","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"05:00","66","89","37","13","30","12","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"06:00","65","87","37","13","30","12","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"07:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"08:00","64","85","37","14","29","11","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"09:00","63","84","37","14","29","12","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"10:00","63","83","38","14","28","12","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"11:00","62","81","38","14","27","12","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"12:00","61","80","38","14","27","12","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"13:00","61","80","38","14","26","12","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"14:00","60","79","38","14","25","12","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"15:00","59","79","37","14","25","12","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"16:00","59","78","38","13","26","12","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"17:00","59","78","37","14","26","12","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"18:00","58","78","38","14","26","13","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"19:00","58","78","38","13","26","12","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"20:00","58","78","38","13","27","12","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"21:00","58","77","38","13","27","12","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"22:00","58","77","38","13","26","12","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"23:00","58","76","38","13","26","13","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
