"Waktu","ISPU PM10","ISPU PM2.5","ISPU SO2","ISPU CO","ISPU O3","ISPU NO2","Status By PM10","Status By PM2.5","Status By SO2","Status By CO","Status By O3","Status By NO2","Critical Parameter","Overall ISPU Status"
"00:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"01:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"02:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"03:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"04:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"05:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"06:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"07:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"08:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"09:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"10:00","56","72","40","8","26","8","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"11:00","56","69","40","8","26","8","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"12:00","56","68","40","8","27","8","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"13:00","55","68","40","8","28","8","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"14:00","55","67","39","8","28","8","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"15:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"16:00","54","67","39","8","29","8","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"17:00","54","67","39","8","28","8","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"18:00","54","67","39","8","28","9","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"19:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"20:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"21:00","54","69","39","8","30","8","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"22:00","55","69","39","7","31","7","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"23:00","55","67","38","7","31","6","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
