"Waktu","ISPU PM10","ISPU PM2.5","ISPU SO2","ISPU CO","ISPU O3","ISPU NO2","Status By PM10","Status By PM2.5","Status By SO2","Status By CO","Status By O3","Status By NO2","Critical Parameter","Overall ISPU Status"
"00:00","56","81","62","8","38","48","Sedang","Sedang","Sedang","Baik","Baik","Baik","pm25","Sedang"
"01:00","56","80","62","8","38","47","Sedang","Sedang","Sedang","Baik","Baik","Baik","pm25","Sedang"
"02:00","56","79","62","9","37","48","Sedang","Sedang","Sedang","Baik","Baik","Baik","pm25","Sedang"
"03:00","55","80","62","9","37","50","Sedang","Sedang","Sedang","Baik","Baik","Sedang","pm25","Sedang"
"04:00","55","82","62","9","37","51","Sedang","Sedang","Sedang","Baik","Baik","Sedang","pm25","Sedang"
"05:00","55","84","62","10","37","52","Sedang","Sedang","Sedang","Baik","Baik","Sedang","pm25","Sedang"
"06:00","55","85","62","10","37","53","Sedang","Sedang","Sedang","Baik","Baik","Sedang","pm25","Sedang"
"07:00","56","86","62","9","37","52","Sedang","Sedang","Sedang","Baik","Baik","Sedang","pm25","Sedang"
"08:00","56","86","62","9","36","52","Sedang","Sedang","Sedang","Baik","Baik","Sedang","pm25","Sedang"
"09:00","56","85","62","9","36","52","Sedang","Sedang","Sedang","Baik","Baik","Sedang","pm25","Sedang"
"10:00","57","85","62","9","36","52","Sedang","Sedang","Sedang","Baik","Baik","Sedang","pm25","Sedang"
"11:00","58","85","61","9","36","51","Sedang","Sedang","Sedang","Baik","Baik","Sedang","pm25","Sedang"
"12:00","58","85","61","9","36","51","Sedang","Sedang","Sedang","Baik","Baik","Sedang","pm25","Sedang"
"13:00","58","85","61","10","36","52","Sedang","Sedang","Sedang","Baik","Baik","Sedang","pm25","Sedang"
"14:00","58","85","61","10","37","52","Sedang","Sedang","Sedang","Baik","Baik","Sedang","pm25","Sedang"
"15:00","59","86","61","10","39","52","Sedang","Sedang","Sedang","Baik","Baik","Sedang","pm25","Sedang"
"16:00","58","87","61","10","39","51","Sedang","Sedang","Sedang","Baik","Baik","Sedang","pm25","Sedang"
"17:00","59","88","61","10","40","51","Sedang","Sedang","Sedang","Baik","Baik","Sedang","pm25","Sedang"
"18:00","59","89","61","10","40","51","Sedang","Sedang","Sedang","Baik","Baik","Sedang","pm25","Sedang"
"19:00","59","89","61","10","40","51","Sedang","Sedang","Sedang","Baik","Baik","Sedang","pm25","Sedang"
"20:00","59","89","61","10","40","52","Sedang","Sedang","Sedang","Baik","Baik","Sedang","pm25","Sedang"
"21:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"22:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"23:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
