date,location_name,latitude,longitude,temperature_2m_daily_avg,temperature_2m_daily_min,temperature_2m_daily_max,temperature_2m_c_daily_avg,temperature_2m_c_daily_min,temperature_2m_c_daily_max,dewpoint_temperature_2m_daily_avg,dewpoint_temperature_2m_c_daily_avg,u_wind_10m_daily_avg,v_wind_10m_daily_avg,wind_speed_10m_daily_avg,wind_speed_10m_daily_max,wind_direction_10m_daily_avg,hourly_observations_count
1/1/2022,bundaran_hi,-6.206,106.904,300.70264,297.79248,304.6996,27.552633,24.642487,31.549591,296.44168,23.291676,3.3364954,0.6718656,3.4626694,5.1676645,73.572205,24
1/1/2022,jagakarsa,-6.457,106.904,299.49832,296.03375,303.75098,26.348318,22.883759,30.600983,295.2778,22.127794,1.7835944,0.7886783,2.0556686,3.4857197,58.74999,24
1/1/2022,kebun_jeruk,-6.206,106.653,300.77744,298.29547,304.4156,27.627436,25.145477,31.265594,296.46255,23.312551,3.2392638,1.0321803,3.4364462,4.9713435,18.984533,24
1/1/2022,kelapa_gading,-6.206,106.904,300.70264,297.79248,304.6996,27.552633,24.642487,31.549591,296.44168,23.291676,3.3364954,0.6718656,3.4626694,5.1676645,73.572205,24
1/1/2022,lubang_buaya,-6.206,106.904,300.70264,297.79248,304.6996,27.552633,24.642487,31.549591,296.44168,23.291676,3.3364954,0.6718656,3.4626694,5.1676645,73.572205,24
1/2/2022,bundaran_hi,-6.206,106.904,300.01913,296.5656,303.89874,26.869137,23.415619,30.748749,296.31815,23.168165,2.3170843,0.7912017,2.6185215,4.034057,82.21002,24
1/2/2022,jagakarsa,-6.457,106.904,298.77054,294.64258,303.89276,25.62056,21.492584,30.742767,294.9742,21.824207,0.9983544,0.9548585,1.580329,2.4110382,90.52147,24
1/2/2022,kebun_jeruk,-6.206,106.653,300.20285,296.987,303.69946,27.052858,23.837006,30.549469,296.48218,23.33217,2.729281,1.1368847,3.0401468,4.4008965,25.208288,24
1/2/2022,kelapa_gading,-6.206,106.904,300.01913,296.5656,303.89874,26.869137,23.415619,30.748749,296.31815,23.168165,2.3170843,0.7912017,2.6185215,4.034057,82.21002,24
1/2/2022,lubang_buaya,-6.206,106.904,300.01913,296.5656,303.89874,26.869137,23.415619,30.748749,296.31815,23.168165,2.3170843,0.7912017,2.6185215,4.034057,82.21002,24
1/3/2022,bundaran_hi,-6.206,106.904,300.97592,297.26056,305.3615,27.825922,24.110565,32.211517,295.71585,22.565855,0.46914414,0.45984048,1.1868448,1.7641493,150.75157,24
1/3/2022,jagakarsa,-6.457,106.904,299.65836,295.42853,304.9795,26.508366,22.278534,31.829498,294.23056,21.08056,0.18763345,0.857855,0.9813424,1.6824552,88.45396,24
1/3/2022,kebun_jeruk,-6.206,106.653,300.80212,296.64795,305.61835,27.652117,23.497955,32.468353,295.50867,22.358662,0.99513525,1.020596,1.5683303,1.9627299,43.331787,24
1/3/2022,kelapa_gading,-6.206,106.904,300.97592,297.26056,305.3615,27.825922,24.110565,32.211517,295.71585,22.565855,0.46914414,0.45984048,1.1868448,1.7641493,150.75157,24
1/3/2022,lubang_buaya,-6.206,106.904,300.97592,297.26056,305.3615,27.825922,24.110565,32.211517,295.71585,22.565855,0.46914414,0.45984048,1.1868448,1.7641493,150.75157,24
1/4/2022,bundaran_hi,-6.206,106.904,300.68387,297.6004,304.54462,27.53386,24.450409,31.394623,296.36285,23.212856,-0.25442776,-0.04984082,1.4651548,2.3729122,162.139,24
1/4/2022,jagakarsa,-6.457,106.904,299.45282,295.53656,304.41867,26.302832,22.386566,31.268677,294.91446,21.764456,-0.046984844,-0.077086344,1.2309438,2.2404497,167.40457,24
1/4/2022,kebun_jeruk,-6.206,106.653,300.89456,296.963,305.2675,27.744566,23.813019,32.117493,296.12814,22.978146,-0.15538725,-0.05133985,1.4314935,2.48509,166.67105,24
1/4/2022,kelapa_gading,-6.206,106.904,300.68387,297.6004,304.54462,27.53386,24.450409,31.394623,296.36285,23.212856,-0.25442776,-0.04984082,1.4651548,2.3729122,162.139,24
1/4/2022,lubang_buaya,-6.206,106.904,300.68387,297.6004,304.54462,27.53386,24.450409,31.394623,296.36285,23.212856,-0.25442776,-0.04984082,1.4651548,2.3729122,162.139,24
1/5/2022,bundaran_hi,-6.206,106.904,300.94608,297.87234,304.38757,27.796076,24.722351,31.23758,296.71396,23.56397,0.73314667,-0.7196442,1.433192,2.8383944,269.19183,24
1/5/2022,jagakarsa,-6.457,106.904,299.83032,295.98117,303.8269,26.680342,22.831177,30.67691,295.65817,22.508177,0.19258787,-0.310396,0.9973652,2.2351289,224.53864,24
1/5/2022,kebun_jeruk,-6.206,106.653,301.10806,297.9334,304.8097,27.958082,24.783417,31.659698,296.77072,23.620724,0.7655723,-0.5776622,1.393477,2.4519057,229.25046,24
1/5/2022,kelapa_gading,-6.206,106.904,300.94608,297.87234,304.38757,27.796076,24.722351,31.23758,296.71396,23.56397,0.73314667,-0.7196442,1.433192,2.8383944,269.19183,24
1/5/2022,lubang_buaya,-6.206,106.904,300.94608,297.87234,304.38757,27.796076,24.722351,31.23758,296.71396,23.56397,0.73314667,-0.7196442,1.433192,2.8383944,269.19183,24
1/6/2022,bundaran_hi,-6.206,106.904,299.9414,297.4304,303.58594,26.791426,24.280396,30.435944,297.04297,23.892963,1.5875752,0.3020842,2.008004,3.7296412,121.07475,24
1/6/2022,jagakarsa,-6.457,106.904,298.51453,295.50446,303.1821,25.36452,22.354462,30.032104,295.94897,22.79897,0.8352606,0.48462117,1.438427,2.4833598,135.45663,24
1/6/2022,kebun_jeruk,-6.206,106.653,300.16364,297.49368,304.5838,27.013645,24.343689,31.433807,297.06973,23.919737,1.6183406,0.4917401,1.9972669,3.5270712,109.814156,24
1/6/2022,kelapa_gading,-6.206,106.904,299.9414,297.4304,303.58594,26.791426,24.280396,30.435944,297.04297,23.892963,1.5875752,0.3020842,2.008004,3.7296412,121.07475,24
1/6/2022,lubang_buaya,-6.206,106.904,299.9414,297.4304,303.58594,26.791426,24.280396,30.435944,297.04297,23.892963,1.5875752,0.3020842,2.008004,3.7296412,121.07475,24
1/7/2022,bundaran_hi,-6.206,106.904,300.63712,297.80334,304.93616,27.48711,24.65335,31.786163,296.4329,23.28289,1.7993462,0.73337203,2.1337502,4.48239,78.23472,24
1/7/2022,jagakarsa,-6.457,106.904,299.1056,295.82166,304.27173,25.955605,22.671661,31.121735,295.07324,21.923235,0.9526699,0.901826,1.5447279,2.9558585,81.67037,24
1/7/2022,kebun_jeruk,-6.206,106.653,300.77567,297.79666,305.2298,27.625685,24.646667,32.079803,296.4675,23.317503,1.923811,1.0115618,2.2745247,4.663887,35.223145,24
1/7/2022,kelapa_gading,-6.206,106.904,300.63712,297.80334,304.93616,27.48711,24.65335,31.786163,296.4329,23.28289,1.7993462,0.73337203,2.1337502,4.48239,78.23472,24
1/7/2022,lubang_buaya,-6.206,106.904,300.63712,297.80334,304.93616,27.48711,24.65335,31.786163,296.4329,23.28289,1.7993462,0.73337203,2.1337502,4.48239,78.23472,24
1/8/2022,bundaran_hi,-6.206,106.904,300.71408,298.13446,304.1695,27.56408,24.984467,31.0195,296.8911,23.741129,1.3898677,-0.33165163,1.7624629,3.4983573,206.5173,24
1/8/2022,jagakarsa,-6.457,106.904,299.483,296.26096,303.83557,26.333015,23.110962,30.685577,295.81763,22.667635,0.7720074,0.11646851,1.2008077,2.3966012,148.46716,24
1/8/2022,kebun_jeruk,-6.206,106.653,300.92905,298.07275,304.604,27.779043,24.92276,31.45401,296.90836,23.758368,1.1931225,-0.21164683,1.4890561,3.254693,224.96426,24
1/8/2022,kelapa_gading,-6.206,106.904,300.71408,298.13446,304.1695,27.56408,24.984467,31.0195,296.8911,23.741129,1.3898677,-0.33165163,1.7624629,3.4983573,206.5173,24
1/8/2022,lubang_buaya,-6.206,106.904,300.71408,298.13446,304.1695,27.56408,24.984467,31.0195,296.8911,23.741129,1.3898677,-0.33165163,1.7624629,3.4983573,206.5173,24
1/9/2022,bundaran_hi,-6.206,106.904,300.4091,297.92578,303.19086,27.25908,24.775787,30.040863,297.18057,24.030565,1.7385628,-0.53078043,1.948848,3.7168388,237.55214,24
1/9/2022,jagakarsa,-6.457,106.904,299.1891,296.2589,303.4264,26.039095,23.108917,30.276398,295.89008,22.740088,0.9406865,0.1326679,1.3655925,2.838014,175.70114,24
1/9/2022,kebun_jeruk,-6.206,106.653,300.65894,298.4085,303.55927,27.508938,25.258514,30.409271,297.30713,24.157146,1.8711363,-0.15206142,2.0053926,3.3404062,165.85898,24
1/9/2022,kelapa_gading,-6.206,106.904,300.4091,297.92578,303.19086,27.25908,24.775787,30.040863,297.18057,24.030565,1.7385628,-0.53078043,1.948848,3.7168388,237.55214,24
1/9/2022,lubang_buaya,-6.206,106.904,300.4091,297.92578,303.19086,27.25908,24.775787,30.040863,297.18057,24.030565,1.7385628,-0.53078043,1.948848,3.7168388,237.55214,24
1/10/2022,bundaran_hi,-6.206,106.904,299.76358,297.40247,303.51105,26.6136,24.252472,30.361053,297.04858,23.898603,2.9186976,-0.9656348,3.2119415,4.6013093,253.95308,24
1/10/2022,jagakarsa,-6.457,106.904,298.49347,295.6665,303.23172,25.343489,22.51651,30.081726,296.05573,22.905731,1.44707,-0.44631892,1.6827121,2.9982474,214.61465,24
1/10/2022,kebun_jeruk,-6.206,106.653,299.9311,297.3845,303.5884,26.781113,24.234497,30.438416,297.0499,23.899908,2.6124854,-0.56028795,2.7834568,4.270991,245.97896,24
1/10/2022,kelapa_gading,-6.206,106.904,299.76358,297.40247,303.51105,26.6136,24.252472,30.361053,297.04858,23.898603,2.9186976,-0.9656348,3.2119415,4.6013093,253.95308,24
1/10/2022,lubang_buaya,-6.206,106.904,299.76358,297.40247,303.51105,26.6136,24.252472,30.361053,297.04858,23.898603,2.9186976,-0.9656348,3.2119415,4.6013093,253.95308,24
1/11/2022,bundaran_hi,-6.206,106.904,299.17783,297.39865,302.90875,26.027826,24.248657,29.758759,296.67007,23.520086,2.7893846,-0.24471903,2.951024,4.360457,194.10669,24
1/11/2022,jagakarsa,-6.457,106.904,297.9133,295.50922,303.15594,24.763294,22.359222,30.00595,295.64722,22.497234,1.7193054,-0.14635913,1.925586,3.3135583,166.54967,24
1/11/2022,kebun_jeruk,-6.206,106.653,299.2129,297.41507,303.19012,26.062906,24.265076,30.04013,296.75058,23.600601,2.057248,0.1999429,2.2611763,4.046233,148.49458,24
1/11/2022,kelapa_gading,-6.206,106.904,299.17783,297.39865,302.90875,26.027826,24.248657,29.758759,296.67007,23.520086,2.7893846,-0.24471903,2.951024,4.360457,194.10669,24
1/11/2022,lubang_buaya,-6.206,106.904,299.17783,297.39865,302.90875,26.027826,24.248657,29.758759,296.67007,23.520086,2.7893846,-0.24471903,2.951024,4.360457,194.10669,24
1/12/2022,bundaran_hi,-6.206,106.904,299.14456,297.03604,302.68652,25.994562,23.886047,29.53653,296.63437,23.484385,1.751776,-0.8916858,2.2979684,4.0684423,209.87906,24
1/12/2022,jagakarsa,-6.457,106.904,297.71472,295.58768,302.14636,24.564714,22.437683,28.996368,295.51416,22.364174,0.91841596,-0.56257564,1.4859102,2.919527,218.59691,24
1/12/2022,kebun_jeruk,-6.206,106.653,299.2115,297.01477,303.05774,26.061495,23.864777,29.907745,296.74008,23.590078,1.1263354,-0.9603878,1.8127038,3.7485442,206.63762,24
1/12/2022,kelapa_gading,-6.206,106.904,299.14456,297.03604,302.68652,25.994562,23.886047,29.53653,296.63437,23.484385,1.751776,-0.8916858,2.2979684,4.0684423,209.87906,24
1/12/2022,lubang_buaya,-6.206,106.904,299.14456,297.03604,302.68652,25.994562,23.886047,29.53653,296.63437,23.484385,1.751776,-0.8916858,2.2979684,4.0684423,209.87906,24
1/13/2022,bundaran_hi,-6.206,106.904,299.2748,297.24265,302.08398,26.124807,24.092651,28.93399,296.75946,23.609465,1.3105452,-0.80832464,1.9773006,3.7430398,212.7226,24
1/13/2022,jagakarsa,-6.457,106.904,298.09805,295.66388,301.9148,24.948046,22.513885,28.764801,295.72488,22.574883,0.62096936,-0.5795855,1.3395278,2.6856763,219.80568,24
1/13/2022,kebun_jeruk,-6.206,106.653,299.4452,297.1971,302.49835,26.2952,24.04712,29.348358,296.85776,23.707756,0.6690835,-0.7347313,1.5719275,3.577558,217.68745,24
1/13/2022,kelapa_gading,-6.206,106.904,299.2748,297.24265,302.08398,26.124807,24.092651,28.93399,296.75946,23.609465,1.3105452,-0.80832464,1.9773006,3.7430398,212.7226,24
1/13/2022,lubang_buaya,-6.206,106.904,299.2748,297.24265,302.08398,26.124807,24.092651,28.93399,296.75946,23.609465,1.3105452,-0.80832464,1.9773006,3.7430398,212.7226,24
1/14/2022,bundaran_hi,-6.206,106.904,299.55133,297.5857,302.20834,26.40135,24.4357,29.05835,297.02026,23.87028,1.1816328,-0.42909992,1.8963135,3.5885165,168.31973,24
1/14/2022,jagakarsa,-6.457,106.904,298.15665,295.7271,301.2019,25.006662,22.577118,28.05191,295.94843,22.798445,0.7740928,-0.35342285,1.3978629,2.6903331,165.13753,24
1/14/2022,kebun_jeruk,-6.206,106.653,299.58337,297.41827,302.6244,26.433392,24.26828,29.474396,297.13263,23.982645,0.6931021,-0.3826184,1.6366943,3.2756798,157.62437,24
1/14/2022,kelapa_gading,-6.206,106.904,299.55133,297.5857,302.20834,26.40135,24.4357,29.05835,297.02026,23.87028,1.1816328,-0.42909992,1.8963135,3.5885165,168.31973,24
1/14/2022,lubang_buaya,-6.206,106.904,299.55133,297.5857,302.20834,26.40135,24.4357,29.05835,297.02026,23.87028,1.1816328,-0.42909992,1.8963135,3.5885165,168.31973,24
1/15/2022,bundaran_hi,-6.206,106.904,299.55405,297.5353,302.09833,26.404062,24.385315,28.948334,297.0635,23.913507,1.4500223,-0.59795177,1.818485,4.5507946,191.35594,24
1/15/2022,jagakarsa,-6.457,106.904,298.0752,295.8837,300.9416,24.925192,22.733704,27.791595,296.08795,22.937962,0.82249415,-0.24811727,1.263821,3.0215406,158.14114,24
1/15/2022,kebun_jeruk,-6.206,106.653,299.62595,297.45422,302.21103,26.47596,24.30423,29.061035,297.14584,23.995832,0.9242283,-0.63799405,1.4642313,4.266486,193.28214,24
1/15/2022,kelapa_gading,-6.206,106.904,299.55405,297.5353,302.09833,26.404062,24.385315,28.948334,297.0635,23.913507,1.4500223,-0.59795177,1.818485,4.5507946,191.35594,24
1/15/2022,lubang_buaya,-6.206,106.904,299.55405,297.5353,302.09833,26.404062,24.385315,28.948334,297.0635,23.913507,1.4500223,-0.59795177,1.818485,4.5507946,191.35594,24
1/16/2022,bundaran_hi,-6.206,106.904,299.62708,297.55554,302.10388,26.477076,24.405548,28.953888,297.45697,24.306986,1.0091046,-0.82184446,1.6806377,3.769108,194.34505,24
1/16/2022,jagakarsa,-6.457,106.904,298.2703,295.97397,301.16772,25.120296,22.823975,28.01773,296.3916,23.241604,0.621183,-0.44447592,1.307206,2.7857487,146.29263,24
1/16/2022,kebun_jeruk,-6.206,106.653,299.7588,297.62872,302.40445,26.608795,24.47873,29.254456,297.6439,24.493883,0.5464381,-0.7741501,1.4457431,3.5969238,190.80725,24
1/16/2022,kelapa_gading,-6.206,106.904,299.62708,297.55554,302.10388,26.477076,24.405548,28.953888,297.45697,24.306986,1.0091046,-0.82184446,1.6806377,3.769108,194.34505,24
1/16/2022,lubang_buaya,-6.206,106.904,299.62708,297.55554,302.10388,26.477076,24.405548,28.953888,297.45697,24.306986,1.0091046,-0.82184446,1.6806377,3.769108,194.34505,24
1/17/2022,bundaran_hi,-6.206,106.904,300.21002,297.8609,303.1731,27.060017,24.710907,30.023102,297.03125,23.881266,2.3643177,-1.0717784,2.7646508,4.0073953,235.61905,24
1/17/2022,jagakarsa,-6.457,106.904,298.9761,296.45245,303.11542,25.826113,23.30246,29.965424,296.07605,22.926062,1.4686012,-0.55789655,1.7477467,2.7109394,240.84941,24
1/17/2022,kebun_jeruk,-6.206,106.653,300.4492,297.80313,303.76764,27.299189,24.653137,30.617645,297.12228,23.972298,1.970829,-0.81446517,2.3113332,3.4722123,254.15768,24
1/17/2022,kelapa_gading,-6.206,106.904,300.21002,297.8609,303.1731,27.060017,24.710907,30.023102,297.03125,23.881266,2.3643177,-1.0717784,2.7646508,4.0073953,235.61905,24
1/17/2022,lubang_buaya,-6.206,106.904,300.21002,297.8609,303.1731,27.060017,24.710907,30.023102,297.03125,23.881266,2.3643177,-1.0717784,2.7646508,4.0073953,235.61905,24
1/18/2022,bundaran_hi,-6.206,106.904,299.0613,297.46973,301.15842,25.91132,24.319733,28.008423,296.82687,23.676872,2.3472688,-0.87527436,2.6524522,3.4283667,237.71046,24
1/18/2022,jagakarsa,-6.457,106.904,297.80756,296.10263,300.41122,24.657549,22.952637,27.26123,295.84204,22.692057,1.312377,-0.59878397,1.6000886,2.350875,237.8107,24
1/18/2022,kebun_jeruk,-6.206,106.653,299.1347,297.55762,301.38986,25.984701,24.407623,28.239868,296.94864,23.798643,1.6429294,-0.68331957,1.9804744,2.9378526,225.07417,24
1/18/2022,kelapa_gading,-6.206,106.904,299.0613,297.46973,301.15842,25.91132,24.319733,28.008423,296.82687,23.676872,2.3472688,-0.87527436,2.6524522,3.4283667,237.71046,24
1/18/2022,lubang_buaya,-6.206,106.904,299.0613,297.46973,301.15842,25.91132,24.319733,28.008423,296.82687,23.676872,2.3472688,-0.87527436,2.6524522,3.4283667,237.71046,24
1/19/2022,bundaran_hi,-6.206,106.904,299.49152,297.0731,302.39972,26.341516,23.923096,29.249725,296.5091,23.359087,3.248463,-0.42539975,3.4749887,4.5831494,189.02881,24
1/19/2022,jagakarsa,-6.457,106.904,298.11688,295.6637,301.66754,24.9669,22.513702,28.517548,295.49985,22.349844,1.9332622,-0.40305978,2.0936809,3.1482508,215.87808,24
1/19/2022,kebun_jeruk,-6.206,106.653,299.67297,297.2807,302.68872,26.52299,24.130707,29.538727,296.51886,23.368868,2.636284,-0.0935884,2.8741608,3.7418625,165.27373,24
1/19/2022,kelapa_gading,-6.206,106.904,299.49152,297.0731,302.39972,26.341516,23.923096,29.249725,296.5091,23.359087,3.248463,-0.42539975,3.4749887,4.5831494,189.02881,24
1/19/2022,lubang_buaya,-6.206,106.904,299.49152,297.0731,302.39972,26.341516,23.923096,29.249725,296.5091,23.359087,3.248463,-0.42539975,3.4749887,4.5831494,189.02881,24
1/20/2022,bundaran_hi,-6.206,106.904,298.57083,296.84113,300.90176,25.420826,23.691132,27.75177,295.65408,22.504099,2.2067714,0.8364788,2.473528,3.570484,81.73724,24
1/20/2022,jagakarsa,-6.457,106.904,297.04105,295.07278,300.2097,23.891066,21.92279,27.059692,294.68704,21.537035,1.5029984,0.69774497,1.7855312,2.8273795,103.05252,24
1/20/2022,kebun_jeruk,-6.206,106.653,298.63553,297.04062,301.09146,25.485527,23.890625,27.941467,295.89954,22.749556,1.6870474,1.0683811,2.1293023,3.169229,77.807396,24
1/20/2022,kelapa_gading,-6.206,106.904,298.57083,296.84113,300.90176,25.420826,23.691132,27.75177,295.65408,22.504099,2.2067714,0.8364788,2.473528,3.570484,81.73724,24
1/20/2022,lubang_buaya,-6.206,106.904,298.57083,296.84113,300.90176,25.420826,23.691132,27.75177,295.65408,22.504099,2.2067714,0.8364788,2.473528,3.570484,81.73724,24
1/21/2022,bundaran_hi,-6.206,106.904,299.7166,297.32803,302.57803,26.566633,24.17804,29.42804,296.5348,23.384806,2.0501792,-1.1640697,2.7104976,4.5863385,255.80511,24
1/21/2022,jagakarsa,-6.457,106.904,298.42334,295.65692,302.23596,25.273344,22.506927,29.085968,295.70483,22.55485,1.4148486,-0.6582092,1.7754935,3.4982955,232.72389,24
1/21/2022,kebun_jeruk,-6.206,106.653,299.83356,297.47263,302.99243,26.683567,24.322632,29.842438,296.68658,23.536575,1.6828346,-1.0501151,2.3866656,3.9648726,238.27306,24
1/21/2022,kelapa_gading,-6.206,106.904,299.7166,297.32803,302.57803,26.566633,24.17804,29.42804,296.5348,23.384806,2.0501792,-1.1640697,2.7104976,4.5863385,255.80511,24
1/21/2022,lubang_buaya,-6.206,106.904,299.7166,297.32803,302.57803,26.566633,24.17804,29.42804,296.5348,23.384806,2.0501792,-1.1640697,2.7104976,4.5863385,255.80511,24
1/22/2022,bundaran_hi,-6.206,106.904,299.49713,297.64206,301.9742,26.347143,24.492065,28.824219,296.7756,23.62562,1.9692155,0.08591116,2.2815561,3.2588246,170.14853,24
1/22/2022,jagakarsa,-6.457,106.904,298.20093,295.8842,301.6155,25.05094,22.734192,28.465515,295.75552,22.605513,1.1168678,0.24602577,1.4401691,2.1724718,164.24261,24
1/22/2022,kebun_jeruk,-6.206,106.653,299.60037,297.62634,302.3056,26.450365,24.476349,29.15561,296.83517,23.685194,1.5919114,0.1494401,1.9662522,2.8241167,158.95436,24
1/22/2022,kelapa_gading,-6.206,106.904,299.49713,297.64206,301.9742,26.347143,24.492065,28.824219,296.7756,23.62562,1.9692155,0.08591116,2.2815561,3.2588246,170.14853,24
1/22/2022,lubang_buaya,-6.206,106.904,299.49713,297.64206,301.9742,26.347143,24.492065,28.824219,296.7756,23.62562,1.9692155,0.08591116,2.2815561,3.2588246,170.14853,24
1/23/2022,bundaran_hi,-6.206,106.904,301.05414,298.126,304.86996,27.904146,24.976013,31.71997,296.74423,23.594225,2.4933524,0.40720284,2.778515,4.2262135,133.35887,24
1/23/2022,jagakarsa,-6.457,106.904,299.77533,296.4276,304.9192,26.625345,23.277618,31.769196,295.80432,22.654333,1.3387046,0.8071457,1.7635751,2.4848125,107.33935,24
1/23/2022,kebun_jeruk,-6.206,106.653,301.19006,298.2943,304.89825,28.040075,25.144318,31.74826,296.8315,23.681507,2.4424453,0.75811183,2.7470422,3.938173,96.033165,24
1/23/2022,kelapa_gading,-6.206,106.904,301.05414,298.126,304.86996,27.904146,24.976013,31.71997,296.74423,23.594225,2.4933524,0.40720284,2.778515,4.2262135,133.35887,24
1/23/2022,lubang_buaya,-6.206,106.904,301.05414,298.126,304.86996,27.904146,24.976013,31.71997,296.74423,23.594225,2.4933524,0.40720284,2.778515,4.2262135,133.35887,24
1/24/2022,bundaran_hi,-6.206,106.904,301.06842,298.28506,305.18442,27.918432,25.13507,32.034424,296.72223,23.572248,3.2534363,0.6043574,3.4308121,4.899559,104.14783,24
1/24/2022,jagakarsa,-6.457,106.904,300.07755,296.81424,305.33255,26.927546,23.664246,32.182556,295.59286,22.442873,1.9488335,0.7308389,2.2230623,3.1950996,69.79802,24
1/24/2022,kebun_jeruk,-6.206,106.653,301.14597,298.4238,305.0453,27.995958,25.273804,31.895294,296.93307,23.783066,3.0328407,1.1168231,3.328731,4.921914,38.43179,24
1/24/2022,kelapa_gading,-6.206,106.904,301.06842,298.28506,305.18442,27.918432,25.13507,32.034424,296.72223,23.572248,3.2534363,0.6043574,3.4308121,4.899559,104.14783,24
1/24/2022,lubang_buaya,-6.206,106.904,301.06842,298.28506,305.18442,27.918432,25.13507,32.034424,296.72223,23.572248,3.2534363,0.6043574,3.4308121,4.899559,104.14783,24
1/25/2022,bundaran_hi,-6.206,106.904,300.37262,298.17422,303.15912,27.222637,25.024231,30.009125,296.9563,23.806288,3.0288482,-0.5579761,3.1949742,5.0744853,232.09358,24
1/25/2022,jagakarsa,-6.457,106.904,299.43906,296.48978,303.05347,26.289053,23.339783,29.903473,296.04477,22.894766,1.9915313,-0.0385595,2.104544,3.4990075,138.87917,24
1/25/2022,kebun_jeruk,-6.206,106.653,300.46454,298.22842,303.51318,27.314556,25.07843,30.36319,297.078,23.927996,2.6189952,-0.003223164,2.7672822,4.5157003,139.49858,24
1/25/2022,kelapa_gading,-6.206,106.904,300.37262,298.17422,303.15912,27.222637,25.024231,30.009125,296.9563,23.806288,3.0288482,-0.5579761,3.1949742,5.0744853,232.09358,24
1/25/2022,lubang_buaya,-6.206,106.904,300.37262,298.17422,303.15912,27.222637,25.024231,30.009125,296.9563,23.806288,3.0288482,-0.5579761,3.1949742,5.0744853,232.09358,24
1/26/2022,bundaran_hi,-6.206,106.904,299.81247,297.84995,302.37814,26.662464,24.699951,29.22815,297.13278,23.9828,2.437372,-0.83394086,2.7196136,4.516062,258.49155,24
1/26/2022,jagakarsa,-6.457,106.904,298.3955,296.13632,301.49274,25.245518,22.986328,28.342743,295.85406,22.704071,1.5660443,-0.4606934,1.8916125,3.0630758,176.19221,24
1/26/2022,kebun_jeruk,-6.206,106.653,299.84482,297.76196,302.80402,26.694834,24.611969,29.654022,297.33945,24.18944,1.8593526,-0.51738775,2.1890507,3.725937,146.5568,24
1/26/2022,kelapa_gading,-6.206,106.904,299.81247,297.84995,302.37814,26.662464,24.699951,29.22815,297.13278,23.9828,2.437372,-0.83394086,2.7196136,4.516062,258.49155,24
1/26/2022,lubang_buaya,-6.206,106.904,299.81247,297.84995,302.37814,26.662464,24.699951,29.22815,297.13278,23.9828,2.437372,-0.83394086,2.7196136,4.516062,258.49155,24
1/27/2022,bundaran_hi,-6.206,106.904,300.6526,298.0938,303.77,27.502583,24.943817,30.619995,297.03918,23.889177,1.8178228,-0.6497544,2.2909057,4.5104327,218.74344,24
1/27/2022,jagakarsa,-6.457,106.904,299.38364,296.1245,303.85242,26.233656,22.974518,30.702423,295.7851,22.63511,1.2106775,-0.15078306,1.5972427,3.0561807,186.57892,24
1/27/2022,kebun_jeruk,-6.206,106.653,300.91086,298.1015,304.2245,27.760878,24.951508,31.074493,297.13766,23.987679,1.4378135,-0.48119405,1.9388791,3.8964913,217.3254,24
1/27/2022,kelapa_gading,-6.206,106.904,300.6526,298.0938,303.77,27.502583,24.943817,30.619995,297.03918,23.889177,1.8178228,-0.6497544,2.2909057,4.5104327,218.74344,24
1/27/2022,lubang_buaya,-6.206,106.904,300.6526,298.0938,303.77,27.502583,24.943817,30.619995,297.03918,23.889177,1.8178228,-0.6497544,2.2909057,4.5104327,218.74344,24
1/28/2022,bundaran_hi,-6.206,106.904,300.34888,297.7,303.91055,27.198885,24.550018,30.76056,296.69662,23.546623,1.6915056,-0.49701938,1.972473,4.0908384,258.5596,24
1/28/2022,jagakarsa,-6.457,106.904,298.982,295.93265,303.65485,25.831995,22.782654,30.504852,295.5352,22.385199,0.9596716,0.11180558,1.2533922,2.7570088,160.00125,24
1/28/2022,kebun_jeruk,-6.206,106.653,300.46472,297.63214,304.04578,27.314741,24.482147,30.895782,296.78452,23.634537,1.5889201,-0.10863966,1.7769184,3.7589052,206.25609,24
1/28/2022,kelapa_gading,-6.206,106.904,300.34888,297.7,303.91055,27.198885,24.550018,30.76056,296.69662,23.546623,1.6915056,-0.49701938,1.972473,4.0908384,258.5596,24
1/28/2022,lubang_buaya,-6.206,106.904,300.34888,297.7,303.91055,27.198885,24.550018,30.76056,296.69662,23.546623,1.6915056,-0.49701938,1.972473,4.0908384,258.5596,24
1/29/2022,bundaran_hi,-6.206,106.904,300.0785,297.44235,303.22122,26.9285,24.292358,30.071228,296.9108,23.760792,1.0184356,-0.8252789,1.6710299,3.4594617,195.16237,24
1/29/2022,jagakarsa,-6.457,106.904,299.03256,295.56445,303.4028,25.882555,22.41446,30.252808,295.6223,22.472313,0.7200663,-0.5022875,1.3556426,2.5080373,204.50806,24
1/29/2022,kebun_jeruk,-6.206,106.653,300.23172,297.46112,303.36023,27.081736,24.311127,30.210236,296.95773,23.80775,0.640009,-0.8763181,1.4476119,3.1558933,203.02928,24
1/29/2022,kelapa_gading,-6.206,106.904,300.0785,297.44235,303.22122,26.9285,24.292358,30.071228,296.9108,23.760792,1.0184356,-0.8252789,1.6710299,3.4594617,195.16237,24
1/29/2022,lubang_buaya,-6.206,106.904,300.0785,297.44235,303.22122,26.9285,24.292358,30.071228,296.9108,23.760792,1.0184356,-0.8252789,1.6710299,3.4594617,195.16237,24
