datetime,ISPU_PM25,temp,dew,humidity,precip,windspeed,AOD,year,month,day
2022-02-26,41.4,26.066645,23.065514,83.6,0.0,3.100067,0.341463414634146,2022,2,26
2022-02-27,40.5,26.367147,23.222734,82.9,0.0,3.186256,0.335365853658537,2022,2,27
2022-02-28,38.52,26.944998,23.185396,79.9,0.0,3.2835379,0.329268292682927,2022,2,28
2022-03-01,24.55,26.173344,23.14106,83.4,0.0,3.638159,0.323170731707317,2022,3,1
2022-03-02,48.32,26.78915,23.05419,80.0,0.0,4.2302384,0.317073170731707,2022,3,2
2022-03-03,46.2,27.352705,23.593073,80.0,0.0,3.198971,0.310975609756098,2022,3,3
2022-03-04,45.76,26.721218,23.665255,83.4,0.0,1.2385331,0.304878048780488,2022,3,4
2022-03-05,55.05,26.472837,23.604507,84.3,0.0,2.0124676,0.298780487804878,2022,3,5
2022-03-06,48.81,26.77475,23.500189,82.3,0.0,3.0684867,0.292682926829268,2022,3,6
2022-03-07,37.28,26.97051,23.787748,82.8,0.0,2.461234,0.286585365853659,2022,3,7
2022-03-08,57.8,27.17702,23.839827,82.0,0.0,1.9608316,0.280487804878049,2022,3,8
2022-03-09,67.32,26.740038,23.905825,84.5,0.0,1.2555335,0.274390243902439,2022,3,9
2022-03-10,83.89,27.21123,23.969393,82.5,0.0,1.2614174,0.268292682926829,2022,3,10
2022-03-11,97.35,26.804903,24.14039,85.4,0.0,2.61554,0.26219512195122,2022,3,11
2022-03-12,49.0,26.652674,24.180311,86.3,0.0,2.769349,0.25609756097561,2022,3,12
2022-03-13,47.29,26.91551,24.40951,86.2,0.0,1.701346,0.25,2022,3,13
2022-03-14,73.9,27.24816,24.540485,85.2,0.0,1.2617444,0.264137931034483,2022,3,14
2022-03-15,71.16,26.21501,23.900578,87.1,0.0,1.5106003,0.278275862068965,2022,3,15
2022-03-16,15.3,27.526674,24.228926,82.3,0.0,1.5898372,0.292413793103448,2022,3,16
2022-03-17,91.86,27.730661,24.495848,82.6,0.0,1.5931683,0.306551724137931,2022,3,17
2022-03-18,77.76,27.79656,24.284224,81.2,0.0,2.1396098,0.320689655172414,2022,3,18
2022-03-19,34.0,28.083172,23.566843,76.5,0.0,2.7350125,0.334827586206897,2022,3,19
2022-03-20,42.75,28.246183,23.235033,74.3,0.0,3.3498926,0.348965517241379,2022,3,20
2022-03-21,27.67,27.967598,23.400423,76.3,0.0,3.337098,0.363103448275862,2022,3,21
2022-03-22,38.06,27.906727,23.87775,78.8,0.0,2.4611251,0.377241379310345,2022,3,22
2022-03-23,52.5,26.619152,23.564127,83.4,0.0,2.4668012,0.391379310344828,2022,3,23
2022-03-24,45.4,27.839853,23.665201,78.1,0.0,1.5224811,0.40551724137931,2022,3,24
2022-03-25,96.74,27.910587,24.399889,81.3,0.0,1.1318182,0.394666666666667,2022,3,25
2022-03-26,82.12,26.384352,23.590776,84.7,0.0,1.5359516,0.346333333333333,2022,3,26
2022-03-27,70.81,27.21364,23.758175,81.4,0.0,2.4399962,0.298,2022,3,27
2022-03-28,59.5,27.28676,23.650305,80.6,0.0,1.8524188,0.249666666666667,2022,3,28
2022-03-29,64.95,27.852129,23.801016,78.7,0.0,1.8047692,0.201333333333333,2022,3,29
2022-03-30,81.43,28.089045,23.532831,76.3,0.0,1.223738,0.153,2022,3,30
2022-03-31,117.75,27.438026,23.733171,80.3,0.0,1.5823822,0.187285714285714,2022,3,31
2022-04-01,97.32,27.23009,23.552778,80.4,0.0,1.2853768,0.243115384615385,2022,4,1
2022-04-02,77.15,27.472677,23.812742,80.5,0.0,2.3345237,0.313307692307692,2022,4,2
2022-04-03,49.19,26.494814,23.440046,83.3,0.0,2.0113177,0.3835,2022,4,3
2022-04-04,54.36,27.766895,23.439342,77.3,0.0,1.83546,0.453692307692308,2022,4,4
2022-04-05,82.14,27.018923,23.472406,81.0,0.0,1.4155238,0.523884615384616,2022,4,5
2022-04-06,66.13,27.272123,23.543097,80.1,0.0,1.6154131,0.579904761904762,2022,4,6
2022-04-07,68.82,27.5024,23.293371,77.9,0.0,2.2285118,0.614666666666667,2022,4,7
2022-04-08,61.89,27.420237,23.252634,78.0,0.0,2.2521563,0.649428571428571,2022,4,8
2022-04-09,62.75,27.54414,23.216732,77.3,0.0,1.2579805,0.684190476190476,2022,4,9
2022-04-10,95.75,27.307095,23.513523,79.8,0.0,1.076168,0.6975,2022,4,10
2022-04-11,84.86,27.024315,23.821857,82.7,0.0,1.5243813,0.643,2022,4,11
2022-04-12,94.57,27.097334,23.764202,82.0,0.0,1.268867,0.593,2022,4,12
2022-04-13,103.47,27.723072,23.516373,77.9,0.0,1.2210507,0.543,2022,4,13
2022-04-14,86.05,27.924929,23.921598,78.9,0.0,1.5498433,0.493,2022,4,14
2022-04-15,78.4,27.825596,23.884125,79.2,0.0,1.632867,0.443,2022,4,15
2022-04-16,78.5,28.32548,23.786013,76.4,0.0,1.228145,0.393,2022,4,16
2022-04-17,98.16,28.48626,24.442764,78.8,0.0,2.2192721,0.343,2022,4,17
2022-04-18,72.05,27.885988,24.334044,81.1,0.0,1.8117269,0.293,2022,4,18
2022-04-19,57.79,27.092316,24.100199,83.7,0.0,1.7405981,0.342,2022,4,19
2022-04-20,73.47,27.40837,23.910347,81.3,0.0,2.0860868,0.529,2022,4,20
2022-04-21,56.3,26.014082,23.678183,87.0,0.0,1.1347677,0.613,2022,4,21
2022-04-22,98.25,25.972368,23.598682,86.8,0.0,1.451268,0.501125,2022,4,22
2022-04-23,78.1,27.629799,24.246725,81.8,0.0,1.2529207,0.459,2022,4,23
2022-04-24,72.5,27.699907,24.169651,81.1,0.0,1.3351078,0.489,2022,4,24
2022-04-25,71.76,27.690168,24.082565,80.8,0.0,1.287255,0.539,2022,4,25
2022-04-26,74.15,28.211767,24.130465,78.6,0.0,1.5090318,0.481307692307692,2022,4,26
2022-04-27,54.67,26.42663,23.876057,85.9,0.0,2.0503101,0.423615384615385,2022,4,27
2022-04-28,24.86,27.181974,24.018484,82.9,0.0,2.8814416,0.320384615384615,2022,4,28
2022-04-29,18.48,27.637478,24.334274,82.2,0.0,1.6827224,0.572307692307692,2022,4,29
