datetime,ISPU PM2.5,temp,dew,humidity,precip,windspeed,AOD
6/25/2023,61.47,26.690,23.781,84.1,26.232,1.253,0.284
6/26/2023,61.41,27.070,23.452,80.6,0,1.308,0.133
6/27/2023,61.36,27.460,23.379,78.5,5.549,1.095,0.898
6/28/2023,61.31,28.039,23.163,74.9,1.131,1.282,0.247
6/29/2023,61.26,28.076,23.650,76.9,22.075,1.033,0.313
6/30/2023,61.2,28.291,23.773,76.5,0,0.959,0.347
7/1/2023,61.15,27.950,23.669,77.6,0.053,1.120,0.256
7/2/2023,61.1,27.547,23.844,80.3,0,1.578,0.164
7/3/2023,61.04,27.684,23.393,77.5,0,1.112,0.073
7/4/2023,60.99,27.854,23.411,76.8,0,1.173,0.246
7/5/2023,60.94,28.172,23.552,76.1,0.857,0.952,0.199
7/6/2023,60.88,26.643,23.971,85.3,4.006,1.285,0.391
7/7/2023,60.83,26.098,23.580,86,5.67,1.482,0.263
7/8/2023,60.78,26.503,23.848,85.4,8.691,1.673,0.262
7/9/2023,60.73,27.720,23.607,78.3,0,2.404,0.120
7/10/2023,60.67,27.068,23.819,82.4,1.26,1.936,0.015
7/11/2023,60.62,27.573,23.192,77.1,0,1.415,0.060
7/12/2023,60.57,27.885,23.441,76.8,0.829,1.109,0.108
7/13/2023,60.51,27.627,22.928,75.6,0.071,1.473,0.167
7/14/2023,60.46,27.613,23.351,77.6,0.086,1.203,0.226
7/15/2023,60.41,27.590,23.395,77.9,0,1.381,0.285
7/16/2023,60.35,27.377,23.571,79.8,0,1.139,0.344
7/17/2023,60.3,27.717,22.603,73.7,0,1.932,0.403
7/18/2023,60.25,27.277,21.510,70.8,0,2.221,0.462
7/19/2023,60.2,27.546,20.942,67.3,0,1.665,0.522
7/20/2023,60.14,27.338,20.682,67,0,1.307,0.533
7/21/2023,60.09,28.006,22.060,70.2,0,1.692,0.473
7/22/2023,60.04,28.066,22.049,69.9,0,1.260,0.412
7/23/2023,59.98,28.101,22.403,71.2,0,1.733,0.352
7/24/2023,59.93,26.519,23.206,82.1,4.697,1.318,0.292
7/25/2023,59.88,27.156,23.549,80.7,0,1.178,0.231
7/26/2023,59.82,27.203,23.175,78.7,0.289,1.185,0.171
7/27/2023,59.77,27.863,22.831,74.1,0,1.160,0.168
7/28/2023,59.72,27.970,21.369,67.4,0,1.977,0.202
7/29/2023,59.67,27.539,21.691,70.5,0,2.459,0.236
7/30/2023,59.61,27.689,21.199,67.8,0,1.605,0.271
7/31/2023,59.56,27.431,20.860,67.4,0,2.609,0.305
8/1/2023,59.51,28.331,21.929,68.3,0,2.614,0.340
8/2/2023,59.45,27.772,23.417,77.2,6.171,1.285,0.374
8/3/2023,59.4,27.831,23.718,78.4,0.557,1.384,0.408
8/4/2023,59.35,28.396,23.541,75,0,1.786,0.443
8/5/2023,59.29,28.129,22.192,70.2,0,1.753,0.477
8/6/2023,59.24,27.977,22.271,71.2,0,1.383,0.408
8/7/2023,59.19,28.077,22.793,73,0.2,1.442,0.339
8/8/2023,59.14,28.094,22.829,73.1,0,2.081,0.269
8/9/2023,59.08,28.028,22.893,73.7,0,2.784,0.253
8/10/2023,59.03,28.000,22.337,71.4,0,1.672,0.447
8/11/2023,58.98,28.011,22.088,70.3,0,1.663,0.556
8/12/2023,58.92,27.591,20.957,67.2,0,1.902,0.536
8/13/2023,58.87,27.822,21.549,68.7,0,1.726,0.515
8/14/2023,58.82,27.891,21.278,67.3,0,1.679,0.495
8/15/2023,58.76,28.304,21.563,66.9,0,1.431,0.475
8/16/2023,58.71,28.265,21.512,66.8,0,1.526,0.455
8/17/2023,58.66,28.127,21.502,67.3,0,1.820,0.434
8/18/2023,58.61,28.184,21.770,68.2,0,1.718,0.414
8/19/2023,58.55,28.354,22.137,69.1,0,1.876,0.394
8/20/2023,58.5,28.737,22.513,69.1,0,1.579,0.373
8/21/2023,58.45,28.149,21.667,67.9,0,1.680,0.353
8/22/2023,58.39,28.119,21.560,67.6,0,1.923,0.350
8/23/2023,58.34,28.109,22.067,69.8,0,1.732,0.418
8/24/2023,58.29,28.362,22.687,71.4,0,2.189,0.421
8/25/2023,58.23,28.682,23.115,71.9,0,1.309,0.409
8/26/2023,58.18,28.535,22.827,71.3,0,1.255,0.396
8/27/2023,58.13,27.861,22.642,73.3,12.754,1.247,0.384
8/28/2023,58.08,27.448,22.126,72.8,0.452,1.229,0.415
8/29/2023,58.02,27.828,21.572,68.8,0,1.986,0.418
8/30/2023,57.97,27.617,21.661,70,0,1.781,0.451
8/31/2023,57.92,27.823,21.149,67.1,0,1.451,0.491
9/1/2023,57.86,27.965,22.024,70.2,0,1.755,0.443
9/2/2023,57.81,28.051,21.823,69,0,1.958,0.395
9/3/2023,57.76,27.768,20.640,65.2,0,1.397,0.348
9/4/2023,57.71,27.284,19.739,63.4,0,2.134,0.721
9/5/2023,57.65,27.455,20.119,64.3,0,2.261,0.628
9/6/2023,9.16,28.409,21.046,64.4,0,1.847,0.628
9/7/2023,90.86,28.345,22.198,69.4,0,1.744,0.627
9/8/2023,82.62,28.619,22.713,70.4,0,1.688,1.210
9/9/2023,78,28.205,22.037,69.2,0,1.361,0.228
9/10/2023,74.5,27.918,21.751,69.2,0,1.450,0.303
9/11/2023,73.83,28.295,20.971,64.5,0,1.764,0.377
9/12/2023,73.57,28.900,21.106,62.8,0,2.232,0.452
9/13/2023,74.74,28.502,21.817,67.2,0,1.814,0.593
9/14/2023,69.25,28.328,21.290,65.7,0,1.817,0.997
9/15/2023,72.53,28.421,21.374,65.7,0,1.882,1.400
9/16/2023,76.47,28.531,22.285,69,0,2.099,0.630
9/17/2023,29.19,28.900,22.365,67.8,0,1.531,0.251
9/18/2023,38.2,28.909,22.830,69.8,0.007,1.105,0.738
9/19/2023,80.3,28.000,23.189,75.2,2,1.202,0.867
9/20/2023,77.81,28.901,22.837,69.8,0.4,1.511,0.540
9/21/2023,76,28.418,23.091,72.9,0.453,1.554,0.435
9/22/2023,72.7,28.656,21.184,64,0,1.600,0.455
9/23/2023,67.33,27.945,21.275,67.1,0,1.722,0.576
9/24/2023,66.84,28.178,21.294,66.3,0,1.380,0.393
9/25/2023,75.32,29.148,21.090,61.9,0,1.676,0.564
9/26/2023,75.37,28.675,21.055,63.5,0,1.700,0.536
9/27/2023,75.63,28.928,19.839,58,0,2.019,0.845
9/28/2023,83.53,29.083,20.145,58.6,0,2.639,0.418
9/29/2023,82.67,29.320,20.812,60.2,0,1.977,0.767
9/30/2023,84.2,28.801,22.499,68.8,0,1.473,0.509
10/1/2023,84.39,28.465,22.489,70.1,0,1.874,0.435
10/2/2023,76.5,28.693,21.752,66.2,0,1.680,0.504
10/3/2023,68.95,28.562,22.257,68.7,0,1.619,0.573
10/4/2023,67.55,28.845,22.728,69.6,0,1.523,0.232
10/5/2023,65.28,28.668,23.345,73,0,2.195,0.517
10/6/2023,72.05,28.754,23.614,73.8,0,1.253,0.572
10/7/2023,84.8,28.836,23.828,74.4,0,1.327,0.177
10/8/2023,79.67,29.112,23.175,70.4,0,1.563,0.109
10/9/2023,80.95,29.375,23.216,69.5,0,2.938,0.332
10/10/2023,63,29.717,22.961,67.1,0,1.949,0.020
10/11/2023,63.2,29.591,23.238,68.7,0.007,1.618,0.627
10/12/2023,72.69,29.573,23.048,68,0,1.795,0.326
10/13/2023,75.7,29.574,22.982,67.8,0.1,1.283,0.282
10/14/2023,76.79,29.693,22.720,66.2,0,1.433,0.238
10/15/2023,67.39,29.600,22.451,65.5,0,1.617,0.705
10/16/2023,69.12,29.957,22.957,66.2,0,1.698,1.173
10/17/2023,77.06,30.251,21.916,61.1,0,2.395,0.644
10/18/2023,85,29.662,22.084,63.8,0,2.383,0.136
10/19/2023,74.05,29.620,22.599,66,0,3.342,0.148
10/20/2023,58.33,29.129,23.075,69.9,0,1.416,0.159
10/21/2023,72.38,29.881,22.521,64.7,0,1.468,0.170
10/22/2023,4.22,29.183,22.835,68.7,0,0.999,0.182
10/23/2023,28.68,29.314,22.002,64.8,0,1.476,0.193
10/24/2023,53.14,29.060,22.573,68.1,0,1.469,0.205
10/25/2023,70.9,28.610,22.895,71.3,5.682,1.033,0.216
10/26/2023,82.37,29.208,22.869,68.7,0,1.401,0.227
10/27/2023,81.39,29.465,22.865,67.7,0,1.418,0.217
10/28/2023,74.85,29.647,21.822,62.9,0,2.347,0.080
10/29/2023,69.63,29.575,21.985,63.8,0,1.969,0.505
10/30/2023,69.47,30.096,22.153,62.5,0,1.344,0.479
10/31/2023,27.9,29.764,23.251,68.1,4.727,1.296,0.253
11/1/2023,100.16,28.857,23.760,74,1.286,1.346,0.102
11/2/2023,77.06,29.019,23.760,73.3,0,1.234,0.079
11/3/2023,99.57,28.568,23.978,76.3,0.377,1.396,0.056
11/4/2023,102.14,27.813,23.655,78.2,6.935,1.659,0.034
11/5/2023,73.05,27.386,24.245,83,17.124,1.520,0.348
11/6/2023,84,28.567,24.158,77.1,0.343,1.439,0.606
11/7/2023,86.75,29.498,23.614,70.7,0,1.505,0.687
11/8/2023,79.76,29.306,23.898,72.7,0,1.381,0.768
11/9/2023,89.8,28.976,23.767,73.5,0,1.556,0.506
11/10/2023,92.47,28.823,24.031,75.4,1.758,1.271,0.527
11/11/2023,91.89,28.208,23.934,77.7,3.565,1.774,0.266
11/12/2023,81.05,28.119,23.789,77.4,3.119,1.203,0.281
11/13/2023,84.14,29.006,24.270,75.7,0,1.475,0.606
11/14/2023,78.8,28.073,24.706,82,16.76,1.343,0.874
11/15/2023,67.38,28.348,24.055,77.6,16.493,1.205,0.656
11/16/2023,77.13,28.861,24.171,75.8,10.413,1.306,0.939
11/17/2023,79.11,28.677,24.701,79.1,0.221,1.098,1.587
11/18/2023,75.06,28.363,24.417,79.2,0.229,1.183,0.512
11/19/2023,62.78,28.889,24.452,77,3.894,1.673,0.671
11/20/2023,71.11,28.956,23.849,74,1.364,1.542,0.566
11/21/2023,80.2,28.826,24.377,76.9,6.343,1.220,0.538
11/22/2023,69.79,29.185,24.356,75.3,14.309,1.309,0.735
11/23/2023,81.1,28.397,24.323,78.6,0,1.153,0.481
11/24/2023,112.29,27.788,24.605,82.9,15.431,1.422,0.374
11/25/2023,97.84,25.861,23.764,88.2,23.603,1.573,0.399
11/26/2023,72.81,27.815,23.710,78.4,10.815,1.127,0.519
11/27/2023,77.74,26.767,24.190,85.8,2.057,1.283,0.280
11/28/2023,86.05,27.807,24.293,81.2,2.189,1.180,0.625
11/29/2023,88.32,28.063,24.478,80.9,5.514,1.280,0.371
11/30/2023,61.58,27.445,24.262,82.8,21.408,0.928,1.416
12/1/2023,68.57,26.513,24.257,87.5,2.352,1.395,0.720
12/2/2023,76,27.793,24.142,80.6,0.715,1.609,0.492
12/3/2023,68.83,27.287,24.224,83.4,0.254,1.208,0.397
12/4/2023,70,26.236,23.981,87.4,6.334,1.180,0.445
12/5/2023,97.89,28.024,24.018,78.9,0,1.155,0.463
12/6/2023,90.86,27.829,24.433,81.8,0,1.321,1.208
12/7/2023,79.65,28.621,24.476,78.3,0.007,1.208,0.433
12/8/2023,74.89,28.120,24.385,80.2,1.396,1.555,0.480
12/9/2023,81,27.875,24.346,81.2,0,1.252,0.355
12/10/2023,78.35,28.295,24.377,79.3,0,1.269,0.149
12/11/2023,79.5,28.362,24.269,78.5,0,1.200,0.092
12/12/2023,83.21,28.208,24.140,78.6,0,1.426,0.461
12/13/2023,68.8,29.135,23.205,70.4,0,1.569,0.240
12/14/2023,73.37,28.973,23.351,71.7,0,1.794,0.486
12/15/2023,81.71,29.083,22.935,69.5,0,1.616,0.394
12/16/2023,75.17,28.908,22.730,69.3,0,1.964,0.213
12/17/2023,79.65,29.385,22.067,64.8,0,1.855,0.660
12/18/2023,70.17,29.551,22.453,65.7,0,2.003,0.179
12/19/2023,68.05,29.040,21.593,64.2,0,2.210,0.100
12/20/2023,69.11,28.907,19.729,57.7,0,2.335,0.435
12/21/2023,65.33,28.997,20.457,60,0,2.090,0.377
12/22/2023,74,29.923,20.818,58.2,0,1.450,0.377
12/23/2023,84.32,30.213,22.838,64.7,0,1.340,0.377
12/24/2023,105.42,29.215,24.043,73.7,0.026,1.343,0.377
12/25/2023,87.63,27.842,23.877,79.1,21.064,1.265,0.377
12/26/2023,88.14,27.588,24.239,82,0,1.187,0.377
12/27/2023,88.64,27.621,24.562,83.4,5.354,1.255,0.377
12/28/2023,80.67,28.734,24.403,77.5,0,1.198,0.377
12/29/2023,82.68,28.177,24.793,81.9,1.029,1.335,0.377
12/30/2023,85.75,27.801,24.892,84.2,5.532,1.342,0.377
12/31/2023,89.6,27.517,24.544,83.9,1.553,1.433,0.377
1/1/2024,100.44,28.234,25.036,82.8,1.682,1.243,0.377
1/2/2024,71.33,28.140,25.034,83.3,0,1.004,0.377
1/3/2024,57.65,27.245,24.836,86.7,9.324,1.572,0.377
1/4/2024,57.17,26.154,24.274,89.4,24.449,1.729,0.377
1/5/2024,63.08,27.162,24.055,83.2,18.618,1.334,0.377
1/6/2024,69,27.510,24.337,82.9,1.781,1.262,0.377
1/7/2024,84.4,26.781,24.171,85.6,0.044,1.719,0.377
1/8/2024,61.67,27.076,24.418,85.4,0,1.459,0.377
1/9/2024,79.83,27.969,24.223,80.1,0,1.629,0.377
1/10/2024,71.32,27.766,24.571,82.8,6.437,2.193,0.377
1/11/2024,60.61,26.992,24.410,85.8,25.925,2.623,0.377
1/12/2024,30.14,27.281,24.048,82.5,0.604,3.231,0.377
1/13/2024,46.43,27.724,24.138,80.9,17.736,2.319,0.377
1/14/2024,62.71,27.966,24.625,82.1,0.069,1.724,0.377
1/15/2024,79,28.158,24.462,80.4,0,2.557,0.011
1/16/2024,47.67,28.567,24.031,76.5,0,2.761,0.035
1/17/2024,51.39,27.381,24.274,83.2,4.098,2.668,0.059
1/18/2024,39.04,27.305,24.084,82.6,10.679,3.404,0.082
1/19/2024,26.7,25.735,23.793,89,18.951,3.299,0.106
1/20/2024,28.89,28.211,23.647,76.3,1.26,3.553,0.220
1/21/2024,46.89,27.597,23.959,80.6,6.182,3.645,0.258
1/22/2024,27,28.469,23.685,75.4,0.026,3.621,0.297
1/23/2024,35.85,28.258,23.865,77.1,0.04,3.229,0.336
1/24/2024,45.87,27.832,24.019,79.8,0,3.168,0.369
1/25/2024,57.85,28.575,24.137,77,0,2.124,0.393
1/26/2024,53.21,27.746,24.622,83.1,0.079,1.422,0.417
1/27/2024,38.38,26.240,24.182,88.5,31.103,1.128,0.441
1/28/2024,62.24,26.886,24.508,86.8,19.938,1.427,0.445
1/29/2024,53.75,26.885,24.417,86.4,19.423,0.876,0.148
1/30/2024,63.81,26.577,24.493,88.4,34.867,1.277,0.090
1/31/2024,46.24,26.736,24.335,86.7,59.596,1.742,0.137
2/1/2024,76.53,26.824,24.410,86.7,4.237,1.888,0.087
2/2/2024,70.37,27.809,24.390,81.7,28.681,2.748,0.466
2/3/2024,48.85,26.482,24.341,88.1,0.017,2.448,0.357
2/4/2024,28.06,27.019,24.115,84.2,10.523,1.954,0.356
2/5/2024,60.29,27.092,24.333,84.9,1.692,1.707,0.683
2/6/2024,74.63,26.056,23.648,86.6,10.33,2.509,1.137
2/7/2024,54.63,27.304,23.890,81.7,0,1.935,0.363
2/8/2024,65.05,28.038,24.266,80,0,1.674,0.387
2/9/2024,73.06,28.238,24.447,79.9,0,1.363,0.396
2/10/2024,64.74,27.342,24.276,83.4,11.28,1.713,0.405
2/11/2024,67.7,27.738,24.292,81.6,0,1.876,0.414
2/12/2024,55.88,27.938,24.481,81.5,5.091,2.143,0.455
2/13/2024,53.65,28.315,24.640,80.5,12.875,1.795,0.367
2/14/2024,36.39,27.423,24.314,83.2,118.858,1.476,0.348
2/15/2024,53.88,27.424,25.043,86.9,5.51,1.209,0.329
2/16/2024,77.57,27.044,25.064,88.9,0,1.518,0.310
2/17/2024,70.94,27.039,24.771,87.4,21.333,1.375,0.291
2/18/2024,56.95,27.482,24.663,84.6,0.045,1.493,0.111
2/19/2024,75.39,27.900,24.815,83.4,2.772,1.274,0.194
2/20/2024,72.68,28.377,25.221,83.1,0,1.227,0.276
2/21/2024,69.98,28.037,24.955,83.4,0.293,1.838,0.355
2/22/2024,67.27,29.065,24.783,77.8,1.603,2.877,0.433
2/23/2024,64.56,29.027,24.530,76.7,0,2.318,0.510
2/24/2024,61.85,27.785,24.663,83.2,0.229,2.157,0.296
2/25/2024,59.15,27.027,24.589,86.5,11.372,1.587,0.444
2/26/2024,56.44,27.884,24.526,82,14.047,1.581,0.458
2/27/2024,53.73,27.815,24.711,83.2,0,1.281,0.472
2/28/2024,51.03,26.968,24.671,87.3,52.39,1.164,0.487
2/29/2024,48.32,26.533,24.471,88.5,71.369,1.118,0.501
3/1/2024,45.61,26.563,24.488,88.43709677,0.033,1.124,0.515
3/2/2024,42.91,26.592,24.505,88.37419355,10.586,1.131,0.529
3/3/2024,40.2,26.622,24.522,88.31129032,3.757,1.137,0.544
3/4/2024,37.49,26.652,24.540,88.2483871,0.722,1.144,0.558
3/5/2024,34.79,26.682,24.557,88.18548387,0,1.151,0.572
3/6/2024,36.27,26.711,24.574,88.12258065,1.649,1.157,0.587
3/7/2024,28.86,26.741,24.591,88.05967742,0.151,1.164,0.593
3/8/2024,25.63,26.771,24.608,87.99677419,0,1.170,0.571
3/9/2024,44.33,26.801,24.626,87.93387097,41.529,1.177,0.548
3/10/2024,83.81,26.831,24.643,87.87096774,0.754,1.184,0.525
3/11/2024,64.52,26.860,24.660,87.80806452,18.783,1.190,0.502
3/12/2024,55.57,26.890,24.677,87.74516129,0.158,1.197,0.481
3/13/2024,63.76,26.920,24.695,87.68225806,17.57,1.203,0.466
3/14/2024,61.28,26.950,24.712,87.61935484,10.068,1.210,0.451
3/15/2024,47.05,26.979,24.729,87.55645161,27.97,1.217,0.435
3/16/2024,29.5,27.009,24.746,87.49354839,24.165,1.223,0.420
3/17/2024,39.05,27.039,24.763,87.43064516,21.173,1.230,0.405
3/18/2024,38.95,27.069,24.781,87.36774194,0.462,1.236,0.390
3/19/2024,48.33,27.099,24.798,87.30483871,0,1.243,0.375
3/20/2024,52.9,27.128,24.815,87.24193548,0,1.249,0.359
3/21/2024,59.31,27.158,24.832,87.17903226,0,1.256,0.344
3/22/2024,52.32,27.188,24.850,87.11612903,82.438,1.263,0.329
3/23/2024,72,27.218,24.867,87.05322581,0,1.269,0.314
3/24/2024,82.3,27.247,24.884,86.99032258,0.171,1.276,0.299
3/25/2024,67.1,27.277,24.901,86.92741935,0.384,1.282,0.283
3/26/2024,78.79,27.307,24.918,86.86451613,0.429,1.289,0.268
3/27/2024,87.58,27.337,24.936,86.8016129,0.721,1.296,0.253
3/28/2024,97.65,27.366,24.953,86.73870968,2.1,1.302,0.238
3/29/2024,104.45,27.396,24.970,86.67580645,2.1,1.309,0.223
3/30/2024,87.94,27.426,24.987,86.61290323,8.5,1.315,0.207
3/31/2024,93.63,27.456,25.005,86.55,6.7,1.322,0.192
4/1/2024,105.11,27.486,25.022,86.48709677,4.5,1.329,0.208
4/2/2024,115.9,27.515,25.039,86.42419355,0.878,1.335,0.272
4/3/2024,96.71,27.545,25.056,86.36129032,6.848,1.342,0.335
4/4/2024,83.31,27.575,25.073,86.2983871,1.289,1.348,0.373
4/5/2024,119.95,27.605,25.091,86.23548387,2.49,1.355,0.310
4/6/2024,86.39,27.634,25.108,86.17258065,0.453,1.362,0.453
4/7/2024,77.17,27.664,25.125,86.10967742,0,1.368,0.594
4/8/2024,72.12,27.694,25.142,86.04677419,0,1.375,0.641
4/9/2024,67.08,27.724,25.160,85.98387097,1.764,1.381,0.600
4/10/2024,62.04,27.754,25.177,85.92096774,0.417,1.388,0.425
4/11/2024,57,27.783,25.194,85.85806452,0,1.394,0.604
4/12/2024,51.52,27.813,25.211,85.79516129,39.85,1.401,0.449
4/13/2024,61.38,27.843,25.228,85.73225806,1.218,1.408,0.415
4/14/2024,55.29,27.873,25.246,85.66935484,5.724,1.414,0.698
4/15/2024,37,27.902,25.263,85.60645161,0.62,1.421,0.589
4/16/2024,43.53,27.932,25.280,85.54354839,0.257,1.427,0.550
4/17/2024,50.05,27.962,25.297,85.48064516,20.72,1.434,0.512
4/18/2024,56.58,27.992,25.314,85.41774194,5.064,1.441,0.474
4/19/2024,63.11,28.022,25.332,85.35483871,0,1.447,0.437
4/20/2024,69.64,28.051,25.349,85.29193548,2.072,1.454,0.440
4/21/2024,76.16,28.081,25.366,85.22903226,7.564,1.460,0.520
4/22/2024,82.69,28.111,25.383,85.16612903,0.428,1.467,0.266
4/23/2024,77.68,28.141,25.401,85.10322581,1.183,1.474,0.298
4/24/2024,79.05,28.170,25.418,85.04032258,9.56,1.480,0.377
4/25/2024,60.69,28.200,25.435,84.97741935,10.077,1.487,0.443
4/26/2024,42.33,28.230,25.452,84.91451613,10.163,1.493,0.365
4/27/2024,74.22,28.260,25.469,84.8516129,8.526,1.500,0.287
4/28/2024,70.94,28.289,25.487,84.78870968,2.658,1.507,0.209
4/29/2024,67.25,28.319,25.504,84.72580645,0,1.513,0.561
4/30/2024,70.84,28.349,25.521,84.66290323,2.106,1.520,0.535
5/1/2024,67.47,28.379,25.538,84.6,2.507,1.526,0.510
5/2/2024,73.2,28.815,25.576,82.7,0.171,1.714,0.555
5/3/2024,92.6,28.490,25.173,82.3,0.171,1.275,0.301
5/4/2024,90.95,28.366,24.265,78.5,0.857,0.959,0.332
5/5/2024,89.3,28.838,24.655,78.2,0,1.097,0.289
5/6/2024,87.64,28.549,24.153,77.1,0.514,1.098,0.496
5/7/2024,106.89,28.995,24.049,74.7,0,1.283,0.274
5/8/2024,106.11,28.782,24.013,75.5,0.1,1.296,0.299
5/9/2024,110.38,28.766,24.773,79.1,0,1.722,0.325
5/10/2024,84.2,29.146,25.100,78.9,0.026,2.189,0.350
5/11/2024,81.15,28.568,25.007,81.1,1.508,1.563,0.332
5/12/2024,88.06,29.275,24.859,77.2,0,2.319,0.302
5/13/2024,72.74,28.690,25.004,80.5,1.714,1.175,0.273
5/14/2024,96.82,27.652,24.925,85.1,14.424,1.149,0.244
5/15/2024,95.35,28.855,24.653,78.1,1.122,1.879,0.215
5/16/2024,99.7,28.649,24.819,79.8,0,1.171,0.186
5/17/2024,92.11,28.604,24.263,77.4,1.893,1.268,0.156
5/18/2024,100.05,28.772,24.479,77.7,0,1.370,0.127
5/19/2024,95.74,29.042,24.372,76,0.171,1.232,0.098
5/20/2024,93.71,29.198,23.918,73.3,0,1.561,0.069
5/21/2024,101.68,29.175,24.339,75.2,0,1.004,0.071
5/22/2024,108.48,28.657,24.837,79.9,0,1.043,0.096
5/23/2024,75,27.825,24.921,84.3,0.073,1.769,0.120
5/24/2024,82.15,27.799,25.074,85.1,2.213,1.724,0.144
5/25/2024,58,26.585,24.395,87.8,12.124,1.412,0.168
5/26/2024,88.75,28.490,24.927,81.1,0,1.784,0.192
5/27/2024,94.79,29.134,24.969,78.3,0,1.436,0.216
5/28/2024,109.46,29.012,24.852,78.3,0.109,1.608,0.240
5/29/2024,91.95,29.061,24.821,77.9,0,1.548,0.264
5/30/2024,86.83,28.926,24.873,78.8,0,1.170,0.289
5/31/2024,81.7,28.782,25.074,80.4,0,1.221,0.313
6/1/2024,76.58,27.883,24.899,83.9,0,1.008,0.337
6/2/2024,71.46,28.230,24.952,82.4,0,1.103,0.361
6/3/2024,66.33,27.342,25.013,87.1,8.116,1.008,0.385
6/4/2024,95.55,27.847,24.683,83,4.543,1.453,0.409
6/5/2024,127.06,28.456,24.434,78.9,0,0.916,0.433
6/6/2024,85.3,28.392,24.130,77.7,0,1.786,0.457
6/7/2024,99.28,28.178,24.012,78.2,4.296,1.436,0.481
6/8/2024,110.05,28.499,24.334,78.2,0,1.585,0.506
6/9/2024,100.83,27.471,24.394,83.3,1.372,1.267,0.530
6/10/2024,102.12,28.479,24.828,80.7,0.429,1.210,0.491
6/11/2024,89.62,27.064,24.606,86.4,12.495,1.464,0.199
6/12/2024,92,27.201,24.290,84.1,0.017,1.444,0.236
6/13/2024,71.11,27.376,24.562,84.7,0,1.641,0.259
6/14/2024,67.61,27.833,24.442,81.8,0,0.999,0.282
6/15/2024,56.05,27.964,24.491,81.5,0,1.215,0.021
6/16/2024,75.16,27.578,24.719,84.5,73.471,1.189,0.192
6/17/2024,76.05,28.065,24.252,79.8,0.171,1.573,0.291
6/18/2024,117.06,27.346,24.349,83.7,1.543,1.179,0.389
6/19/2024,116.72,28.092,23.959,78.3,0,2.332,0.305
6/20/2024,89.28,27.865,22.834,74.1,0,1.968,0.190
6/21/2024,106,28.215,23.254,74.5,0,1.234,0.117
6/22/2024,105.24,27.333,23.204,78.2,0,1.173,0.136
6/23/2024,99.35,28.061,22.392,71.4,0,1.684,0.452
6/24/2024,101.71,28.157,23.801,77.3,0,1.331,0.284
6/25/2024,88.25,26.438,23.894,85.9,15.52,1.583,0.080
6/26/2024,88.19,28.118,24.457,80.6,0,2.478,0.078
6/27/2024,76.44,27.921,24.845,83.4,1.8,2.164,0.464
6/28/2024,69.78,27.460,25.062,86.8,1.823,1.672,0.232
6/29/2024,84.22,26.733,23.992,85,14.773,1.261,0.398
6/30/2024,67.76,27.960,23.935,78.8,0,1.109,0.401
7/1/2024,89.05,27.266,24.504,84.9,0,1.462,0.295
7/2/2024,78.9,27.177,24.055,83.1,0.581,1.511,0.313
7/3/2024,117.14,27.626,23.826,79.8,4.293,1.255,0.160
7/4/2024,89.78,26.482,23.941,86,15.002,1.536,0.321
7/5/2024,76.05,26.074,23.669,86.6,5.025,2.835,0.215
7/6/2024,49.05,25.039,23.245,89.8,57.513,2.840,0.296
7/7/2024,37.83,26.931,23.736,82.7,3.584,2.002,0.376
7/8/2024,44.7,27.314,24.160,82.9,15.58,1.378,0.403
7/9/2024,51.56,27.439,24.021,81.7,16.242,2.285,0.430
7/10/2024,58.42,27.279,23.602,80.4,0,1.724,0.152
7/11/2024,65.28,27.872,23.183,75.7,0,1.146,0.201
7/12/2024,72.14,26.898,21.583,72.7,0,1.523,0.187
7/13/2024,79,26.704,21.070,71.3,0,1.341,0.173
7/14/2024,85.87,26.404,20.479,69.9,0,1.568,0.159
7/15/2024,92.73,26.915,20.222,66.8,0,1.309,0.235
7/16/2024,97.11,27.239,21.568,71.2,0,1.542,0.312
7/17/2024,98.32,27.737,22.927,75.1,0,1.733,0.339
7/18/2024,88.83,27.848,23.408,76.8,0,1.642,0.170
7/19/2024,91.22,27.553,22.820,75.4,0,1.971,0.028
7/20/2024,92.61,28.009,22.246,70.9,0,1.350,0.019
7/21/2024,54.5,28.239,22.888,72.8,0,1.547,0.033
7/22/2024,64,28.018,22.453,71.8,0,1.319,0.047
7/23/2024,86.82,27.581,21.932,71.4,0,1.621,0.062
7/24/2024,95.05,27.811,22.355,72.2,0,1.118,0.076
7/25/2024,84.44,27.382,22.555,75,0,1.156,0.090
7/26/2024,87,27.802,22.752,74,0,1.636,0.098
7/27/2024,92.58,28.253,22.885,72.7,0,1.988,0.095
7/28/2024,99.94,28.412,22.582,70.7,0,1.362,0.092
7/29/2024,97.11,28.010,22.512,72.1,0,1.788,0.089
7/30/2024,101.17,28.030,21.913,69.4,0,1.551,0.086
7/31/2024,110.61,28.236,22.719,72,0,1.868,0.039
8/1/2024,105.88,27.697,23.098,76.1,0,1.310,0.044
8/2/2024,96.15,27.286,23.527,80,4.035,1.174,0.120
8/3/2024,70.89,26.969,23.731,82.5,9.085,1.313,0.195
8/4/2024,81.56,27.709,23.648,78.6,0.733,0.997,0.271
8/5/2024,41.83,26.906,23.168,80,19.502,1.162,0.270
8/6/2024,78.16,27.918,22.750,73.5,0,1.582,0.218
8/7/2024,96.39,27.636,22.748,74.8,0,1.620,0.166
