datetime,ISPU PM2.5,temp,dew,humidity,precip,windspeed,AOD
2/15/2022,66.53,27.415396,23.184523,77.7,2.107,1.1562783,0.325458333333333
2/16/2022,73.1,27.240946,23.3271,79.2,47.031,1.3079185,0.26025
2/17/2022,68,26.362787,23.82194,86,0.031,1.423229,0.195041666666667
2/18/2022,67.87,25.918774,23.978256,89.1,2.825,1.6584896,0.684695652173913
2/19/2022,67.73,26.676472,23.87572,84.6,2.33,1.2943008,0.541434782608696
2/20/2022,67.6,26.7885,24.11386,85.3,0.862,1.3813571,0.398173913043478
2/21/2022,67.47,27.187986,23.55181,80.6,0.015,1.7054008,0.254913043478261
2/22/2022,67.33,27.428617,23.567602,79.5,2.994,1.9709973,0.111652173913043
2/23/2022,67.2,27.198757,23.10533,78.4,15.886,3.1404893,0.233
2/24/2022,48.24,27.17061,22.28182,74.7,3.036,2.986756,0.533
2/25/2022,41.45,26.041971,22.637938,81.5,3.025,3.0680034,0.244
2/26/2022,34,26.066645,23.065514,83.6,0.061,3.100067,0.346341463414634
2/27/2022,37.79,26.367147,23.222734,82.9,1.162,3.186256,0.340243902439024
2/28/2022,32.67,26.944998,23.185396,79.9,3.78,3.2835379,0.334146341463415
3/1/2022,36.75,26.173344,23.14106,83.4,16.326,3.638159,0.328048780487805
3/2/2022,36.32,26.78915,23.05419,80,6.232,4.2302384,0.321951219512195
3/3/2022,36.15,27.352705,23.593073,80,0.006,3.198971,0.315853658536585
3/4/2022,40.14,26.721218,23.665255,83.4,3.316,1.2385331,0.309756097560976
3/5/2022,51.53,26.472837,23.604507,84.3,12.151,2.0124676,0.303658536585366
3/6/2022,38.38,26.77475,23.500189,82.3,0.63,3.0684867,0.297560975609756
3/7/2022,5.28,26.97051,23.787748,82.8,0.002,2.461234,0.291463414634146
3/8/2022,37.6,27.17702,23.839827,82,0.585,1.9608316,0.285365853658537
3/9/2022,63.74,26.740038,23.905825,84.5,0,1.2555335,0.279268292682927
3/10/2022,77.05,27.21123,23.969393,82.5,0.082,1.2614174,0.273170731707317
3/11/2022,90.6,26.804903,24.14039,85.4,8.067,2.61554,0.267073170731707
3/12/2022,51.58,26.652674,24.180311,86.3,34.203,2.769349,0.260975609756098
3/13/2022,54.43,26.91551,24.40951,86.2,2.997,1.701346,0.254878048780488
3/14/2022,69.25,27.24816,24.540485,85.2,3.309,1.2617444,0.252827586206896
3/15/2022,70.26,26.21501,23.900578,87.1,5.906,1.5106003,0.266965517241379
3/16/2022,62.7,27.526674,24.228926,82.3,0.011,1.5898372,0.281103448275862
3/17/2022,96.24,27.730661,24.495848,82.6,0.685,1.5931683,0.295241379310345
3/18/2022,84.48,27.79656,24.284224,81.2,0,2.1396098,0.309379310344828
3/19/2022,30.32,28.083172,23.566843,76.5,0,2.7350125,0.32351724137931
3/20/2022,42.25,28.246183,23.235033,74.3,0,3.3498926,0.337655172413793
3/21/2022,22.33,27.967598,23.400423,76.3,0,3.337098,0.351793103448276
3/22/2022,19.59,27.906727,23.87775,78.8,1.942,2.4611251,0.365931034482759
3/23/2022,52.55,26.619152,23.564127,83.4,0.145,2.4668012,0.380068965517241
3/24/2022,42.1,27.839853,23.665201,78.1,4.857,1.5224811,0.394206896551724
3/25/2022,78.7,27.910587,24.399889,81.3,0.009,1.1318182,0.408344827586207
3/26/2022,74.06,26.384352,23.590776,84.7,23.024,1.5359516,0.385
3/27/2022,64.15,27.21364,23.758175,81.4,9.182,2.4399962,0.336666666666667
3/28/2022,54.25,27.28676,23.650305,80.6,5.425,1.8524188,0.288333333333333
3/29/2022,62.57,27.852129,23.801016,78.7,0,1.8047692,0.24
3/30/2022,64.38,28.089045,23.532831,76.3,0,1.223738,0.191666666666667
3/31/2022,105.75,27.438026,23.733171,80.3,0.007,1.5823822,0.159857142857143
4/1/2022,84.45,27.23009,23.552778,80.4,3.893,1.2853768,0.194142857142857
4/2/2022,70.05,27.472677,23.812742,80.5,17.489,2.3345237,0.257153846153846
4/3/2022,51.62,26.494814,23.440046,83.3,26.72,2.0113177,0.327346153846154
4/4/2022,47.77,27.766895,23.439342,77.3,0,1.83546,0.397538461538462
4/5/2022,67.05,27.018923,23.472406,81,53.595,1.4155238,0.467730769230769
4/6/2022,60.96,27.272123,23.543097,80.1,0.082,1.6154131,0.537923076923077
4/7/2022,60.59,27.5024,23.293371,77.9,0.007,2.2285118,0.586857142857143
4/8/2022,56.84,27.420237,23.252634,78,44.763,2.2521563,0.621619047619048
4/9/2022,61.3,27.54414,23.216732,77.3,0.04,1.2579805,0.656380952380952
4/10/2022,80.55,27.307095,23.513523,79.8,0.006,1.076168,0.691142857142857
4/11/2022,69.95,27.024315,23.821857,82.7,29.159,1.5243813,0.683
4/12/2022,82.95,27.097334,23.764202,82,2.125,1.268867,0.633
4/13/2022,96.94,27.723072,23.516373,77.9,0.01,1.2210507,0.583
4/14/2022,79.33,27.924929,23.921598,78.9,0.395,1.5498433,0.533
4/15/2022,72.3,27.825596,23.884125,79.2,0.07,1.632867,0.483
4/16/2022,76.85,28.32548,23.786013,76.4,0.647,1.228145,0.433
4/17/2022,99.37,28.48626,24.442764,78.8,0.04,2.2192721,0.383
4/18/2022,70.58,27.885988,24.334044,81.1,15.877,1.8117269,0.333
4/19/2022,56.47,27.092316,24.100199,83.7,0.498,1.7405981,0.283
4/20/2022,68.63,27.40837,23.910347,81.3,3.888,2.0860868,0.365
4/21/2022,51.25,26.014082,23.678183,87,11.897,1.1347677,0.624
4/22/2022,84.5,25.972368,23.598682,86.8,6.315,1.451268,0.590625
4/23/2022,67.6,27.629799,24.246725,81.8,0.011,1.2529207,0.47875
4/24/2022,77.5,27.699907,24.169651,81.1,5.748,1.3351078,0.465
4/25/2022,69.24,27.690168,24.082565,80.8,23.131,1.287255,0.495
4/26/2022,64.3,28.211767,24.130465,78.6,2.952,1.5090318,0.527461538461539
4/27/2022,55.57,26.42663,23.876057,85.9,5.175,2.0503101,0.469769230769231
4/28/2022,35.43,27.181974,24.018484,82.9,3.024,2.8814416,0.412076923076923
4/29/2022,27.86,27.637478,24.334274,82.2,0,1.6827224,0.370769230769231
4/30/2022,45.45,26.958134,24.41972,86,0.013,1.2931756,0.622692307692308
5/1/2022,69.9,27.042593,24.314058,85.1,0.084,1.2685013,0.874615384615385
5/2/2022,70.35,26.677675,24.242964,86.5,19.372,1.4943069,0.5332
5/3/2022,47.67,27.805765,24.311676,81.3,0.318,1.860414,0.44975
5/4/2022,53.63,27.25031,23.97978,82.4,0.009,1.4019357,0.296625
5/5/2022,54.55,28.011856,24.190619,79.8,0,1.7729329,0.318125
5/6/2022,39.4,28.227772,24.469038,80.1,0,1.6885362,0.41
5/7/2022,54.71,28.00543,23.940586,78.6,0.004,1.8546009,0.462647058823529
5/8/2022,53.56,29.370005,24.166952,73.6,0,1.3259687,0.515294117647059
5/9/2022,57.55,27.822565,24.766294,83.5,0.006,2.1398196,0.567941176470588
5/10/2022,59.35,28.499842,24.868067,80.7,0,1.7198687,0.560714285714286
5/11/2022,49.45,27.775187,24.891405,84.3,18.211,1.3292234,0.515666666666667
5/12/2022,72.45,28.17577,24.277971,79.4,15.548,2.4131687,0.479
5/13/2022,54.23,28.581594,24.473944,78.5,12.622,1.9536842,0.442333333333333
5/14/2022,67.27,28.125782,24.764189,82,0.002,1.4944206,0.5294
5/15/2022,88.87,27.592024,24.442368,83,7.081,1.2565018,0.52225
5/16/2022,73.5,27.306686,24.282204,83.6,0.033,1.2187959,0.4838125
5/17/2022,66.8,27.377594,24.507093,84.4,0.016,1.348582,0.445375
5/18/2022,71.35,27.230135,24.009115,82.6,35.13,1.3849161,0.4395
5/19/2022,83.31,26.762226,24.118181,85.5,9.022,1.226387,0.455333333333333
5/20/2022,75.5,26.986889,23.710936,82.3,19.55,1.2622714,0.471166666666667
5/21/2022,63,26.624601,24.09647,86,0.452,1.6416361,0.487
5/22/2022,68.32,26.645798,24.158209,86.3,0,1.9170861,0.502833333333333
5/23/2022,70,27.740252,23.962349,79.9,0,2.9786878,0.518666666666667
5/24/2022,64.71,27.747364,24.308018,81.6,0,2.6975837,0.5345
5/25/2022,78.79,26.43662,23.96723,86.3,0.533,1.7711293,0.550333333333333
5/26/2022,66.38,26.255976,23.754503,86.1,0.793,1.6049832,0.566166666666667
5/27/2022,96.39,27.621382,23.591808,78.7,1.011,1.084768,0.582
5/28/2022,77.1,26.280529,23.098286,82.7,20.294,1.3768576,0.597833333333333
5/29/2022,85.7,27.189602,23.331133,79.5,25.112,1.6898823,0.602304347826087
5/30/2022,59.24,26.649818,23.447403,82.6,0.004,1.3349087,0.603934782608696
5/31/2022,73.42,26.350573,23.57913,84.8,0.15,1.8538291,0.605565217391304
6/1/2022,55.85,27.53264,23.61637,79.3,0.057,1.5719385,0.607195652173913
6/2/2022,60.81,26.622625,23.826555,84.7,33.153,1.2171712,0.608826086956522
6/3/2022,61.63,27.20905,23.388107,79.7,0.117,1.1705624,0.61045652173913
6/4/2022,105.37,27.073778,23.528421,81,0.007,1.2991031,0.612086956521739
6/5/2022,77.45,26.60981,23.248066,81.8,0.035,1.3803697,0.613717391304348
6/6/2022,84.15,25.737728,22.946356,84.6,0.612,1.5386734,0.615347826086956
6/7/2022,66.37,26.582205,23.44126,82.9,3.882,2.3723674,0.531454545454545
6/8/2022,66.05,26.403906,23.919485,86.2,10.546,1.6912744,0.390545454545454
6/9/2022,71.75,25.506609,23.484964,88.6,5.16,1.1477165,0.304666666666667
6/10/2022,65.95,27.505693,23.504324,78.8,0.009,1.2651637,0.301333333333333
6/11/2022,69.9,26.588013,23.713104,84.3,3.003,1.373421,0.298
6/12/2022,83.4,26.715704,23.440746,82.3,0.018,1.2180202,0.297846153846154
6/13/2022,75.86,26.625124,23.676832,83.9,0.007,1.0891383,0.302461538461538
6/14/2022,81.53,26.87604,23.342808,81,0.002,1.4160324,0.307076923076923
6/15/2022,86.12,25.764124,23.36421,86.6,4.126,1.8378121,0.011
6/16/2022,90.71,26.054647,23.414799,85.4,0,0.91109633,0.332
6/17/2022,95.3,25.519281,23.358679,87.9,0.006,1.298561,0.338071428571429
6/18/2022,99.02,26.212717,22.720926,81.1,0.001,1.2493826,0.344142857142857
6/19/2022,102.74,26.972984,23.137156,79.6,0,1.5057462,0.327625
6/20/2022,106.47,26.392586,23.118639,82.2,0.136,1.1322653,0.22075
6/21/2022,92.23,26.942955,23.537397,81.7,0,1.8759524,0.2296
6/22/2022,87.47,26.99035,23.547373,81.5,15.275,2.0009286,0.1572
6/23/2022,93.84,27.139877,22.779556,77.1,0.001,1.4788094,0.09725
6/24/2022,102.68,26.393904,23.138908,82.3,0.002,1.7480513,0.116
6/25/2022,104.26,26.433165,23.506372,84,0.244,1.0146686,0.13475
6/26/2022,91.72,26.09049,23.784271,87.1,0.029,1.2994683,0.244
6/27/2022,84,26.558077,23.81331,84.9,21.483,0.9785658,0.401833333333333
6/28/2022,74.48,27.173067,23.2339,79.1,0.493,1.4467971,0.346
6/29/2022,35,26.977419,22.170668,75,0,1.4991407,0.431
6/30/2022,22.5,26.747747,21.951788,75,0,1.460419,0.4751
7/1/2022,86.53,27.048124,21.927708,73.6,0,1.758649,0.3556
7/2/2022,108.27,27.450996,23.176981,77.6,0.009,1.0351983,0.2361
7/3/2022,109.14,27.33214,24.138493,82.7,17.415,1.6883646,0.1166
7/4/2022,72.74,27.771477,24.213217,81,0.047,2.9529984,0.371
7/5/2022,69,27.430216,24.08155,82,0.005,1.4832985,0.361
7/6/2022,75.72,26.455307,23.96124,86.2,29.061,1.1231618,0.512333333333333
7/7/2022,74.68,27.641802,23.944407,80.3,0.006,1.2292345,0.526764705882353
7/8/2022,73.02,27.210443,22.920994,77.4,0,1.412279,0.511470588235294
7/9/2022,71.36,26.702295,22.221655,76.5,0,1.1841788,0.496176470588235
7/10/2022,28.75,26.867558,21.978445,74.6,0,1.9542651,0.435
7/11/2022,37.7,27.609135,22.817316,75.2,0,1.9400109,0.305
7/12/2022,92.5,26.875757,23.683474,82.7,0.02,1.3802207,0.320625
7/13/2022,86.17,25.966303,23.64682,87.1,0.279,2.136517,0.33625
7/14/2022,82.19,27.158562,24.011507,83,0.001,3.123212,0.351875
7/15/2022,69.67,26.333143,23.597437,84.9,7.368,1.3286736,0.3675
7/16/2022,54.21,25.484285,22.730257,84.8,40.948,1.648584,0.383125
7/17/2022,68.95,26.455404,23.760042,85.2,0,2.0941608,0.39875
7/18/2022,91.1,27.390501,23.67113,80.2,0.001,1.7319545,0.345
7/19/2022,95.76,27.650537,23.871738,79.9,0,1.7415653,0.245
7/20/2022,92.84,27.046755,23.699179,82,0,1.8665807,0.239424242424242
7/21/2022,90.71,27.453733,23.20268,77.7,0,1.4487708,0.231545454545455
7/22/2022,94.05,26.86602,23.42478,81.5,0.009,2.0436647,0.223666666666667
7/23/2022,70,27.141157,23.621016,81.1,0.004,1.5617385,0.215787878787879
7/24/2022,63.63,26.931704,23.640306,82.2,0.026,1.103817,0.207909090909091
7/25/2022,69,27.059584,23.15057,79.2,0.114,1.1722982,0.200030303030303
7/26/2022,79.85,27.167868,22.128242,74,0,2.2788444,0.192151515151515
7/27/2022,88,27.085775,22.268347,75,0,2.0908833,0.177521739130435
7/28/2022,100.55,27.739302,23.44727,77.5,0,2.9810138,0.158391304347826
7/29/2022,76.86,27.158876,23.542974,80.7,0.107,2.1290724,0.139260869565217
7/30/2022,76.05,27.283358,23.497599,79.8,0,1.848408,0.120130434782609
7/31/2022,94.39,27.341892,23.339277,78.8,0,2.884149,0.101
8/1/2022,82.95,27.338182,23.366552,79,0,2.4069352,0.0688571428571429
8/2/2022,78,27.719662,23.414646,77.4,0,1.8324906,0.0615
8/3/2022,100.7,26.84603,23.717602,83,0.174,1.7119247,0.0706666666666667
8/4/2022,81.07,26.499435,23.656912,84.4,8.637,1.0050627,0.0798333333333333
8/5/2022,58.38,26.399214,23.19647,82.6,14.978,1.5001357,0.089
8/6/2022,65.53,26.935045,22.955153,78.9,3.029,1.1373675,0.10225
8/7/2022,94.85,26.582193,22.823866,79.9,0.107,1.3783044,0.1155
8/8/2022,65.62,27.626364,22.812393,75.1,0,1.1998135,0.12875
8/9/2022,8.38,27.512432,22.891201,75.9,0.208,1.1966395,0.142
8/10/2022,82.55,27.626726,23.150677,76.6,0,1.5607978,0.118571428571429
8/11/2022,84.1,28.027945,23.661463,77.2,0.004,1.4617474,0.208842105263158
8/12/2022,77.09,27.074594,23.502506,80.9,0.041,1.2148443,0.238447368421053
8/13/2022,72.08,27.295567,23.193665,78.3,0.004,1.6486251,0.268052631578947
8/14/2022,82.16,26.780422,23.078667,80.2,0.042,1.7344022,0.297657894736842
8/15/2022,69.44,26.638868,23.226671,81.6,0.046,1.3341795,0.327263157894737
8/16/2022,74.33,27.000898,23.347612,80.4,0.039,1.206233,0.356868421052632
8/17/2022,66.93,27.236458,23.564573,80.4,5.852,1.9701041,0.386473684210526
8/18/2022,68.05,27.77968,22.18139,71.6,0,2.327872,0.416078947368421
8/19/2022,73.68,28.112808,22.698301,72.5,0,2.386349,0.382695652173913
8/20/2022,74,27.840065,22.99262,75,0,1.8100513,0.333565217391304
8/21/2022,72.73,26.768845,23.154293,80.6,0.226,1.4579132,0.284434782608696
8/22/2022,66.95,26.635942,23.404648,82.5,0,1.2898088,0.235304347826087
8/23/2022,90.63,27.818983,23.133875,75.7,0,1.6624542,0.1984
8/24/2022,91.75,27.533617,23.167633,77.1,0.017,1.4647925,0.2104
8/25/2022,80.4,27.19658,22.431587,75.2,0.002,1.7200575,0.2224
8/26/2022,94.89,27.550322,22.378248,73.5,0,1.2924291,0.2344
8/27/2022,106.46,26.946936,23.043453,79.2,0.057,1.5248717,0.1785
8/28/2022,85,26.390738,23.487284,84.1,0.074,1.7787704,0.161857142857143
8/29/2022,75.65,27.13648,22.790611,77.2,0.018,1.216745,0.188
8/30/2022,70.59,27.428307,23.05109,77.1,0,1.4770474,0.201
8/31/2022,74.73,27.639065,23.454979,78,0.013,2.0366924,0.2361
9/1/2022,78.86,26.892841,23.851427,83.5,0.561,2.0833437,0.25635
9/2/2022,83,27.389715,23.161674,77.8,0.119,2.0365963,0.2766
9/3/2022,78.78,27.215878,22.35762,74.8,0.007,2.7223887,0.29685
9/4/2022,54.35,27.614243,23.164705,76.8,0.031,1.5726789,1.06
9/5/2022,79.17,27.682882,23.5958,78.5,0.006,1.9422942,0.777
9/6/2022,76.18,27.083319,23.781206,82.2,0.457,2.020986,0.622
9/7/2022,67.26,26.5706,23.67384,84.2,5.744,1.3732681,0.467
9/8/2022,72.33,25.43001,23.232054,87.7,2.657,1.2223164,1.1472
9/9/2022,82.26,25.714682,22.974453,84.9,55.163,1.8933862,0.2065
9/10/2022,82.77,25.803616,23.175982,85.4,0.357,1.272265,0.220111111111111
9/11/2022,83.28,26.564142,23.351542,82.6,22.352,1.3455063,0.129
9/12/2022,83.79,26.490875,23.272097,82.5,0.033,1.5932548,0.447571428571429
9/13/2022,84.3,27.241995,22.631796,76,0.005,1.4733735,0.314
9/14/2022,84.57,27.314016,22.672798,75.8,0,1.321164,0.304
9/15/2022,92.82,27.65256,22.837614,75.1,0,1.1469938,0.519
9/16/2022,89.64,27.314789,23.221231,78.4,0.054,1.257805,0.437333333333333
9/17/2022,86.45,27.783205,23.395334,77.1,0,1.5775852,0.239
9/18/2022,105.48,27.854284,23.609774,77.7,0.973,1.1167835,0.531222222222222
9/19/2022,98,27.022793,23.207375,79.7,0.117,1.7149982,0.321777777777778
9/20/2022,81.25,27.49912,22.762362,75.4,0,1.3026438,0.762
9/21/2022,83.14,27.470732,23.329443,78.2,0.186,1.5854964,0.7415
9/22/2022,80,26.901281,23.631636,82.3,20.944,1.223769,0.787
9/23/2022,82,26.389708,23.679382,85.1,0.18,1.5218431,0.514
9/24/2022,81.59,27.101114,23.37175,80.1,0,1.7574091,0.418
9/25/2022,81.19,27.797045,23.413248,77.1,0,1.3142766,0.431
9/26/2022,80.78,27.905565,23.210653,75.7,10.782,1.3972936,0.3844
9/27/2022,80.38,27.850386,22.907267,74.5,0,1.512534,0.676
9/28/2022,79.97,28.183388,22.576548,71.6,0,1.2794797,0.189333333333333
9/29/2022,79.56,27.922434,23.000423,74.6,0.006,2.1066306,0.934
9/30/2022,79.16,27.769869,23.502748,77.6,0,2.7364237,0.094
10/1/2022,78.75,27.791666,23.754368,78.7,0.003,1.6837084,0.451
10/2/2022,46,26.685598,23.807451,84.3,16.292,1.4237429,0.802
10/3/2022,67.04,27.039976,23.761946,82.3,1.987,1.709114,0.660666666666667
10/4/2022,63.18,26.466341,23.65387,84.6,21.862,1.1500714,0.682
10/5/2022,61.96,26.333788,23.738285,85.7,3.989,1.6921519,0.609
10/6/2022,73.24,26.325909,23.788738,86,43.764,1.6223162,0.341
10/7/2022,70.28,26.036615,23.23077,84.6,5.341,2.4619594,0.19
10/8/2022,67.33,26.96647,23.369032,80.7,0.006,1.5549167,0.615
10/9/2022,64.37,26.954346,23.33571,80.6,0.133,1.3483946,1.03
10/10/2022,61.42,26.992292,23.437319,80.9,0.003,1.1655245,0.656
10/11/2022,90.11,26.367018,23.518763,84.4,16.845,1.1014087,0.592740740740741
10/12/2022,79.47,26.62597,23.339495,82.2,0.033,1.7370318,0.611444444444444
10/13/2022,73.68,26.633154,23.49309,82.9,21.377,1.1380959,0.630148148148148
10/14/2022,65.67,27.157164,23.602163,80.9,0.011,1.15119,0.648851851851852
10/15/2022,73.48,26.981497,23.819088,82.9,11.7,0.9688586,0.667555555555556
10/16/2022,76.21,27.589872,23.980284,80.7,9.704,1.2466077,0.686259259259259
10/17/2022,74.19,27.521063,23.985287,81.1,3.893,0.91174096,0.486
10/18/2022,77.68,26.75723,24.016071,85,0.033,1.1776246,0.249372093023256
10/19/2022,77.15,26.4872,23.956312,86,19.474,0.73598486,0.261232558139535
10/20/2022,76.47,26.578531,23.88105,85.2,0.01,1.1470423,0.273093023255814
10/21/2022,72.59,27.25078,23.631884,80.6,0.02,1.338836,0.284953488372093
10/22/2022,68.71,27.322325,23.907482,81.7,0.005,1.4711349,0.296813953488372
10/23/2022,63,27.18867,23.857954,82.1,36.714,2.849482,0.308674418604651
10/24/2022,47.53,26.956978,23.704874,82.4,0.001,3.3123584,0.32053488372093
10/25/2022,41.42,26.1158,23.665277,86.4,1.758,3.2927115,0.332395348837209
10/26/2022,47.58,26.225657,23.647608,85.7,15.005,2.2107632,0.344255813953488
10/27/2022,53.74,27.096476,22.755314,77.2,0,1.7180309,0.2545
10/28/2022,59.9,28.04876,21.94523,69.5,0,2.1213007,0.157714285714286
10/29/2022,66.06,27.307116,22.887178,76.8,0,1.3791034,0.152
10/30/2022,62.23,27.849165,22.85217,74.3,0,1.8336406,0.146285714285714
10/31/2022,64.48,27.646313,23.439745,77.9,0,1.5495963,0.140769230769231
11/1/2022,61.47,27.717808,23.381838,77.3,0,1.5223238,0.135384615384615
11/2/2022,87.06,27.625967,24.02661,80.8,0.033,1.4804945,0.13
11/3/2022,69.35,27.320292,24.004175,82.1,0.026,1.330709,0.124615384615385
11/4/2022,82.08,27.046682,23.725584,82.1,26.431,1.1357499,0.119230769230769
11/5/2022,73.1,26.655397,23.7415,84.1,0.057,1.5199666,0.145
11/6/2022,73.04,26.822155,23.755129,83.3,0,1.2317215,0.409
11/7/2022,72.97,26.258427,23.708939,85.9,2.822,1.2742819,0.392333333333333
11/8/2022,72.91,25.986547,23.737772,87.4,7.603,1.4651339,0.375666666666667
11/9/2022,72.85,26.789059,23.188559,80.7,0,1.5109526,0.383590909090909
11/10/2022,55.75,26.596601,23.633093,83.8,13.798,2.5289986,0.407909090909091
11/11/2022,60.06,26.937885,23.409143,81,0.661,3.1584508,0.432227272727273
11/12/2022,50.5,26.451696,23.673328,84.7,0.501,1.3744714,0.456545454545455
11/13/2022,53.95,26.17683,23.732061,86.4,0.376,1.1647472,0.587571428571429
11/14/2022,59.79,27.205667,23.906483,82.2,0.499,1.3352427,1.14542857142857
11/15/2022,55.58,27.284586,23.795427,81.3,0,1.8962889,1.2901724137931
11/16/2022,53.44,27.396978,24.036615,81.9,0.002,1.7823291,1.20810344827586
11/17/2022,51.35,25.592756,22.648672,83.8,56.866,2.5929227,1.12603448275862
11/18/2022,49.25,26.788897,23.06857,80.1,0.009,2.8961318,1.04396551724138
11/19/2022,52.7,27.507423,23.134153,77.1,0.002,4.0137467,0.961896551724138
11/20/2022,49.46,27.621006,22.622889,74.2,0,4.1673245,0.879827586206896
11/21/2022,36.5,27.820196,22.993486,75.1,0.001,3.307548,0.520307692307692
11/22/2022,40.3,27.962124,23.06452,74.8,0,3.2661252,0.536846153846154
11/23/2022,49.36,27.299246,23.317892,78.9,2.95,2.4541528,0.553384615384615
11/24/2022,50.94,26.675127,23.358063,82.1,0.29,2.7611766,0.3956
11/25/2022,57.48,27.129112,23.183718,79.1,0.016,1.5427148,0.391428571428572
11/26/2022,88.45,26.637125,23.249094,81.7,16.656,1.2307264,0.459
11/27/2022,79.61,27.42536,23.390844,78.7,1.943,1.2892663,0.321333333333333
11/28/2022,70.1,26.799444,23.597582,82.6,16.722,1.3457167,0.555
11/29/2022,60.58,27.451189,23.483452,79,0.271,1.4171118,0.479
11/30/2022,65.18,26.84329,23.54853,82.2,0.021,1.2480441,0.811
12/1/2022,71,27.180597,23.54932,80.6,0.017,1.263757,0.773
12/2/2022,67.05,26.626974,23.101606,81,3.893,1.3348871,0.557
12/3/2022,74.05,27.019854,23.18022,79.6,0.038,1.2188517,0.467333333333333
12/4/2022,76.75,26.723566,23.485186,82.5,0.008,1.1007091,0.6205
12/5/2022,74.16,26.913618,23.620804,82.2,0.156,1.3987359,0.565
12/6/2022,76.94,26.63398,23.80057,84.5,0.11,1.2911334,1.044
12/7/2022,67.19,26.730707,23.878336,84.4,0.032,1.4341881,0.626333333333333
12/8/2022,63.4,27.052204,23.639868,81.6,3.009,1.0148594,1.096
12/9/2022,71.95,26.40214,23.132929,82.3,13.708,2.2764843,0.323
12/10/2022,48.95,27.472715,23.082766,77,0.224,1.9395869,0.305
