datetime,ISPU PM2.5,temp,dew,humidity,precip,windspeed,AOD,station_name
8/20/2024,91.15,27.693945,22.778349,74.6,0,1.9594449,0.163538461538461,bundaran_hi
8/21/2024,96.94,27.869476,23.006023,74.9,0,2.2885776,0.154115384615385,bundaran_hi
8/22/2024,87.33,28.24615,23.231703,74.3,0,2.6060185,0.144692307692308,bundaran_hi
8/23/2024,77.05,27.809664,22.953661,74.9,0,1.7303952,0.135269230769231,bundaran_hi
8/24/2024,94.25,27.933924,22.857954,74,0.033,1.7026184,0.125846153846154,bundaran_hi
8/25/2024,92.28,27.781603,21.733059,69.7,0,1.759468,0.116423076923077,bundaran_hi
8/26/2024,78.35,28.338078,22.272905,69.7,0,1.5481563,0.107,bundaran_hi
8/27/2024,104.65,28.505487,22.653185,70.6,0,1.5057966,0.235428571428571,bundaran_hi
8/28/2024,87.88,28.662601,22.390675,68.9,0,1.591386,0.049,bundaran_hi
8/29/2024,95.89,28.22327,22.140533,69.6,0.014,1.4703076,0.100666666666667,bundaran_hi
8/30/2024,98.16,28.331799,22.185751,69.4,0,1.6779032,0.152333333333333,bundaran_hi
8/31/2024,76.72,28.189997,21.989931,69.1,0,1.9603374,0.21325,bundaran_hi
9/1/2024,72.35,28.839447,23.02107,70.9,0,2.156858,0.280333333333333,bundaran_hi
9/2/2024,70.21,28.523882,23.623508,74.8,0.042,1.6507536,0.3745,bundaran_hi
9/3/2024,79.57,28.4504,23.233242,73.4,0.004,1.3930559,0.322666666666667,bundaran_hi
9/4/2024,81.95,28.643484,22.290844,68.6,0,1.7184743,0.574666666666667,bundaran_hi
9/5/2024,72.8,28.671928,23.095871,71.9,0,1.5139,0.84625,bundaran_hi
9/6/2024,84.71,28.99933,23.559135,72.5,0,2.6609998,0.689285714285714,bundaran_hi
9/7/2024,77.45,29.262503,21.939417,64.7,0,2.6569467,0.415,bundaran_hi
9/8/2024,81.5,29.353819,23.01758,68.8,0,2.2587116,0.869666666666667,bundaran_hi
9/9/2024,69,27.584215,23.506561,78.5,10.73,1.5376363,0.275,bundaran_hi
9/10/2024,69.33,27.259645,23.586164,80.4,10.688,1.7333792,0.227777777777778,bundaran_hi
9/11/2024,60.71,28.118921,22.854147,73.1,0.009,2.107151,0.1845,bundaran_hi
9/12/2024,82.61,27.770767,23.376394,77,7.846,1.3286633,0.157,bundaran_hi
9/13/2024,76.25,27.902155,22.704817,73.4,0.216,1.4238745,0.369666666666667,bundaran_hi
9/14/2024,84.6,28.150106,21.654043,67.9,0,1.5982537,0.438857142857143,bundaran_hi
9/15/2024,86,28.289902,21.576567,67,0,1.566582,0.533142857142857,bundaran_hi
9/16/2024,85.61,28.469435,21.668823,66.7,0,1.4564356,0.374,bundaran_hi
9/17/2024,78.58,28.285875,21.309473,65.9,0,1.9454154,0.626,bundaran_hi
9/18/2024,75.29,27.784191,20.076086,62.9,0,2.0523727,0.768857142857143,bundaran_hi
9/19/2024,80.87,28.07811,20.760489,64.5,0,1.887789,0.47,bundaran_hi
9/20/2024,86.44,28.373827,21.72948,67.3,0,1.851722,0.535,bundaran_hi
9/21/2024,89.62,28.690752,22.982458,71.3,0,2.0670018,0.4818,bundaran_hi
9/22/2024,88.08,29.157578,23.96549,73.6,0.001,1.764898,0.56,bundaran_hi
9/23/2024,86.53,28.85728,24.061756,75.4,0.109,2.42124,0.664,bundaran_hi
9/24/2024,75.62,27.490744,23.569159,79.2,1.962,1.6278267,0.908,bundaran_hi
9/25/2024,85.94,27.228374,23.196249,78.7,45.995,1.8327929,0.606333333333333,bundaran_hi
9/26/2024,71.5,26.668404,23.180267,81.2,27.409,1.4125038,0.544,bundaran_hi
9/27/2024,71.84,28.301794,24.020908,77.6,26.324,1.6843598,0.6405,bundaran_hi
9/28/2024,81.53,28.102633,24.414904,80.4,0,1.6301312,0.3045,bundaran_hi
9/29/2024,75.93,28.038597,23.893808,78.2,0.033,1.4840993,0.55575,bundaran_hi
9/30/2024,70.33,28.577963,23.765598,75.2,0,1.7192856,0.432,bundaran_hi
10/1/2024,88.06,29.377234,23.536333,70.9,0,1.1431417,0.272,bundaran_hi
10/2/2024,86.37,28.423536,24.132853,77.6,0.031,1.3267292,0.3615,bundaran_hi
10/3/2024,70.26,28.159836,24.121504,78.8,0.02,1.7571467,0.451,bundaran_hi
10/4/2024,83.79,27.921412,23.663748,77.7,0,1.4182372,0.4732,bundaran_hi
10/5/2024,79.63,27.832304,23.659912,78.1,0,1.4167752,0.417,bundaran_hi
10/6/2024,75.3,28.201769,23.712297,76.7,0.031,1.1846821,0.117571428571429,bundaran_hi
10/7/2024,105.17,28.940601,23.356989,71.9,0,1.8761058,0.485,bundaran_hi
10/8/2024,78.89,29.028059,23.394556,71.7,0,1.672586,0.436461538461539,bundaran_hi
10/9/2024,75.05,28.891668,23.8446,74.2,0,1.5296263,0.519538461538462,bundaran_hi
10/10/2024,75.66,28.708,23.969505,75.6,0,1.4961474,0.533,bundaran_hi
10/11/2024,76.26,29.24972,24.113985,73.9,0,2.2057195,0.268,bundaran_hi
10/12/2024,76.86,28.473288,24.698753,80.1,0,1.615869,0.2646,bundaran_hi
10/13/2024,77.46,28.069693,24.465708,80.8,0,1.8025459,0.3266,bundaran_hi
10/14/2024,78.06,28.253374,23.859646,77.1,1.157,1.5811927,0.3886,bundaran_hi
10/15/2024,78.67,28.18339,23.756132,76.9,0.999,1.452062,0.4506,bundaran_hi
10/16/2024,79.27,28.29442,22.752775,72,0,1.6381282,0.5126,bundaran_hi
10/17/2024,79.87,28.457964,21.534128,66.2,0.012,1.6540658,0.431333333333333,bundaran_hi
10/18/2024,80.47,28.371637,22.486097,70.5,0,1.5675771,0.171333333333333,bundaran_hi
10/19/2024,81.08,28.3971,22.70778,71.3,0,1.7270105,0.199666666666667,bundaran_hi
10/20/2024,81.68,29.149397,21.90604,65,0,1.7146949,0.228,bundaran_hi
10/21/2024,82.28,28.548338,23.13016,72.5,0,1.8222761,0.256333333333333,bundaran_hi
10/22/2024,82.88,29.117172,23.824522,73.2,0,1.8840978,0.284666666666667,bundaran_hi
10/23/2024,83.49,28.826288,23.959589,75,0.014,1.4487969,0.313,bundaran_hi
10/24/2024,84.09,28.332457,24.175865,78.2,46.102,1.6998076,0.341333333333333,bundaran_hi
10/25/2024,84.69,28.229748,23.761633,76.8,10.074,1.5110866,0.369666666666667,bundaran_hi
10/26/2024,85.29,29.16635,23.218454,70.4,3.885,1.8257085,0.398,bundaran_hi
10/27/2024,85.9,29.238417,23.87761,72.9,0,1.5230926,0.29,bundaran_hi
10/28/2024,86.5,28.96028,23.71203,73.4,0,1.6843951,0.201642857142857,bundaran_hi
10/29/2024,87.1,29.54587,24.297361,73.5,0,1.5419496,0.262714285714286,bundaran_hi
10/30/2024,87.7,29.06505,23.952978,74,0,1.6417464,0.323785714285714,bundaran_hi
10/31/2024,88.31,28.492937,23.772463,75.6,0,1.7038251,0.284461538461538,bundaran_hi
11/1/2024,88.91,28.329283,24.356384,79.1,0.003,1.9625669,0.220038461538462,bundaran_hi
11/2/2024,86,26.793793,23.926943,84.3,25.043,1.683765,0.155615384615385,bundaran_hi
11/3/2024,71.44,26.22701,23.875616,86.9,18.883,1.0942197,0.0911923076923077,bundaran_hi
11/4/2024,60.85,27.24827,23.824152,81.6,0.233,1.1550012,0.0267692307692308,bundaran_hi
11/5/2024,63.76,27.193901,24.095966,83.2,15.025,1.4960881,0.261,bundaran_hi
11/6/2024,60,27.664917,23.687197,79,0,1.6171676,0.402,bundaran_hi
11/7/2024,77.06,28.277613,23.90439,77.2,0,1.1717043,0.427,bundaran_hi
11/8/2024,85.05,29.053404,24.03964,74.4,0.025,1.0731776,0.452,bundaran_hi
11/9/2024,96.38,27.86786,24.085882,79.9,0.106,1.2829701,0.420333333333333,bundaran_hi
11/10/2024,82.01,27.494041,24.28657,82.7,0.029,1.5308093,0.391384615384615,bundaran_hi
11/11/2024,67.65,27.157116,24.01391,83,1.168,1.5083361,0.373692307692308,bundaran_hi
11/12/2024,53.29,27.368418,24.229334,83,3.995,1.6258504,0.356,bundaran_hi
11/13/2024,72.74,28.233513,24.56012,80.5,0.014,1.5508714,0.528,bundaran_hi
11/14/2024,94.29,28.748692,24.377422,77.3,0.003,1.2718027,0.751666666666667,bundaran_hi
11/15/2024,104,28.55883,24.652483,79.4,0.563,1.0342734,0.540333333333333,bundaran_hi
11/16/2024,108,27.45133,24.58564,84.4,8.198,1.0607903,1.263,bundaran_hi
11/17/2024,115.5,27.653082,24.787144,84.4,17.484,1.3285697,0.912333333333333,bundaran_hi
11/18/2024,73.21,27.608368,24.605146,83.7,9.4,1.3635598,0.745666666666667,bundaran_hi
11/19/2024,61.62,27.662134,24.45294,82.7,10.8,1.4394997,0.877111111111111,bundaran_hi
11/20/2024,60.27,28.073954,24.294374,80,9.6,1.1874477,0.587666666666667,bundaran_hi
11/21/2024,51.63,27.800356,24.373964,81.7,2.6,1.5180762,0.655,bundaran_hi
11/22/2024,43,27.788874,24.400227,81.8,0.04,1.8422784,0.533333333333333,bundaran_hi
11/23/2024,52.45,27.915964,24.609118,82.3,0.186,1.9433023,0.4515,bundaran_hi
11/24/2024,51.67,27.775438,24.23076,81.1,0.055,1.5564418,0.2686,bundaran_hi
11/25/2024,42.95,28.161419,24.417137,80.2,0,1.5898374,0.357285714285714,bundaran_hi
11/26/2024,53.85,28.038803,24.50408,81.2,0.78,1.4419678,0.307,bundaran_hi
11/27/2024,3.33,27.300417,24.521818,84.8,24.702,1.3989222,0.314666666666667,bundaran_hi
11/28/2024,48.39,27.902214,23.799479,78.4,24.885,2.338586,0.4455,bundaran_hi
11/29/2024,34.53,27.958448,23.300478,75.8,0.007,3.1475484,0.368,bundaran_hi
11/30/2024,39.7,28.96424,23.7306,73.4,0,2.6142502,0.855,bundaran_hi
12/1/2024,39.11,28.447535,24.222876,77.9,0.292,3.0062253,0.6615,bundaran_hi
12/2/2024,25.65,27.119234,24.119238,83.7,28.482,3.900872,0.353,bundaran_hi
12/3/2024,17.05,25.865711,23.460352,86.6,4.305,3.6043108,0.31,bundaran_hi
12/4/2024,19.16,26.168322,23.77178,86.7,4.732,3.6791446,0.41,bundaran_hi
12/5/2024,21.26,26.685999,24.14937,86,27.777,3.7181683,0.536,bundaran_hi
12/6/2024,23.37,26.754898,24.037468,85.1,23.881,1.8007467,1.411,bundaran_hi
12/7/2024,25.47,27.318754,24.47824,84.5,23.573,1.132939,0.4604,bundaran_hi
12/8/2024,27.58,28.108847,25.079752,83.7,6.538,1.440083,0.485333333333333,bundaran_hi
12/9/2024,29.68,26.562027,24.264708,87.2,17.408,2.1976864,0.405,bundaran_hi
12/10/2024,31.79,27.44579,24.19724,82.5,10.231,4.5294337,0.522,bundaran_hi
12/11/2024,7.61,28.603247,23.469141,73.8,0.196,3.4780216,0.505,bundaran_hi
12/12/2024,35.84,28.911528,22.285961,67.5,0.983,3.7342024,0.388888888888889,bundaran_hi
12/13/2024,41.19,28.637583,23.401869,73.4,0,3.1791823,0.3161,bundaran_hi
12/14/2024,37.74,27.376734,23.70084,80.4,0.102,3.2898242,0.4166,bundaran_hi
12/15/2024,29.57,26.626686,23.975983,85.4,20.1,3.10994,0.5229,bundaran_hi
12/16/2024,31.33,27.244402,24.124815,83.1,0.033,2.451679,0.6524,bundaran_hi
12/17/2024,33.1,27.362938,23.721361,80.6,7.011,2.8583658,0.680666666666667,bundaran_hi
12/18/2024,33.63,27.245493,23.754305,81.3,0.06,3.442347,0.304,bundaran_hi
12/19/2024,19.21,26.932974,24.08332,84.4,46.117,4.0489507,0.474,bundaran_hi
12/20/2024,34.15,27.015295,24.010632,83.7,15.666,3.2238863,0.474,bundaran_hi
12/21/2024,38.64,27.305128,24.193382,83.2,2.819,2.8276932,0.474,bundaran_hi
12/22/2024,43.12,27.299593,24.612267,85.3,24.298,1.7180804,0.474,bundaran_hi
12/23/2024,47.61,26.775867,24.775953,88.8,42.869,2.4016244,0.474,bundaran_hi
12/24/2024,52.1,26.762041,24.280304,86.3,13.774,2.216894,0.474,bundaran_hi
12/25/2024,56.58,26.623318,24.134556,86.2,6.94,1.6931275,0.474,bundaran_hi
12/26/2024,61.07,27.640543,24.10378,81.1,3.904,2.3576894,0.474,bundaran_hi
12/27/2024,65.56,28.38614,24.185776,78,0,2.156236,0.474,bundaran_hi
12/28/2024,58.52,28.690405,23.435211,73.3,0,2.5050647,0.474,bundaran_hi
12/29/2024,51.49,28.258919,24.404882,79.6,0.006,2.5565202,0.474,bundaran_hi
12/30/2024,44.45,27.086164,23.612623,81.3,1.051,3.98497,0.474,bundaran_hi
12/31/2024,37.42,27.85344,23.53709,77.4,1.676,3.3162062,0.474,bundaran_hi
1/1/2022,86.55,27.553,23.292,77.6,0.262,3.463,0.112,kelapa_gading
1/2/2022,86.55,26.869,23.168,80.2,0,2.619,0.112,kelapa_gading
1/3/2022,86.55,27.826,22.566,73.1,0,1.187,0.112,kelapa_gading
1/4/2022,86.55,27.534,23.213,77.3,0,1.465,0.112,kelapa_gading
1/5/2022,86.55,27.796,23.564,77.8,30.762,1.433,0.112,kelapa_gading
1/6/2022,86.55,26.791,23.893,84.2,6.215,2.008,0.577,kelapa_gading
1/7/2022,80.15,27.487,23.283,77.9,0.586,2.134,0.562,kelapa_gading
1/8/2022,58.67,27.564,23.741,79.7,0.165,1.762,0.546,kelapa_gading
1/9/2022,67.6,27.259,24.031,82.6,0,1.949,0.531,kelapa_gading
1/10/2022,53.95,26.614,23.899,85.1,12.922,3.212,0.437,kelapa_gading
1/11/2022,43.13,26.028,23.52,86.1,59.4,2.951,0.344,kelapa_gading
1/12/2022,50.19,25.995,23.484,86.1,11.109,2.298,0.25,kelapa_gading
1/13/2022,53.93,26.125,23.609,86.1,9.373,1.977,0.157,kelapa_gading
1/14/2022,52.63,26.401,23.87,86,23.019,1.896,0.063,kelapa_gading
1/15/2022,55.71,26.404,23.914,86.2,4.747,1.818,0.045,kelapa_gading
1/16/2022,70.98,26.477,24.307,87.9,9.154,1.681,0.076,kelapa_gading
1/17/2022,69.37,27.06,23.881,82.8,25.273,2.765,0.106,kelapa_gading
1/18/2022,58.6,25.911,23.677,87.5,106.769,2.652,0.137,kelapa_gading
1/19/2022,53.68,26.342,23.359,83.7,73.133,3.475,0.19,kelapa_gading
1/20/2022,52.5,25.421,22.504,83.9,1.874,2.474,0.275,kelapa_gading
1/21/2022,50.07,26.567,23.385,82.7,0.367,2.71,0.359,kelapa_gading
1/22/2022,49.46,26.347,23.626,85,13.48,2.282,0.444,kelapa_gading
1/23/2022,50.77,27.904,23.594,77.4,0,2.779,0.5,kelapa_gading
1/24/2022,53.47,27.918,23.572,77.3,0,3.431,0.537,kelapa_gading
1/25/2022,36.83,27.223,23.806,81.6,3.035,3.195,0.574,kelapa_gading
1/26/2022,53.26,26.662,23.983,85.3,1.334,2.72,0.542,kelapa_gading
1/27/2022,50.01,27.503,23.889,80.7,0.038,2.291,0.407,kelapa_gading
1/28/2022,56.32,27.199,23.547,80.5,2.383,1.972,0.508,kelapa_gading
1/29/2022,72.57,26.929,23.761,82.8,0,1.671,0.608,kelapa_gading
1/30/2022,93.38,26.986,24.034,83.9,0.013,1.838,0.356,kelapa_gading
1/31/2022,109.55,26.931,23.795,83,0,2.537,0.566,kelapa_gading
2/1/2022,59.07,26.949,23.529,81.6,0.019,1.875,0.471,kelapa_gading
2/2/2022,65.55,26.899,23.887,83.6,15.93,1.592,0.375,kelapa_gading
2/3/2022,52.45,27.267,23.887,81.8,1.002,1.381,0.516,kelapa_gading
2/4/2022,52.06,26.494,23.862,85.5,57.188,1.872,0.741,kelapa_gading
2/5/2022,57.19,25.824,23.66,87.9,52.416,2.619,1.022,kelapa_gading
2/6/2022,52,26.64,23.685,83.9,0.748,2.762,0.592,kelapa_gading
2/7/2022,47.05,26.891,23.544,81.9,15.085,2.161,0.333,kelapa_gading
2/8/2022,53.29,25.806,23.999,89.8,34.156,1.6,0.427,kelapa_gading
2/9/2022,76.68,26.368,23.178,82.7,3.872,3.072,0.522,kelapa_gading
2/10/2022,52.15,26.337,22.937,81.6,0.038,2.752,0.616,kelapa_gading
2/11/2022,58.29,27.34,23.327,78.8,0.154,2.439,0.598,kelapa_gading
2/12/2022,63.76,27.103,23.914,82.7,0,2.015,0.363,kelapa_gading
2/13/2022,70.15,26.193,23.601,85.7,0.039,1.155,0.443,kelapa_gading
2/14/2022,80.71,26.773,22.707,78.4,15.122,1.705,0.378,kelapa_gading
2/15/2022,73.27,27.415,23.185,77.7,2.719,1.156,0.312,kelapa_gading
2/16/2022,65.84,27.241,23.327,79.2,30.565,1.308,0.247,kelapa_gading
2/17/2022,58.41,26.363,23.822,86,0.208,1.423,0.182,kelapa_gading
2/18/2022,50.98,25.919,23.978,89.1,2.98,1.658,0.656,kelapa_gading
2/19/2022,43.55,26.676,23.876,84.6,0.925,1.294,0.513,kelapa_gading
2/20/2022,36.12,26.789,24.114,85.3,1.279,1.381,0.37,kelapa_gading
2/21/2022,28.69,27.188,23.552,80.6,0.129,1.705,0.226,kelapa_gading
2/22/2022,21.26,27.429,23.568,79.5,2.535,1.971,0.083,kelapa_gading
2/23/2022,13.83,27.199,23.105,78.4,10.202,3.14,0.293,kelapa_gading
2/24/2022,55.64,27.171,22.282,74.7,3.398,2.987,0.401,kelapa_gading
2/25/2022,39.95,26.042,22.638,81.5,2.955,3.068,0.297,kelapa_gading
2/26/2022,33.06,26.067,23.066,83.6,0.417,3.1,0.345,kelapa_gading
2/27/2022,41.32,26.367,23.223,82.9,2.453,3.186,0.339,kelapa_gading
2/28/2022,36.99,26.945,23.185,79.9,2.904,3.284,0.333,kelapa_gading
3/1/2022,50.1,26.173,23.141,83.4,13.622,3.638,0.327,kelapa_gading
3/2/2022,47.86,26.789,23.054,80,11.598,4.23,0.321,kelapa_gading
3/3/2022,48.21,27.353,23.593,80,0.062,3.199,0.315,kelapa_gading
3/4/2022,41.61,26.721,23.665,83.4,3.274,1.239,0.309,kelapa_gading
3/5/2022,50.82,26.473,23.605,84.3,14.696,2.012,0.302,kelapa_gading
3/6/2022,50.31,26.775,23.5,82.3,0.541,3.068,0.296,kelapa_gading
3/7/2022,29.42,26.971,23.788,82.8,0.013,2.461,0.29,kelapa_gading
3/8/2022,41.55,27.177,23.84,82,2.995,1.961,0.284,kelapa_gading
3/9/2022,59.13,26.74,23.906,84.5,0,1.256,0.278,kelapa_gading
3/10/2022,69.44,27.211,23.969,82.5,0.565,1.261,0.272,kelapa_gading
3/11/2022,82.13,26.805,24.14,85.4,10.601,2.616,0.266,kelapa_gading
3/12/2022,58.89,26.653,24.18,86.3,18.173,2.769,0.26,kelapa_gading
3/13/2022,49.24,26.916,24.41,86.2,1.734,1.701,0.254,kelapa_gading
3/14/2022,60.54,27.248,24.54,85.2,7.793,1.262,0.256,kelapa_gading
3/15/2022,70.21,26.215,23.901,87.1,2.919,1.511,0.27,kelapa_gading
3/16/2022,60.69,27.527,24.229,82.3,0.077,1.59,0.284,kelapa_gading
3/17/2022,81.83,27.731,24.496,82.6,1.099,1.593,0.298,kelapa_gading
3/18/2022,82.92,27.797,24.284,81.2,0,2.14,0.312,kelapa_gading
3/19/2022,59.05,28.083,23.567,76.5,0,2.735,0.326,kelapa_gading
3/20/2022,37.99,28.246,23.235,74.3,0,3.35,0.34,kelapa_gading
3/21/2022,31.14,27.968,23.4,76.3,0,3.337,0.355,kelapa_gading
3/22/2022,28.8,27.907,23.878,78.8,0.77,2.461,0.369,kelapa_gading
3/23/2022,53.42,26.619,23.564,83.4,0.919,2.467,0.383,kelapa_gading
3/24/2022,43.57,27.84,23.665,78.1,1.934,1.522,0.397,kelapa_gading
3/25/2022,79.29,27.911,24.4,81.3,0.105,1.132,0.411,kelapa_gading
3/26/2022,81.97,26.384,23.591,84.7,27.005,1.536,0.375,kelapa_gading
3/27/2022,65.98,27.214,23.758,81.4,11.149,2.44,0.327,kelapa_gading
3/28/2022,49.98,27.287,23.65,80.6,11.259,1.852,0.279,kelapa_gading
3/29/2022,57,27.852,23.801,78.7,0,1.805,0.23,kelapa_gading
3/30/2022,65.35,28.089,23.533,76.3,0,1.224,0.182,kelapa_gading
3/31/2022,53.2,27.438,23.733,80.3,0.065,1.582,0.167,kelapa_gading
4/1/2022,85.73,27.23,23.553,80.4,1.811,1.285,0.201,kelapa_gading
4/2/2022,71.09,27.473,23.813,80.5,6.976,2.335,0.271,kelapa_gading
4/3/2022,50.36,26.495,23.44,83.3,13.539,2.011,0.341,kelapa_gading
4/4/2022,39.52,27.767,23.439,77.3,0.001,1.835,0.412,kelapa_gading
4/5/2022,63.01,27.019,23.472,81,38.747,1.416,0.482,kelapa_gading
4/6/2022,64,27.272,23.543,80.1,2.162,1.615,0.552,kelapa_gading
4/7/2022,63.95,27.502,23.293,77.9,0.05,2.229,0.594,kelapa_gading
4/8/2022,57.98,27.42,23.253,78,47.999,2.252,0.629,kelapa_gading
4/9/2022,51.46,27.544,23.217,77.3,0.348,1.258,0.663,kelapa_gading
4/10/2022,75.89,27.307,23.514,79.8,0.05,1.076,0.698,kelapa_gading
4/11/2022,69.4,27.024,23.822,82.7,11.857,1.524,0.673,kelapa_gading
4/12/2022,69.52,27.097,23.764,82,2.934,1.269,0.623,kelapa_gading
4/13/2022,84.59,27.723,23.516,77.9,0.098,1.221,0.573,kelapa_gading
4/14/2022,81.79,27.925,23.922,78.9,0.219,1.55,0.523,kelapa_gading
4/15/2022,62.49,27.826,23.884,79.2,0.695,1.633,0.473,kelapa_gading
4/16/2022,72.89,28.325,23.786,76.4,0.633,1.228,0.423,kelapa_gading
4/17/2022,84.96,28.486,24.443,78.8,0.279,2.219,0.373,kelapa_gading
4/18/2022,61.31,27.886,24.334,81.1,14.218,1.812,0.323,kelapa_gading
4/19/2022,37.67,27.092,24.1,83.7,1.085,1.741,0.273,kelapa_gading
4/20/2022,14.02,27.408,23.91,81.3,1.597,2.086,0.388,kelapa_gading
4/21/2022,53.35,26.014,23.678,87,9.599,1.135,0.719,kelapa_gading
4/22/2022,71.48,25.972,23.599,86.8,13.151,1.451,0.568,kelapa_gading
4/23/2022,73.3,27.63,24.247,81.8,0.125,1.253,0.456,kelapa_gading
4/24/2022,67.57,27.7,24.17,81.1,3.814,1.335,0.471,kelapa_gading
4/25/2022,61.2,27.69,24.083,80.8,13.175,1.287,0.38,kelapa_gading
4/26/2022,62.52,28.212,24.13,78.6,1.838,1.509,0.516,kelapa_gading
4/27/2022,50.88,26.427,23.876,85.9,8.1,2.05,0.458,kelapa_gading
4/28/2022,36.55,27.182,24.018,82.9,3.165,2.881,0.401,kelapa_gading
4/29/2022,21.34,27.637,24.334,82.2,0,1.683,0.421,kelapa_gading
4/30/2022,26.55,26.958,24.42,86,0.232,1.293,0.673,kelapa_gading
5/1/2022,57.61,27.043,24.314,85.1,0.796,1.269,0.925,kelapa_gading
5/2/2022,65.12,26.678,24.243,86.5,21.214,1.494,0.526,kelapa_gading
5/3/2022,50.04,27.806,24.312,81.3,1.98,1.86,0.419,kelapa_gading
5/4/2022,44.02,27.25,23.98,82.4,0.078,1.402,0.266,kelapa_gading
5/5/2022,51.15,28.012,24.191,79.8,0.002,1.773,0.337,kelapa_gading
5/6/2022,38.3,28.228,24.469,80.1,0,1.689,0.421,kelapa_gading
5/7/2022,37.63,28.005,23.941,78.6,0.035,1.855,0.473,kelapa_gading
5/8/2022,52.94,29.37,24.167,73.6,0,1.326,0.526,kelapa_gading
5/9/2022,48.96,27.823,24.766,83.5,0.059,2.14,0.578,kelapa_gading
5/10/2022,54.51,28.5,24.868,80.7,0.004,1.72,0.551,kelapa_gading
5/11/2022,57.43,27.775,24.891,84.3,11.702,1.329,0.508,kelapa_gading
5/12/2022,62.39,28.176,24.278,79.4,6.233,2.413,0.472,kelapa_gading
5/13/2022,42.9,28.582,24.474,78.5,4.984,1.954,0.435,kelapa_gading
5/14/2022,50.25,28.126,24.764,82,0.026,1.494,0.553,kelapa_gading
5/15/2022,75.92,27.592,24.442,83,10.113,1.257,0.515,kelapa_gading
5/16/2022,66.19,27.307,24.282,83.6,0.23,1.219,0.476,kelapa_gading
5/17/2022,58.91,27.378,24.507,84.4,0.147,1.349,0.438,kelapa_gading
5/18/2022,61.23,27.23,24.009,82.6,15.06,1.385,0.443,kelapa_gading
5/19/2022,69.87,26.762,24.118,85.5,6.239,1.226,0.459,kelapa_gading
5/20/2022,75.58,26.987,23.711,82.3,8.698,1.262,0.474,kelapa_gading
5/21/2022,58.65,26.625,24.096,86,1.841,1.642,0.49,kelapa_gading
5/22/2022,56.66,26.646,24.158,86.3,0,1.917,0.506,kelapa_gading
5/23/2022,65.95,27.74,23.962,79.9,0,2.979,0.522,kelapa_gading
5/24/2022,63.51,27.747,24.308,81.6,0,2.698,0.538,kelapa_gading
5/25/2022,69.27,26.437,23.967,86.3,1.811,1.771,0.554,kelapa_gading
5/26/2022,65.06,26.256,23.755,86.1,0.707,1.605,0.569,kelapa_gading
5/27/2022,71.87,27.621,23.592,78.7,1.5,1.085,0.585,kelapa_gading
5/28/2022,70.15,26.281,23.098,82.7,16.576,1.377,0.601,kelapa_gading
5/29/2022,67.09,27.19,23.331,79.5,20.896,1.69,0.603,kelapa_gading
5/30/2022,48.92,26.65,23.447,82.6,0.033,1.335,0.604,kelapa_gading
5/31/2022,62,26.351,23.579,84.8,1.026,1.854,0.606,kelapa_gading
6/1/2022,52.75,27.533,23.616,79.3,0.632,1.572,0.608,kelapa_gading
6/2/2022,48.36,26.623,23.827,84.7,14.485,1.217,0.609,kelapa_gading
6/3/2022,51.87,27.209,23.388,79.7,2.467,1.171,0.611,kelapa_gading
6/4/2022,67.55,27.074,23.528,81,0.073,1.299,0.612,kelapa_gading
6/5/2022,64.65,26.61,23.248,81.8,0.268,1.38,0.614,kelapa_gading
6/6/2022,67.01,25.738,22.946,84.6,1.328,1.539,0.616,kelapa_gading
6/7/2022,61.35,26.582,23.441,82.9,1.527,2.372,0.503,kelapa_gading
6/8/2022,58.97,26.404,23.919,86.2,11.865,1.691,0.362,kelapa_gading
6/9/2022,57.82,25.507,23.485,88.6,6.255,1.148,0.304,kelapa_gading
6/10/2022,55.18,27.506,23.504,78.8,0.1,1.265,0.301,kelapa_gading
6/11/2022,55.06,26.588,23.713,84.3,2.243,1.373,0.297,kelapa_gading
6/12/2022,62.19,26.716,23.441,82.3,0.214,1.218,0.299,kelapa_gading
6/13/2022,63.61,26.625,23.677,83.9,0.05,1.089,0.303,kelapa_gading
6/14/2022,44.41,26.876,23.343,81,0.015,1.416,0.308,kelapa_gading
6/15/2022,53.98,25.764,23.364,86.6,6.97,1.838,0.083,kelapa_gading
6/16/2022,92.22,26.055,23.415,85.4,0,0.911,0.333,kelapa_gading
6/17/2022,76.63,25.519,23.359,87.9,0.138,1.299,0.339,kelapa_gading
6/18/2022,86.24,26.213,22.721,81.1,0.009,1.249,0.345,kelapa_gading
6/19/2022,81.08,26.973,23.137,79.6,0.004,1.506,0.306,kelapa_gading
6/20/2022,81.35,26.393,23.119,82.2,0.946,1.132,0.199,kelapa_gading
6/21/2022,83.22,26.943,23.537,81.7,0,1.876,0.247,kelapa_gading
6/22/2022,74.45,26.99,23.547,81.5,9.246,2.001,0.122,kelapa_gading
6/23/2022,84.88,27.14,22.78,77.1,0.006,1.479,0.101,kelapa_gading
6/24/2022,85.69,26.394,23.139,82.3,0.028,1.748,0.12,kelapa_gading
6/25/2022,96.3,26.433,23.506,84,1.678,1.015,0.139,kelapa_gading
6/26/2022,82.04,26.09,23.784,87.1,0.254,1.299,0.293,kelapa_gading
6/27/2022,75.16,26.558,23.813,84.9,11.875,0.979,0.391,kelapa_gading
