datetime,ISPU PM2.5,temp,dew,humidity,precip,windspeed,AOD
4/2/2022,71.09,27.473,23.813,80.5,6.976,2.335,0.271
4/3/2022,50.36,26.495,23.440,83.3,13.539,2.011,0.341
4/4/2022,39.52,27.767,23.439,77.3,0.001,1.835,0.412
4/5/2022,63.01,27.019,23.472,81,38.747,1.416,0.482
4/6/2022,64,27.272,23.543,80.1,2.162,1.615,0.552
4/7/2022,63.95,27.502,23.293,77.9,0.05,2.229,0.594
4/8/2022,57.98,27.420,23.253,78,47.999,2.252,0.629
4/9/2022,51.46,27.544,23.217,77.3,0.348,1.258,0.663
4/10/2022,75.89,27.307,23.514,79.8,0.05,1.076,0.698
4/11/2022,69.4,27.024,23.822,82.7,11.857,1.524,0.673
4/12/2022,69.52,27.097,23.764,82,2.934,1.269,0.623
4/13/2022,84.59,27.723,23.516,77.9,0.098,1.221,0.573
4/14/2022,81.79,27.925,23.922,78.9,0.219,1.550,0.523
4/15/2022,62.49,27.826,23.884,79.2,0.695,1.633,0.473
4/16/2022,72.89,28.325,23.786,76.4,0.633,1.228,0.423
4/17/2022,84.96,28.486,24.443,78.8,0.279,2.219,0.373
4/18/2022,61.31,27.886,24.334,81.1,14.218,1.812,0.323
4/19/2022,37.67,27.092,24.100,83.7,1.085,1.741,0.273
4/20/2022,14.02,27.408,23.910,81.3,1.597,2.086,0.388
4/21/2022,53.35,26.014,23.678,87,9.599,1.135,0.719
4/22/2022,71.48,25.972,23.599,86.8,13.151,1.451,0.568
4/23/2022,73.3,27.630,24.247,81.8,0.125,1.253,0.456
4/24/2022,67.57,27.700,24.170,81.1,3.814,1.335,0.471
4/25/2022,61.2,27.690,24.083,80.8,13.175,1.287,0.380
4/26/2022,62.52,28.212,24.130,78.6,1.838,1.509,0.516
4/27/2022,50.88,26.427,23.876,85.9,8.1,2.050,0.458
4/28/2022,36.55,27.182,24.018,82.9,3.165,2.881,0.401
4/29/2022,21.34,27.637,24.334,82.2,0,1.683,0.421
4/30/2022,26.55,26.958,24.420,86,0.232,1.293,0.673
5/1/2022,57.61,27.043,24.314,85.1,0.796,1.269,0.925
5/2/2022,65.12,26.678,24.243,86.5,21.214,1.494,0.526
5/3/2022,50.04,27.806,24.312,81.3,1.98,1.860,0.419
5/4/2022,44.02,27.250,23.980,82.4,0.078,1.402,0.266
5/5/2022,51.15,28.012,24.191,79.8,0.002,1.773,0.337
5/6/2022,38.3,28.228,24.469,80.1,0,1.689,0.421
5/7/2022,37.63,28.005,23.941,78.6,0.035,1.855,0.473
5/8/2022,52.94,29.370,24.167,73.6,0,1.326,0.526
5/9/2022,48.96,27.823,24.766,83.5,0.059,2.140,0.578
5/10/2022,54.51,28.500,24.868,80.7,0.004,1.720,0.551
5/11/2022,57.43,27.775,24.891,84.3,11.702,1.329,0.508
5/12/2022,62.39,28.176,24.278,79.4,6.233,2.413,0.472
5/13/2022,42.9,28.582,24.474,78.5,4.984,1.954,0.435
5/14/2022,50.25,28.126,24.764,82,0.026,1.494,0.553
5/15/2022,75.92,27.592,24.442,83,10.113,1.257,0.515
5/16/2022,66.19,27.307,24.282,83.6,0.23,1.219,0.476
5/17/2022,58.91,27.378,24.507,84.4,0.147,1.349,0.438
5/18/2022,61.23,27.230,24.009,82.6,15.06,1.385,0.443
5/19/2022,69.87,26.762,24.118,85.5,6.239,1.226,0.459
5/20/2022,75.58,26.987,23.711,82.3,8.698,1.262,0.474
5/21/2022,58.65,26.625,24.096,86,1.841,1.642,0.490
5/22/2022,56.66,26.646,24.158,86.3,0,1.917,0.506
5/23/2022,65.95,27.740,23.962,79.9,0,2.979,0.522
5/24/2022,63.51,27.747,24.308,81.6,0,2.698,0.538
5/25/2022,69.27,26.437,23.967,86.3,1.811,1.771,0.554
5/26/2022,65.06,26.256,23.755,86.1,0.707,1.605,0.569
5/27/2022,71.87,27.621,23.592,78.7,1.5,1.085,0.585
