DATETIME,LATITUDE,LONGITUDE,PRESSURE_MB,THETA_K,AIR_TEMP_K,RAINFALL_MM,MIXDEPTH_M,RELHUMID_PERCENT,TERR_MSL_M,SUN_FLUX,WIND_U_MS,WIND_V_MS
2023-09-21 21:00:00,-7.168,106.915,929.7,847.7,303.7,289.6,0.0,201.8,68.9,602.0,0.0,NaN
2023-09-21 21:00:00,-8.092,106.655,2305.7,773.1,307.2,285.4,0.0,811.6,56.4,0.0,0.0,NaN
2023-09-21 20:00:00,-5.838,106.743,347.5,971.3,299.6,297.1,0.0,250.5,76.4,0.0,0.0,NaN
2023-09-21 20:00:00,-7.299,106.992,1000.8,846.2,303.7,289.4,0.0,259.5,71.3,550.1,0.0,NaN
2023-09-21 20:00:00,-8.22,106.633,2297.0,774.1,307.3,285.6,0.0,807.3,56.7,0.0,0.0,NaN
2023-09-21 19:00:00,-5.872,106.729,329.7,973.5,299.7,297.4,0.0,244.4,74.9,0.0,0.0,NaN
2023-09-21 19:00:00,-7.422,107.083,1065.9,849.2,303.2,289.3,0.0,344.3,74.7,457.8,0.0,NaN
2023-09-21 19:00:00,-8.346,106.607,2290.0,775.0,307.4,285.8,0.0,802.4,56.4,0.0,0.0,NaN
2023-09-21 18:00:00,-5.899,106.704,319.6,974.9,299.8,297.6,0.0,240.8,73.5,0.0,0.0,NaN
2023-09-21 18:00:00,-7.542,107.193,1119.0,853.6,302.7,289.2,0.0,420.3,78.6,362.8,0.0,NaN
2023-09-21 18:00:00,-8.467,106.578,2280.6,776.0,307.5,286.0,0.0,797.0,55.7,0.0,0.0,NaN
2023-09-21 17:00:00,-5.92,106.68,316.4,975.5,299.9,297.8,0.1,223.0,72.4,0.0,0.0,NaN
2023-09-21 17:00:00,-7.665,107.319,1155.0,860.0,302.3,289.5,0.0,499.1,79.8,265.3,0.0,NaN
2023-09-21 17:00:00,-8.583,106.543,2269.0,777.4,307.8,286.4,0.0,789.2,53.7,0.0,0.0,NaN
2023-09-21 16:00:00,-5.936,106.668,319.0,975.5,300.0,297.9,0.1,204.7,71.4,0.0,0.0,NaN
2023-09-21 16:00:00,-7.795,107.463,1169.1,869.2,301.7,289.8,0.0,583.2,81.0,162.0,0.0,NaN
2023-09-21 16:00:00,-8.692,106.499,2260.1,778.6,308.1,286.8,0.0,781.6,51.4,0.0,0.0,NaN
2023-09-21 15:00:00,-5.948,106.668,326.1,975.0,300.2,298.0,0.1,186.5,70.6,0.0,0.0,NaN
2023-09-21 15:00:00,-7.931,107.627,1156.9,881.6,300.9,290.2,0.0,678.3,81.9,54.5,0.0,NaN
2023-09-21 15:00:00,-8.795,106.443,2260.3,779.0,308.4,287.2,0.0,772.8,48.5,0.0,0.0,NaN
2023-09-21 14:00:00,-5.955,106.665,346.9,972.3,300.4,298.0,0.0,224.6,70.4,0.0,136.1,NaN
2023-09-21 14:00:00,-8.066,107.808,1129.1,889.7,300.5,290.7,0.0,704.0,81.8,0.0,133.8,NaN
2023-09-21 14:00:00,-8.889,106.376,2266.2,778.3,308.7,287.4,0.0,771.6,47.2,0.0,137.7,NaN
2023-09-21 13:00:00,-5.963,106.641,393.1,966.7,300.8,297.9,0.0,260.4,70.2,0.0,272.1,NaN
2023-09-21 13:00:00,-8.198,107.987,1110.8,891.5,300.6,290.9,0.0,699.3,81.3,0.0,266.7,NaN
2023-09-21 13:00:00,-8.976,106.297,2270.0,777.8,309.0,287.6,0.0,774.8,45.9,0.0,275.7,NaN
