DATETIME,LATITUDE,LONGITUDE,PRESSURE_MB,THETA_K,AIR_TEMP_K,RAINFALL_MM,MIXDEPTH_M,RELHUMID_PERCENT,TERR_MSL_M,SUN_FLUX,WIND_U_MS,WIND_V_MS
2024-06-14 21:00:00,-7.15,105.887,1374.4,862.5,304.7,292.1,0.9,208.9,85.4,0.0,0.0,NaN
2024-06-14 21:00:00,-7.278,105.313,2064.6,795.7,308.2,288.7,1.1,298.5,84.3,0.0,0.0,NaN
2024-06-14 20:00:00,-6.717,106.592,703.1,897.4,303.4,294.1,0.2,103.4,86.0,335.9,0.0,NaN
2024-06-14 20:00:00,-7.117,105.796,1355.9,864.5,304.7,292.3,0.0,225.5,84.8,0.0,0.0,NaN
2024-06-14 20:00:00,-7.27,105.186,2006.2,801.4,308.0,289.1,0.0,326.4,83.6,0.0,0.0,NaN
2024-06-14 19:00:00,-6.693,106.565,720.2,898.6,303.5,294.3,0.2,97.3,85.4,309.9,0.0,NaN
2024-06-14 19:00:00,-7.082,105.707,1311.4,869.2,304.6,292.6,0.0,244.4,84.2,0.0,0.0,NaN
2024-06-14 19:00:00,-7.253,105.055,1929.5,808.8,307.7,289.5,0.0,359.1,83.3,0.0,0.0,NaN
2024-06-14 18:00:00,-6.669,106.544,721.3,901.0,303.5,294.5,0.2,90.0,84.8,287.9,0.0,NaN
2024-06-14 18:00:00,-7.043,105.621,1243.5,876.3,304.3,293.0,0.0,267.9,83.7,0.0,0.0,NaN
2024-06-14 18:00:00,-7.226,104.921,1836.8,817.8,307.2,290.0,0.0,405.2,83.2,0.0,0.0,NaN
2024-06-14 17:00:00,-6.649,106.529,715.4,903.5,303.3,294.6,0.2,125.5,86.0,271.5,0.0,NaN
2024-06-14 17:00:00,-7.008,105.537,1176.1,883.3,304.0,293.4,0.2,281.8,83.9,0.0,0.0,NaN
2024-06-14 17:00:00,-7.195,104.789,1753.6,826.1,306.8,290.5,0.2,391.7,83.1,0.0,0.0,NaN
2024-06-14 16:00:00,-6.64,106.516,712.6,905.1,303.2,294.6,0.2,161.1,87.2,261.2,0.0,NaN
2024-06-14 16:00:00,-6.982,105.461,1123.8,888.9,303.8,293.8,0.3,263.6,83.8,0.0,0.0,NaN
2024-06-14 16:00:00,-7.165,104.666,1689.7,832.6,306.5,290.8,0.2,375.6,82.8,0.0,0.0,NaN
2024-06-14 15:00:00,-6.64,106.506,714.4,905.6,303.1,294.6,0.3,196.4,88.3,256.3,0.0,NaN
2024-06-14 15:00:00,-6.966,105.393,1076.5,894.0,303.7,294.1,0.3,223.8,83.2,0.0,0.0,NaN
2024-06-14 15:00:00,-7.136,104.55,1627.4,838.9,306.2,291.2,0.2,361.1,82.4,0.0,0.0,NaN
2024-06-14 14:00:00,-6.647,106.493,714.1,905.6,303.2,294.6,0.5,219.3,88.3,252.6,88.4,NaN
2024-06-14 14:00:00,-6.957,105.332,1029.9,898.5,303.6,294.4,0.0,312.1,82.4,0.0,113.7,NaN
2024-06-14 14:00:00,-7.107,104.436,1563.1,844.8,306.1,291.6,0.0,456.1,80.8,0.0,95.2,NaN
2024-06-14 13:00:00,-6.658,106.473,703.6,906.9,303.1,294.7,0.5,244.4,88.4,246.3,178.0,NaN
2024-06-14 13:00:00,-6.956,105.273,986.2,902.6,303.4,294.7,0.0,409.8,81.9,0.0,227.9,NaN
2024-06-14 13:00:00,-7.08,104.316,1501.7,850.3,305.9,292.1,0.0,529.4,79.2,0.0,181.6,NaN
